method_key,method_family,seed,benchmark,problem,budget_shape,generated_count,syntax_valid_count,functional_count,synthesis_valid_count,valid_ppa_count,unique_valid_netlist_count,pareto_point_count,global_ppa_hv,hv_auc,passive_archive_coverage,passive_archive_qd_score,passive_archive_qd_auc,passive_archive_coverage_auc,pareto_cell_count,pareto_spread,unique_front_family_count,reference_beating_count,classic_covered,method_covered,reference_ppa_valid,comparison_status,valid_ppa_yield_status,runtime_seconds,notes
classic_revolution_12x3,classic,1001,RTLLM,Prob015_multi_pipe_8bit,12x3,48,45,12,12,11,11,5,0,0,not_available,not_available,not_available,not_available,not_available,not_available,not_available,0,yes,yes,yes,headline,pass,1250.28690338,descriptor_projection_missing;generation_log_counts
fg_qdm_rf_leafid_front_credit_12x3,front_guarded_qd_memory,1001,RTLLM,Prob015_multi_pipe_8bit,12x3,48,48,6,6,6,6,2,0,0,0.09375,0,0,0.0546875,2,0.312640787045,not_available,0,yes,yes,yes,headline,pass,503.433793545,canonical_netlist_dedup;generation_log_counts
classic_revolution_12x3,classic,1001,RTLLM,Prob041_traffic_light,12x3,48,47,30,30,29,27,3,0.315492374728,0.253729968531,not_available,not_available,not_available,not_available,not_available,not_available,not_available,22,yes,yes,yes,headline,pass,990.882212639,descriptor_projection_missing;generation_log_counts
fg_qdm_rf_leafid_front_credit_12x3,front_guarded_qd_memory,1001,RTLLM,Prob041_traffic_light,12x3,48,48,23,23,23,20,3,0.233053740015,0.184491345921,0.21875,3.97051198257,2.8268595679,0.1640625,2,0.768020053008,not_available,16,yes,yes,yes,headline,pass,636.518951178,canonical_netlist_dedup;generation_log_counts
classic_revolution_12x3,classic,1001,RTLLM,Prob045_alu,12x3,48,46,31,31,31,30,1,0.255499491425,0.242410814114,not_available,not_available,not_available,not_available,not_available,not_available,not_available,30,yes,yes,yes,headline,pass,937.776558638,descriptor_projection_missing;generation_log_counts
fg_qdm_rf_leafid_front_credit_12x3,front_guarded_qd_memory,1001,RTLLM,Prob045_alu,12x3,48,47,20,20,20,20,1,0.236606398581,0.196025000985,0.625,3.81450298968,2.89319658541,0.479166666667,1,0,not_available,20,yes,yes,yes,headline,pass,627.287303448,canonical_netlist_dedup;generation_log_counts
