benchmark,problem,functionality_rate,synthesis_rate,best_score,runtime_seconds,final_coverage,final_qd_score
RTLLM,Prob045_alu,0.375,0.375,0.4074182600696498,594.3276371955872,,
RTLLM,Prob041_traffic_light,0.5416666666666666,0.5,0.4508484628419269,595.0526986122131,,
RTLLM,Prob015_multi_pipe_8bit,0.3958333333333333,0.3958333333333333,0.14553606765102697,550.4278173446655,,
