seed,problem,metric,classic,treatment,delta,status
1001,Prob024_fsm,verification_complete_valid_ppa,1.0,1.0,0.0,paired
1001,Prob025_sequence_detector,verification_complete_valid_ppa,1.0,1.0,0.0,paired
1001,Prob027_LIFObuffer,verification_complete_valid_ppa,1.0,1.0,0.0,paired
1001,Prob036_edge_detect,verification_complete_valid_ppa,1.0,1.0,0.0,paired
1001,Prob041_traffic_light,verification_complete_valid_ppa,1.0,1.0,0.0,paired
1001,Prob043_RAM,verification_complete_valid_ppa,1.0,1.0,0.0,paired
1001,Prob045_alu,verification_complete_valid_ppa,1.0,1.0,0.0,paired
1001,Prob002_adder_16bit,valid_ppa_sample_yield,0.9791666666666666,0.9583333333333334,-0.02083333333333326,paired
1001,Prob024_fsm,valid_ppa_sample_yield,0.22916666666666666,0.2916666666666667,0.06250000000000003,paired
1001,Prob025_sequence_detector,valid_ppa_sample_yield,0.125,0.16666666666666666,0.04166666666666666,paired
1001,Prob027_LIFObuffer,valid_ppa_sample_yield,0.7291666666666666,0.875,0.14583333333333337,paired
1001,Prob036_edge_detect,valid_ppa_sample_yield,0.6875,0.6041666666666666,-0.08333333333333337,paired
1001,Prob041_traffic_light,valid_ppa_sample_yield,0.5416666666666666,0.6666666666666666,0.125,paired
1001,Prob043_RAM,valid_ppa_sample_yield,0.7916666666666666,0.8958333333333334,0.10416666666666674,paired
1001,Prob045_alu,valid_ppa_sample_yield,0.625,0.6666666666666666,0.04166666666666663,paired
1001,Prob002_adder_16bit,best_normalized_ppa,0.3999021508354103,0.3999021508354103,0.0,paired
1001,Prob024_fsm,best_normalized_ppa,0.49167240120946715,0.49167240120946715,0.0,paired
1001,Prob025_sequence_detector,best_normalized_ppa,0.25239645505516367,0.3624073069271116,0.11001085187194792,paired
1001,Prob027_LIFObuffer,best_normalized_ppa,0.22875686567706902,0.21056930686483452,-0.018187558812234494,paired
1001,Prob036_edge_detect,best_normalized_ppa,-0.0,-0.0,0.0,paired
1001,Prob041_traffic_light,best_normalized_ppa,0.44815117404986693,0.4077420721374969,-0.040409101912370016,paired
1001,Prob043_RAM,best_normalized_ppa,0.44282189588469034,0.4423494313195327,-0.0004724645651576487,paired
1001,Prob045_alu,best_normalized_ppa,0.4003719035416256,0.3987525133057363,-0.0016193902358893064,paired
1002,Prob002_adder_16bit,unconditional_valid_ppa_repair_rate,0.0,0.0,0.0,paired
1002,Prob024_fsm,unconditional_valid_ppa_repair_rate,0.125,0.14583333333333334,0.020833333333333343,paired
1002,Prob025_sequence_detector,unconditional_valid_ppa_repair_rate,0.10416666666666667,0.10416666666666667,0.0,paired
1002,Prob027_LIFObuffer,unconditional_valid_ppa_repair_rate,0.0,0.0,0.0,paired
1002,Prob036_edge_detect,unconditional_valid_ppa_repair_rate,0.0,0.0,0.0,paired
1002,Prob041_traffic_light,unconditional_valid_ppa_repair_rate,0.08333333333333333,0.041666666666666664,-0.041666666666666664,paired
1002,Prob043_RAM,unconditional_valid_ppa_repair_rate,0.0,0.020833333333333332,0.020833333333333332,paired
1002,Prob045_alu,unconditional_valid_ppa_repair_rate,0.0,0.020833333333333332,0.020833333333333332,paired
1002,Prob002_adder_16bit,final_hypervolume,0.2051142342841318,0.2051142342841318,0.0,paired
1002,Prob024_fsm,final_hypervolume,0.3406318423522052,0.3406318423522052,0.0,paired
1002,Prob025_sequence_detector,final_hypervolume,0.0,0.0,0.0,paired
1002,Prob027_LIFObuffer,final_hypervolume,0.006680367150031342,0.010932551828617468,0.0042521846785861265,paired
1002,Prob036_edge_detect,final_hypervolume,0.3558897243107769,0.3558897243107769,0.0,paired
1002,Prob041_traffic_light,final_hypervolume,0.34375708061002186,0.3357527233115469,-0.008004357298474984,paired
1002,Prob043_RAM,final_hypervolume,0.06007678456373837,0.08880688787050647,0.028730103306768104,paired
1002,Prob045_alu,final_hypervolume,0.22150917405874235,0.2384899862014587,0.01698081214271635,paired
1002,Prob002_adder_16bit,hypervolume_auc,0.205114234284,0.205114234284,0.0,paired
1002,Prob024_fsm,hypervolume_auc,0.129777916797,0.228295276822,0.098517360025,paired
1002,Prob025_sequence_detector,hypervolume_auc,0.0,0.0,0.0,paired
1002,Prob027_LIFObuffer,hypervolume_auc,0.00557843403924,0.00763817297688,0.0020597389376399997,paired
1002,Prob036_edge_detect,hypervolume_auc,0.249122807018,0.302422723476,0.05329991645800003,paired
1002,Prob041_traffic_light,hypervolume_auc,0.253136056645,0.214381735657,-0.038754320987999996,paired
1002,Prob043_RAM,hypervolume_auc,0.0539996274474,0.07155450438,0.017554876932599994,paired
1002,Prob045_alu,hypervolume_auc,0.20606619594,0.21745016164,0.011383965699999998,paired
1002,Prob002_adder_16bit,rtl_simulation_functionality,1.0,1.0,0.0,paired
1002,Prob024_fsm,rtl_simulation_functionality,1.0,1.0,0.0,paired
1002,Prob025_sequence_detector,rtl_simulation_functionality,1.0,1.0,0.0,paired
1002,Prob027_LIFObuffer,rtl_simulation_functionality,1.0,1.0,0.0,paired
1002,Prob036_edge_detect,rtl_simulation_functionality,1.0,1.0,0.0,paired
1002,Prob041_traffic_light,rtl_simulation_functionality,1.0,1.0,0.0,paired
1002,Prob043_RAM,rtl_simulation_functionality,1.0,1.0,0.0,paired
1002,Prob045_alu,rtl_simulation_functionality,1.0,1.0,0.0,paired
1002,Prob002_adder_16bit,verification_complete_valid_ppa,1.0,1.0,0.0,paired
1002,Prob024_fsm,verification_complete_valid_ppa,1.0,1.0,0.0,paired
1002,Prob025_sequence_detector,verification_complete_valid_ppa,1.0,1.0,0.0,paired
1002,Prob027_LIFObuffer,verification_complete_valid_ppa,1.0,1.0,0.0,paired
1002,Prob036_edge_detect,verification_complete_valid_ppa,1.0,1.0,0.0,paired
1002,Prob041_traffic_light,verification_complete_valid_ppa,1.0,1.0,0.0,paired
1002,Prob043_RAM,verification_complete_valid_ppa,1.0,1.0,0.0,paired
1002,Prob045_alu,verification_complete_valid_ppa,1.0,1.0,0.0,paired
1002,Prob002_adder_16bit,valid_ppa_sample_yield,0.9791666666666666,0.9166666666666666,-0.0625,paired
1002,Prob024_fsm,valid_ppa_sample_yield,0.2708333333333333,0.3958333333333333,0.125,paired
1002,Prob025_sequence_detector,valid_ppa_sample_yield,0.125,0.10416666666666667,-0.02083333333333333,paired
1002,Prob027_LIFObuffer,valid_ppa_sample_yield,0.8541666666666666,0.875,0.02083333333333337,paired
1002,Prob036_edge_detect,valid_ppa_sample_yield,0.6041666666666666,0.5208333333333334,-0.08333333333333326,paired
1002,Prob041_traffic_light,valid_ppa_sample_yield,0.6041666666666666,0.6041666666666666,0.0,paired
1002,Prob043_RAM,valid_ppa_sample_yield,0.6041666666666666,0.7291666666666666,0.125,paired
1002,Prob045_alu,valid_ppa_sample_yield,0.625,0.5833333333333334,-0.04166666666666663,paired
1002,Prob002_adder_16bit,best_normalized_ppa,0.3999021508354103,0.3999021508354103,0.0,paired
1002,Prob024_fsm,best_normalized_ppa,0.6834970284641851,0.6834970284641851,0.0,paired
1002,Prob025_sequence_detector,best_normalized_ppa,0.19890576957858563,-0.053761982275275795,-0.2526677518538614,paired
1002,Prob027_LIFObuffer,best_normalized_ppa,0.20144670336638792,0.2294690424813907,0.028022339115002765,paired
1002,Prob036_edge_detect,best_normalized_ppa,0.0017636684303351015,-0.0,-0.0017636684303351015,paired
1002,Prob041_traffic_light,best_normalized_ppa,0.4402977487291213,0.39174534011135326,-0.04855240861776805,paired
1002,Prob043_RAM,best_normalized_ppa,0.39049514834774496,0.4261226375763753,0.03562748922863035,paired
1002,Prob045_alu,best_normalized_ppa,0.4050095604178987,0.41076677179840987,0.0057572113805111624,paired
