feature,coefficient
log_max_level,-0.2709064273422906
resource_sharing_ratio_est,0.229324191851833
arithmetic_cells,-0.2218477029612029
rent_r2,-0.22183578442432098
scoap_signal_smoothness,0.1909173455074848
comb_ratio,-0.15707828432555893
seq_ratio,0.15707828432555593
share_family_inv,0.14948829473144398
wire_count_log_est,-0.14035210212427127
logic_op_count,0.1362167893362287
math_op_ast_count,-0.13558657210374478
scoap_cc0_bin_0_pct,-0.13485441910513793
scoap_cc1_bin_0_pct,-0.13485441910513785
scoap_cc0_bin_3_pct,0.13442894011329778
cell_count_log,-0.13436900525480136
hyper_mean_fanout,0.13303049723996566
logic_depth_ltp_delta,0.13113839938144392
comb_width_log,0.1258528516418023
sequential_cells,-0.12107247116111255
hyper_fanout_entropy,-0.11310710638878843
scoap_cc1_bin_2_pct,0.10234245396603736
state_control_ratio,-0.09984191034281427
mux_cells,0.09878627976447929
log_net_count,-0.0900058864594525
log_node_count,0.08981339509031921
hyper_max_fanout,-0.08954409234943331
pipeline_event_count,-0.08858530782304527
shift_op_count,0.08071310412266666
rent_confidence,0.07966852609312444
scoap_co_bin_2_pct,0.07704460708904252
scoap_co_bin_1_pct,0.07623916725555661
scoap_cc0_bin_2_pct,-0.07442393975048006
always_count,-0.06912474362662867
control_count,-0.06861398561986999
control_pipeline_ratio,0.06753306786591572
logic_depth_ltp,0.0674329916415945
scoap_co_bin_3_pct,-0.06630122451693192
mux_ratio,-0.06603354470955881
max_identifier_fanout,0.06513142479288463
rent_exponent_confidence_gated,0.06484820049879807
logic_depth,0.06396982023030853
log_edge_count,0.06320667735264461
wire_cell_ratio_est,-0.06200175381039397
assign_count,-0.059825385903875164
edge_per_node,-0.055877658469173454
unique_identifier_count,0.05495599104151625
if_count,-0.053621482667054514
scoap_co_bin_0_pct,-0.05294291148182301
arith_count,-0.05278566080577901
adder_ratio,0.05079665057118021
ast_depth_est,0.0503379945259759
rent_clamped_flag,-0.04448293087810018
hyper_driven_net_count,-0.042556282197819185
hyper_net_count,-0.04255628219781851
hyper_sink_net_count,-0.04195285038482392
scoap_cc1_bin_3_pct,0.041085944481320906
rtl_cyclomatic_max_log,0.03858116797806179
hyper_max_level,-0.03814883547167239
reconv_sink_ratio,0.03752286695937161
max_rhs_operator_count,-0.03465984362269285
ff_depth,-0.03366013754140136
rent_sample_count,0.031517632110755665
rent_raw_sample_count,0.030072052459421218
rtl_cyclomatic_total_log,-0.029269699538358656
scoap_cc1_bin_1_pct,-0.029068543975106612
timing_risk_score,-0.028530525723975495
for_count,0.025981661286914225
case_count,-0.02447973023686177
rent_k,0.023759594701035194
compare_count,-0.02363053034161589
operator_mix_score,-0.02172477691973375
timing_risk_entropy,0.021088340885916237
hyper_max_level_delta,-0.020511760765307273
total_cells,0.018584056756993036
rtl_char_count,-0.018072264953889874
reconv_source_ratio,-0.01767312127345388
ctrl_depth_est,-0.014877925188257821
sog_complexity_score,-0.014808579719789107
rent_exponent,-0.013313622208338685
mul_count,0.012379061428529941
rent_graph_node_count,-0.01112444426371552
hyper_cell_count,-0.011124444263715073
ternary_count,-0.01072110054517332
combinational_cells,-0.010022063176135168
sog_entropy,0.008859819965038106
rtl_line_count,0.008253555562931936
laplacian_lambda2,-0.0077720544760139405
fsm_state_count_est,-0.007723068589898142
rtl_nonempty_line_count,0.0066543234356981505
rent_retained_sample_ratio,0.0050460682647763015
laplacian_spectral_entropy,-0.004138818808559672
hyper_directed_edge_count,0.003180884545575947
scoap_cc0_bin_1_pct,0.000258675174427632
ltp_noff,0.0
rtl_instance_count_est,0.0
utilization,0.0
