feature,coefficient
wire_cell_ratio_est,-0.1536954528882982
max_identifier_fanout,0.09428459483251173
logic_op_count,0.08702298036235748
rent_retained_sample_ratio,0.08051883425483294
scoap_cc0_bin_3_pct,0.07801607979329904
operator_mix_score,0.07608370988307679
scoap_signal_smoothness,0.07487719315221737
scoap_co_bin_2_pct,0.06887414363514528
if_count,-0.06853125547047442
scoap_cc0_bin_0_pct,-0.06172547147712321
scoap_cc1_bin_0_pct,-0.06172547147712321
mux_cells,0.05672540787459449
case_count,0.055996383039955626
scoap_co_bin_3_pct,-0.05389461670636897
logic_depth_ltp,0.051568075879503926
logic_depth,0.05075371794788067
fsm_state_count_est,0.0504857920212867
sequential_cells,-0.04914440270768427
scoap_co_bin_1_pct,0.049088680750540965
scoap_cc0_bin_2_pct,-0.048878917118358484
shift_op_count,0.045702394643755605
edge_per_node,-0.04391043388682984
resource_sharing_ratio_est,0.04368907064271314
laplacian_lambda2,0.0436517798388312
wire_count_log_est,-0.04108434082007769
hyper_max_fanout,-0.04032428856078686
scoap_co_bin_0_pct,-0.03980006609239094
hyper_max_level_delta,0.039329000237449674
always_count,-0.03761331663420577
state_control_ratio,-0.03724308357713577
scoap_cc1_bin_3_pct,0.036644355653805416
control_pipeline_ratio,0.03623225551432431
pipeline_event_count,-0.03577771855626607
seq_ratio,-0.03410293984467232
comb_ratio,0.03410293984467099
ternary_count,0.033158972272915595
logic_depth_ltp_delta,0.03084633064971882
hyper_max_level,0.030572071370251495
ast_depth_est,-0.030166517089825904
ff_depth,-0.029524640858181413
rtl_char_count,-0.029150717966155835
rent_clamped_flag,0.028901176296022384
cell_count_log,-0.028707969284034577
rtl_line_count,-0.028240806507108328
timing_risk_entropy,-0.02799887701895184
rent_exponent_confidence_gated,0.027531955638987724
rent_raw_sample_count,-0.027417728827003916
rent_sample_count,-0.026081052306462002
control_count,-0.02586461282362664
rtl_nonempty_line_count,-0.02459599423911594
rtl_cyclomatic_total_log,-0.023161021238484774
max_rhs_operator_count,-0.021817634847428578
mux_ratio,-0.020893805588380433
ctrl_depth_est,-0.02080506978379675
mul_count,0.02036425570832609
hyper_sink_net_count,-0.01954389090352887
math_op_ast_count,-0.018876448405670373
hyper_driven_net_count,-0.018820750506529482
hyper_net_count,-0.018820750506529482
sog_complexity_score,-0.018219677309434513
hyper_cell_count,-0.016636970885594335
rent_graph_node_count,-0.016636970885594297
comb_width_log,0.015343210745675686
combinational_cells,-0.01516771559947396
rtl_cyclomatic_max_log,-0.015120340946781333
total_cells,-0.01455292018429279
rent_confidence,-0.014388027828816357
reconv_source_ratio,0.014335907375547801
compare_count,-0.013469344141408796
sog_entropy,-0.013084248264689726
rent_exponent,-0.012775575755337774
hyper_fanout_entropy,-0.012046234466782216
hyper_directed_edge_count,-0.011880486939624159
scoap_cc0_bin_1_pct,-0.011816355230799538
log_edge_count,-0.010339790944811703
reconv_sink_ratio,0.009735095100303083
scoap_cc1_bin_2_pct,0.008141262473130382
arithmetic_cells,-0.008127735461128145
log_net_count,-0.008056859247703326
laplacian_spectral_entropy,0.00784020413761729
for_count,-0.006540885788653296
rent_k,0.005744133961919585
unique_identifier_count,0.004559317257435839
adder_ratio,-0.0029502002353446128
assign_count,0.002762068021496049
scoap_cc1_bin_1_pct,0.0023327449939734846
log_max_level,-0.0014330888889727128
rent_r2,-0.0013137277212742552
arith_count,0.001298551235145556
log_node_count,-0.0012383942133698614
timing_risk_score,0.0010507326498866562
share_family_inv,-0.0007608233110416357
hyper_mean_fanout,-0.0006330225274508319
ltp_noff,0.0
rtl_instance_count_est,0.0
utilization,0.0
