feature,coefficient
wire_cell_ratio_est,-0.1620352501915765
rent_retained_sample_ratio,0.14411544993265996
laplacian_lambda2,0.1430319242045481
compare_count,-0.11333828432293722
scoap_co_bin_3_pct,-0.11242062647028683
adder_ratio,0.1100459436900991
ternary_count,0.09780961434503471
operator_mix_score,-0.09737216011890182
reconv_source_ratio,0.09025604116031777
share_family_inv,-0.08760780650149924
hyper_max_level_delta,0.08728292026468114
max_rhs_operator_count,-0.0855779449868912
math_op_ast_count,0.08364297940461472
scoap_co_bin_0_pct,0.07961111898045889
arithmetic_cells,0.07898962583997786
scoap_signal_smoothness,0.07829444086266733
scoap_cc0_bin_2_pct,-0.07673250578090958
control_count,0.07605132167924433
state_control_ratio,0.07546002954859064
timing_risk_entropy,0.06971759240712412
hyper_max_level,0.06951865135548208
hyper_fanout_entropy,0.06612381307773568
edge_per_node,-0.0653704226345864
scoap_cc0_bin_3_pct,0.06217599190373002
always_count,0.06085707657420874
log_max_level,0.05947884339719606
rent_exponent,-0.054924751835274295
timing_risk_score,-0.05418091651404521
hyper_mean_fanout,-0.05283377098747561
fsm_state_count_est,0.05062136801454088
scoap_co_bin_2_pct,0.049053588429816226
mux_ratio,0.04893950245214071
cell_count_log,0.04796043854907502
ast_depth_est,-0.04762310304903337
case_count,0.04741355544266062
max_identifier_fanout,0.04726235679770105
log_net_count,0.047208783399053295
scoap_co_bin_1_pct,0.0439329278808815
sog_entropy,0.04344364295766688
for_count,-0.0421764494202364
scoap_cc0_bin_1_pct,-0.04121501247439025
scoap_cc1_bin_1_pct,0.04011324050117872
rtl_cyclomatic_total_log,0.039795998964414665
rent_clamped_flag,0.03919250960987187
wire_count_log_est,0.037173768396202046
rtl_cyclomatic_max_log,0.03643104263706181
hyper_max_fanout,-0.03550958569922263
assign_count,0.03257233492945253
rent_raw_sample_count,-0.030489332168261225
rent_sample_count,-0.02850066817553857
logic_depth_ltp,0.028471795988997853
logic_depth,0.02784522307967596
ff_depth,-0.02655722924638187
unique_identifier_count,0.02568552813697531
scoap_cc1_bin_3_pct,-0.02491298260770573
logic_depth_ltp_delta,0.023730443227242385
comb_width_log,-0.023678303418050366
comb_ratio,-0.023645453166270505
seq_ratio,0.02364545316626903
pipeline_event_count,-0.02337324451591158
log_edge_count,-0.022491187008988316
shift_op_count,0.021529916234198018
resource_sharing_ratio_est,0.02099923522408133
if_count,0.018005535706569185
control_pipeline_ratio,-0.017523895613414657
sog_complexity_score,-0.017098668865853227
hyper_cell_count,-0.01682543825995067
rent_graph_node_count,-0.016825438259950583
combinational_cells,-0.01601244007955172
mux_cells,0.015293205591324008
sequential_cells,-0.01384642476387039
hyper_directed_edge_count,-0.013343637657957699
log_node_count,-0.013178004940036481
total_cells,-0.012673924787896702
logic_op_count,0.012048697696275519
laplacian_spectral_entropy,-0.011555557293602131
hyper_net_count,-0.010754708033473219
hyper_driven_net_count,-0.010754708033473209
rent_confidence,-0.010416749309497077
hyper_sink_net_count,-0.010065276796532447
rent_r2,0.009384914599255419
arith_count,0.008858355340374397
reconv_sink_ratio,-0.008171577255964972
ctrl_depth_est,0.008004624434074398
scoap_cc1_bin_0_pct,0.007559317002728935
scoap_cc0_bin_0_pct,0.0075593170027289155
scoap_cc1_bin_2_pct,-0.007395181331277063
rtl_nonempty_line_count,-0.007226731147537499
rent_k,-0.007139594459153977
mul_count,0.007043353592748361
rent_exponent_confidence_gated,-0.0037877932600321926
rtl_line_count,0.0017808740149311867
rtl_char_count,0.0014945460159785863
ltp_noff,0.0
rtl_instance_count_est,0.0
utilization,0.0
