backend,problem,circuit_type,hv_final,hv_auc
classic_revolution_8x5,Prob015_multi_pipe_8bit,sequential,0,0
classic_revolution_8x5,Prob024_fsm,combinational,0.265248670629,0.18567406944
classic_revolution_8x5,Prob041_traffic_light,combinational,0.323371822803,0.214497494553
classic_revolution_8x5,Prob045_alu,combinational,0.267548196333,0.244993296274
classic_revolution_8x5,Prob049_signal_generator,sequential,0.020343142189,0.0160882468555
classic_revolution_8x5,Prob116_m2014_q3,combinational,0.398422797928,0.378447875648
classic_revolution_8x5,Prob135_m2014_q6b,combinational,0,0
classic_revolution_8x5,Prob153_gshare,sequential,2.05861401617e-05,2.05861401617e-06
front_slot_lane_030,Prob015_multi_pipe_8bit,sequential,0,0
front_slot_lane_030,Prob024_fsm,combinational,0.340631842352,0.317309978104
front_slot_lane_030,Prob041_traffic_light,combinational,0.327902505447,0.277677106027
front_slot_lane_030,Prob045_alu,combinational,0.201910088705,0.188648712005
front_slot_lane_030,Prob049_signal_generator,sequential,0.0209958180009,0.0183531166859
front_slot_lane_030,Prob116_m2014_q3,combinational,0.398422797928,0.398069015544
front_slot_lane_030,Prob135_m2014_q6b,combinational,0,0
front_slot_lane_030,Prob153_gshare,sequential,0.000327098738581,9.81296215743e-05
smooth_qd_v2_8x5,Prob015_multi_pipe_8bit,sequential,0,0
smooth_qd_v2_8x5,Prob024_fsm,combinational,0.340631842352,0.317256803253
smooth_qd_v2_8x5,Prob041_traffic_light,combinational,0.362262527233,0.275880065359
smooth_qd_v2_8x5,Prob045_alu,combinational,0.261337748867,0.210493181944
smooth_qd_v2_8x5,Prob049_signal_generator,sequential,0.0109344389266,0.00806414870834
smooth_qd_v2_8x5,Prob116_m2014_q3,combinational,0.398422797928,0.398422797928
smooth_qd_v2_8x5,Prob135_m2014_q6b,combinational,0,0
smooth_qd_v2_8x5,Prob153_gshare,sequential,0.00080873977974,0.000469789637586
