backend,benchmark,problem_count,pareto_valid_problem_count,mean_hypervolume,mean_pareto_point_count,mean_reference_beating_count,hypervolume_win_count
S23_journal_logic_width_2d,ALL,46,31,0.08440275606829038,1.5,2.9347826086956523,7
S23_journal_logic_width_2d,RTLLM,46,31,0.08440275606829038,1.5,2.9347826086956523,7
classic,ALL,46,33,0.1114014700215706,1.5217391304347827,3.847826086956522,18
classic,RTLLM,46,33,0.1114014700215706,1.5217391304347827,3.847826086956522,18
smooth_qd_v2,ALL,46,32,0.09676717694998792,1.3695652173913044,3.8260869565217392,8
smooth_qd_v2,RTLLM,46,32,0.09676717694998792,1.3695652173913044,3.8260869565217392,8
