backend,benchmark,problem_count,pareto_valid_problem_count,mean_hypervolume,mean_pareto_point_count,mean_reference_beating_count,hypervolume_win_count
classic,ALL,13,13,0.09260076003299592,2.3076923076923075,3.5384615384615383,11
classic,RTLLM,7,7,0.11516802053590926,2.7142857142857144,5.285714285714286,7
classic,VerilogEval-Spec-to-RTL,6,6,0.06627228944626372,1.8333333333333333,1.5,4
rtl_native_front_guarded_parent_qd,ALL,13,13,0.08129329276753378,1.5384615384615385,3.6923076923076925,2
rtl_native_front_guarded_parent_qd,RTLLM,7,7,0.09380980853774337,1.7142857142857142,5.142857142857143,0
rtl_native_front_guarded_parent_qd,VerilogEval-Spec-to-RTL,6,6,0.0666906910356226,1.3333333333333333,2.0,2
