method_name,seed,problem_id,budget_fraction,replay_key,evaluated_count,valid_ppa_count,keyed_valid_count,suppressed_duplicate_count,online_retained_count,online_pareto_size,online_best_fitness,oracle_retained_count,oracle_pareto_size,oracle_best_fitness,baseline_pareto_size,baseline_best_fitness
sr_random_relu_pca_qd,1002,RTLLM/Prob041_traffic_light,1.0,exact_motif_signature,120,45,45,8,37,4,0.4077420721374969,37,4,0.4077420721374969,5,0.4077420721374969
sr_random_relu_pca_qd,1002,RTLLM/Prob045_alu,0.25,canonical_netlist,30,11,11,0,11,1,0.3854169459228596,11,1,0.3854169459228596,1,0.3854169459228596
sr_random_relu_pca_qd,1002,RTLLM/Prob045_alu,0.25,exact_motif_signature,30,11,11,0,11,1,0.3854169459228596,11,1,0.3854169459228596,1,0.3854169459228596
sr_random_relu_pca_qd,1002,RTLLM/Prob045_alu,0.5,canonical_netlist,60,20,20,0,20,1,0.3890797030028254,20,1,0.3890797030028254,1,0.3890797030028254
sr_random_relu_pca_qd,1002,RTLLM/Prob045_alu,0.5,exact_motif_signature,60,20,20,1,19,1,0.3890797030028254,19,1,0.3890797030028254,1,0.3890797030028254
sr_random_relu_pca_qd,1002,RTLLM/Prob045_alu,0.75,canonical_netlist,90,34,34,1,33,1,0.4217433471318746,33,1,0.4217433471318746,1,0.4217433471318746
sr_random_relu_pca_qd,1002,RTLLM/Prob045_alu,0.75,exact_motif_signature,90,34,34,2,32,1,0.4217433471318746,32,1,0.4217433471318746,1,0.4217433471318746
sr_random_relu_pca_qd,1002,RTLLM/Prob045_alu,1.0,canonical_netlist,120,53,53,1,52,2,0.4217433471318746,52,2,0.4217433471318746,2,0.4217433471318746
sr_random_relu_pca_qd,1002,RTLLM/Prob045_alu,1.0,exact_motif_signature,120,53,53,4,49,2,0.4217433471318746,49,2,0.4217433471318746,2,0.4217433471318746
sr_random_relu_pca_qd,1002,RTLLM/Prob049_signal_generator,0.25,canonical_netlist,30,19,19,13,6,5,0.23477469440256318,6,5,0.23477469440256318,18,0.23477469440256318
sr_random_relu_pca_qd,1002,RTLLM/Prob049_signal_generator,0.25,exact_motif_signature,30,19,19,16,3,3,0.23477469440256318,3,3,0.23477469440256318,18,0.23477469440256318
sr_random_relu_pca_qd,1002,RTLLM/Prob049_signal_generator,0.5,canonical_netlist,60,31,31,15,16,11,0.25984938304829974,16,11,0.25984938304829974,25,0.25984938304829974
sr_random_relu_pca_qd,1002,RTLLM/Prob049_signal_generator,0.5,exact_motif_signature,60,31,31,25,6,4,0.25984938304829974,6,4,0.25984938304829974,25,0.25984938304829974
sr_random_relu_pca_qd,1002,RTLLM/Prob049_signal_generator,0.75,canonical_netlist,90,45,45,24,21,13,0.25984938304829974,21,13,0.25984938304829974,32,0.25984938304829974
sr_random_relu_pca_qd,1002,RTLLM/Prob049_signal_generator,0.75,exact_motif_signature,90,45,45,38,7,4,0.25984938304829974,7,4,0.25984938304829974,32,0.25984938304829974
sr_random_relu_pca_qd,1002,RTLLM/Prob049_signal_generator,1.0,canonical_netlist,120,55,55,32,23,13,0.25984938304829974,23,13,0.25984938304829974,37,0.25984938304829974
sr_random_relu_pca_qd,1002,RTLLM/Prob049_signal_generator,1.0,exact_motif_signature,120,55,55,47,8,4,0.25984938304829974,8,4,0.25984938304829974,37,0.25984938304829974
sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob098_circuit7,0.25,canonical_netlist,30,13,13,12,1,1,-0.0,1,1,-0.0,13,-0.0
sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob098_circuit7,0.25,exact_motif_signature,30,13,13,12,1,1,-0.0,1,1,-0.0,13,-0.0
sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob098_circuit7,0.5,canonical_netlist,60,28,28,25,3,1,0.01200564971751411,3,1,0.01200564971751411,9,0.01200564971751411
sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob098_circuit7,0.5,exact_motif_signature,60,28,28,26,2,1,0.01200564971751411,2,1,0.01200564971751411,9,0.01200564971751411
sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob098_circuit7,0.75,canonical_netlist,90,53,53,48,5,2,0.01200564971751411,5,2,0.01200564971751411,26,0.01200564971751411
sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob098_circuit7,0.75,exact_motif_signature,90,53,53,50,3,1,0.01200564971751411,3,1,0.01200564971751411,26,0.01200564971751411
sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob098_circuit7,1.0,canonical_netlist,120,75,75,68,7,3,0.01200564971751411,7,3,0.01200564971751411,40,0.01200564971751411
sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob098_circuit7,1.0,exact_motif_signature,120,75,75,72,3,1,0.01200564971751411,3,1,0.01200564971751411,40,0.01200564971751411
sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob116_m2014_q3,0.25,canonical_netlist,30,12,12,6,6,2,0.46535233160621764,6,2,0.46535233160621764,7,0.46535233160621764
sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob116_m2014_q3,0.25,exact_motif_signature,30,12,12,7,5,1,0.46535233160621764,5,1,0.46535233160621764,7,0.46535233160621764
sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob116_m2014_q3,0.5,canonical_netlist,60,20,20,12,8,2,0.46535233160621764,8,2,0.46535233160621764,8,0.46535233160621764
sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob116_m2014_q3,0.5,exact_motif_signature,60,20,20,13,7,1,0.46535233160621764,7,1,0.46535233160621764,8,0.46535233160621764
sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob116_m2014_q3,0.75,canonical_netlist,90,34,34,24,10,2,0.46535233160621764,10,2,0.46535233160621764,10,0.46535233160621764
sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob116_m2014_q3,0.75,exact_motif_signature,90,34,34,27,7,1,0.46535233160621764,7,1,0.46535233160621764,10,0.46535233160621764
sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob116_m2014_q3,1.0,canonical_netlist,120,41,41,30,11,2,0.46535233160621764,11,2,0.46535233160621764,13,0.46535233160621764
sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob116_m2014_q3,1.0,exact_motif_signature,120,41,41,34,7,1,0.46535233160621764,7,1,0.46535233160621764,13,0.46535233160621764
sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob135_m2014_q6b,0.25,canonical_netlist,30,17,17,13,4,3,0.2636173393124066,4,3,0.2636173393124066,5,0.2636173393124066
sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob135_m2014_q6b,0.25,exact_motif_signature,30,17,17,15,2,1,0.2636173393124066,2,1,0.2636173393124066,5,0.2636173393124066
sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob135_m2014_q6b,0.5,canonical_netlist,60,35,35,29,6,3,0.2636173393124066,6,3,0.2636173393124066,11,0.2636173393124066
sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob135_m2014_q6b,0.5,exact_motif_signature,60,35,35,32,3,1,0.2636173393124066,3,1,0.2636173393124066,11,0.2636173393124066
sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob135_m2014_q6b,0.75,canonical_netlist,90,55,55,45,10,2,0.39769805680119585,10,2,0.39769805680119585,2,0.39769805680119585
sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob135_m2014_q6b,0.75,exact_motif_signature,90,55,55,49,6,2,0.39769805680119585,6,2,0.39769805680119585,2,0.39769805680119585
sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob135_m2014_q6b,1.0,canonical_netlist,120,75,75,65,10,2,0.39769805680119585,10,2,0.39769805680119585,9,0.39769805680119585
sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob135_m2014_q6b,1.0,exact_motif_signature,120,75,75,69,6,2,0.39769805680119585,6,2,0.39769805680119585,9,0.39769805680119585
sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob150_review2015_fsmonehot,0.25,canonical_netlist,30,16,16,11,5,1,0.32968627450980387,5,1,0.32968627450980387,7,0.32968627450980387
sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob150_review2015_fsmonehot,0.25,exact_motif_signature,30,16,16,15,1,1,0.32968627450980387,1,1,0.32968627450980387,7,0.32968627450980387
sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob150_review2015_fsmonehot,0.5,canonical_netlist,60,35,35,28,7,1,0.32968627450980387,7,1,0.32968627450980387,7,0.32968627450980387
sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob150_review2015_fsmonehot,0.5,exact_motif_signature,60,35,35,33,2,1,0.32968627450980387,2,1,0.32968627450980387,7,0.32968627450980387
sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob150_review2015_fsmonehot,0.75,canonical_netlist,90,57,57,47,10,2,0.32968627450980387,10,2,0.32968627450980387,8,0.32968627450980387
sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob150_review2015_fsmonehot,0.75,exact_motif_signature,90,57,57,54,3,1,0.32968627450980387,3,1,0.32968627450980387,8,0.32968627450980387
sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob150_review2015_fsmonehot,1.0,canonical_netlist,120,81,81,69,12,3,0.32968627450980387,12,3,0.32968627450980387,10,0.32968627450980387
sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob150_review2015_fsmonehot,1.0,exact_motif_signature,120,81,81,78,3,1,0.32968627450980387,3,1,0.32968627450980387,10,0.32968627450980387
sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob151_review2015_fsm,0.25,canonical_netlist,30,0,0,0,0,0,,0,0,,0,
sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob151_review2015_fsm,0.25,exact_motif_signature,30,0,0,0,0,0,,0,0,,0,
sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob151_review2015_fsm,0.5,canonical_netlist,60,4,4,1,3,2,-0.1171349157926339,3,2,-0.1171349157926339,3,-0.1171349157926339
sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob151_review2015_fsm,0.5,exact_motif_signature,60,4,4,1,3,2,-0.1171349157926339,3,2,-0.1171349157926339,3,-0.1171349157926339
sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob151_review2015_fsm,0.75,canonical_netlist,90,6,6,2,4,2,-0.1171349157926339,4,2,-0.1171349157926339,4,-0.1171349157926339
sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob151_review2015_fsm,0.75,exact_motif_signature,90,6,6,2,4,2,-0.1171349157926339,4,2,-0.1171349157926339,4,-0.1171349157926339
sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob151_review2015_fsm,1.0,canonical_netlist,120,10,10,2,8,3,-0.1171349157926339,8,3,-0.1171349157926339,5,-0.1171349157926339
sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob151_review2015_fsm,1.0,exact_motif_signature,120,10,10,2,8,3,-0.1171349157926339,8,3,-0.1171349157926339,5,-0.1171349157926339
sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob153_gshare,0.25,canonical_netlist,30,11,11,3,8,3,0.13124908330233895,8,3,0.13124908330233895,3,0.13124908330233895
sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob153_gshare,0.25,exact_motif_signature,30,11,11,3,8,3,0.13124908330233895,8,3,0.13124908330233895,3,0.13124908330233895
sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob153_gshare,0.5,canonical_netlist,60,19,19,5,14,6,0.13560291914358902,14,6,0.13560291914358902,7,0.13560291914358902
sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob153_gshare,0.5,exact_motif_signature,60,19,19,6,13,5,0.13560291914358902,13,5,0.13560291914358902,7,0.13560291914358902
sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob153_gshare,0.75,canonical_netlist,90,30,30,9,21,6,0.13560291914358902,21,6,0.13560291914358902,9,0.13560291914358902
sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob153_gshare,0.75,exact_motif_signature,90,30,30,10,20,5,0.13560291914358902,20,5,0.13560291914358902,9,0.13560291914358902
sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob153_gshare,1.0,canonical_netlist,120,40,40,12,28,7,0.13560291914358902,28,7,0.13560291914358902,12,0.13560291914358902
sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob153_gshare,1.0,exact_motif_signature,120,40,40,15,25,6,0.13560291914358902,25,6,0.13560291914358902,12,0.13560291914358902
sr_random_relu_pca_qd,1003,RTLLM/Prob004_adder_8bit,0.25,canonical_netlist,30,10,10,2,8,1,0.38154412826809186,8,1,0.38154412826809186,1,0.38154412826809186
sr_random_relu_pca_qd,1003,RTLLM/Prob004_adder_8bit,0.25,exact_motif_signature,30,10,10,7,3,1,0.38154412826809186,3,1,0.38154412826809186,1,0.38154412826809186
sr_random_relu_pca_qd,1003,RTLLM/Prob004_adder_8bit,0.5,canonical_netlist,60,38,38,20,18,2,0.38154412826809186,18,2,0.38154412826809186,7,0.38154412826809186
sr_random_relu_pca_qd,1003,RTLLM/Prob004_adder_8bit,0.5,exact_motif_signature,60,38,38,29,9,1,0.38154412826809186,9,1,0.38154412826809186,7,0.38154412826809186
sr_random_relu_pca_qd,1003,RTLLM/Prob004_adder_8bit,0.75,canonical_netlist,90,57,57,31,26,2,0.38154412826809186,26,2,0.38154412826809186,11,0.38154412826809186
sr_random_relu_pca_qd,1003,RTLLM/Prob004_adder_8bit,0.75,exact_motif_signature,90,57,57,45,12,1,0.38154412826809186,12,1,0.38154412826809186,11,0.38154412826809186
sr_random_relu_pca_qd,1003,RTLLM/Prob004_adder_8bit,1.0,canonical_netlist,120,80,80,42,38,2,0.38154412826809186,38,2,0.38154412826809186,16,0.38154412826809186
sr_random_relu_pca_qd,1003,RTLLM/Prob004_adder_8bit,1.0,exact_motif_signature,120,80,80,65,15,1,0.38154412826809186,15,1,0.38154412826809186,16,0.38154412826809186
sr_random_relu_pca_qd,1003,RTLLM/Prob015_multi_pipe_8bit,0.25,canonical_netlist,30,9,9,1,8,4,0.027172138886517743,8,4,0.027172138886517743,5,0.027172138886517743
sr_random_relu_pca_qd,1003,RTLLM/Prob015_multi_pipe_8bit,0.25,exact_motif_signature,30,9,9,3,6,4,0.027172138886517743,6,4,0.027172138886517743,5,0.027172138886517743
sr_random_relu_pca_qd,1003,RTLLM/Prob015_multi_pipe_8bit,0.5,canonical_netlist,60,22,22,1,21,7,0.14999405052911494,21,7,0.14999405052911494,7,0.14999405052911494
sr_random_relu_pca_qd,1003,RTLLM/Prob015_multi_pipe_8bit,0.5,exact_motif_signature,60,22,22,7,15,7,0.14999405052911494,15,7,0.14999405052911494,7,0.14999405052911494
sr_random_relu_pca_qd,1003,RTLLM/Prob015_multi_pipe_8bit,0.75,canonical_netlist,90,39,39,1,38,16,0.21133812099450025,38,16,0.21133812099450025,16,0.21133812099450025
sr_random_relu_pca_qd,1003,RTLLM/Prob015_multi_pipe_8bit,0.75,exact_motif_signature,90,39,39,9,30,14,0.21133812099450025,30,14,0.21133812099450025,16,0.21133812099450025
sr_random_relu_pca_qd,1003,RTLLM/Prob015_multi_pipe_8bit,1.0,canonical_netlist,120,58,58,3,55,17,0.21133812099450025,55,17,0.21133812099450025,17,0.21133812099450025
sr_random_relu_pca_qd,1003,RTLLM/Prob015_multi_pipe_8bit,1.0,exact_motif_signature,120,58,58,16,42,17,0.21133812099450025,42,17,0.21133812099450025,17,0.21133812099450025
sr_random_relu_pca_qd,1003,RTLLM/Prob024_fsm,0.25,canonical_netlist,30,5,5,1,4,1,0.6834970284641851,4,1,0.6834970284641851,1,0.6834970284641851
sr_random_relu_pca_qd,1003,RTLLM/Prob024_fsm,0.25,exact_motif_signature,30,5,5,1,4,1,0.6834970284641851,4,1,0.6834970284641851,1,0.6834970284641851
sr_random_relu_pca_qd,1003,RTLLM/Prob024_fsm,0.5,canonical_netlist,60,13,13,5,8,2,0.6834970284641851,8,2,0.6834970284641851,2,0.6834970284641851
sr_random_relu_pca_qd,1003,RTLLM/Prob024_fsm,0.5,exact_motif_signature,60,13,13,6,7,1,0.6834970284641851,7,1,0.6834970284641851,2,0.6834970284641851
sr_random_relu_pca_qd,1003,RTLLM/Prob024_fsm,0.75,canonical_netlist,90,21,21,11,10,2,0.6834970284641851,10,2,0.6834970284641851,3,0.6834970284641851
sr_random_relu_pca_qd,1003,RTLLM/Prob024_fsm,0.75,exact_motif_signature,90,21,21,13,8,1,0.6834970284641851,8,1,0.6834970284641851,3,0.6834970284641851
sr_random_relu_pca_qd,1003,RTLLM/Prob024_fsm,1.0,canonical_netlist,120,29,29,16,13,2,0.6834970284641851,13,2,0.6834970284641851,3,0.6834970284641851
sr_random_relu_pca_qd,1003,RTLLM/Prob024_fsm,1.0,exact_motif_signature,120,29,29,20,9,1,0.6834970284641851,9,1,0.6834970284641851,3,0.6834970284641851
sr_random_relu_pca_qd,1003,RTLLM/Prob037_parallel2serial,0.25,canonical_netlist,30,12,12,5,7,6,-0.0,7,6,-0.0,11,-0.0
sr_random_relu_pca_qd,1003,RTLLM/Prob037_parallel2serial,0.25,exact_motif_signature,30,12,12,8,4,3,-0.0,4,3,-0.0,11,-0.0
sr_random_relu_pca_qd,1003,RTLLM/Prob037_parallel2serial,0.5,canonical_netlist,60,14,14,5,9,8,-0.0,9,8,-0.0,13,-0.0
sr_random_relu_pca_qd,1003,RTLLM/Prob037_parallel2serial,0.5,exact_motif_signature,60,14,14,10,4,3,-0.0,4,3,-0.0,13,-0.0
sr_random_relu_pca_qd,1003,RTLLM/Prob037_parallel2serial,0.75,canonical_netlist,90,17,17,5,12,1,0.06325075627503886,12,1,0.06325075627503886,1,0.06325075627503886
sr_random_relu_pca_qd,1003,RTLLM/Prob037_parallel2serial,0.75,exact_motif_signature,90,17,17,11,6,1,0.06325075627503886,6,1,0.06325075627503886,1,0.06325075627503886
sr_random_relu_pca_qd,1003,RTLLM/Prob037_parallel2serial,1.0,canonical_netlist,120,21,21,7,14,2,0.06325075627503886,14,2,0.06325075627503886,4,0.06325075627503886
sr_random_relu_pca_qd,1003,RTLLM/Prob037_parallel2serial,1.0,exact_motif_signature,120,21,21,13,8,2,0.06325075627503886,8,2,0.06325075627503886,4,0.06325075627503886
sr_random_relu_pca_qd,1003,RTLLM/Prob041_traffic_light,0.25,canonical_netlist,30,8,8,0,8,3,0.3649709513435004,8,3,0.3649709513435004,3,0.3649709513435004
sr_random_relu_pca_qd,1003,RTLLM/Prob041_traffic_light,0.25,exact_motif_signature,30,8,8,0,8,3,0.3649709513435004,8,3,0.3649709513435004,3,0.3649709513435004
sr_random_relu_pca_qd,1003,RTLLM/Prob041_traffic_light,0.5,canonical_netlist,60,25,25,0,25,3,0.43778140885984024,25,3,0.43778140885984024,3,0.43778140885984024
sr_random_relu_pca_qd,1003,RTLLM/Prob041_traffic_light,0.5,exact_motif_signature,60,25,25,0,25,3,0.43778140885984024,25,3,0.43778140885984024,3,0.43778140885984024
sr_random_relu_pca_qd,1003,RTLLM/Prob041_traffic_light,0.75,canonical_netlist,90,40,40,2,38,4,0.43778140885984024,38,4,0.43778140885984024,4,0.43778140885984024
sr_random_relu_pca_qd,1003,RTLLM/Prob041_traffic_light,0.75,exact_motif_signature,90,40,40,2,38,4,0.43778140885984024,38,4,0.43778140885984024,4,0.43778140885984024
sr_random_relu_pca_qd,1003,RTLLM/Prob041_traffic_light,1.0,canonical_netlist,120,62,62,13,49,6,0.43778140885984024,49,6,0.43778140885984024,9,0.43778140885984024
sr_random_relu_pca_qd,1003,RTLLM/Prob041_traffic_light,1.0,exact_motif_signature,120,62,62,16,46,5,0.43778140885984024,46,5,0.43778140885984024,9,0.43778140885984024
sr_random_relu_pca_qd,1003,RTLLM/Prob045_alu,0.25,canonical_netlist,30,7,7,0,7,3,0.38970957355936653,7,3,0.38970957355936653,3,0.38970957355936653
sr_random_relu_pca_qd,1003,RTLLM/Prob045_alu,0.25,exact_motif_signature,30,7,7,0,7,3,0.38970957355936653,7,3,0.38970957355936653,3,0.38970957355936653
sr_random_relu_pca_qd,1003,RTLLM/Prob045_alu,0.5,canonical_netlist,60,18,18,0,18,1,0.4104905381431106,18,1,0.4104905381431106,1,0.4104905381431106
sr_random_relu_pca_qd,1003,RTLLM/Prob045_alu,0.5,exact_motif_signature,60,18,18,0,18,1,0.4104905381431106,18,1,0.4104905381431106,1,0.4104905381431106
sr_random_relu_pca_qd,1003,RTLLM/Prob045_alu,0.75,canonical_netlist,90,40,40,4,36,2,0.4104905381431106,36,2,0.4104905381431106,6,0.4104905381431106
sr_random_relu_pca_qd,1003,RTLLM/Prob045_alu,0.75,exact_motif_signature,90,40,40,5,35,1,0.4104905381431106,35,1,0.4104905381431106,6,0.4104905381431106
sr_random_relu_pca_qd,1003,RTLLM/Prob045_alu,1.0,canonical_netlist,120,63,63,7,56,1,0.41118628030751037,56,1,0.41118628030751037,1,0.41118628030751037
sr_random_relu_pca_qd,1003,RTLLM/Prob045_alu,1.0,exact_motif_signature,120,63,63,8,55,1,0.41118628030751037,55,1,0.41118628030751037,1,0.41118628030751037
sr_random_relu_pca_qd,1003,RTLLM/Prob049_signal_generator,0.25,canonical_netlist,30,21,21,16,5,5,0.23477469440256318,5,5,0.23477469440256318,21,0.23477469440256318
sr_random_relu_pca_qd,1003,RTLLM/Prob049_signal_generator,0.25,exact_motif_signature,30,21,21,17,4,4,0.23477469440256318,4,4,0.23477469440256318,21,0.23477469440256318
sr_random_relu_pca_qd,1003,RTLLM/Prob049_signal_generator,0.5,canonical_netlist,60,33,33,22,11,9,0.25984938304829974,11,9,0.25984938304829974,30,0.25984938304829974
sr_random_relu_pca_qd,1003,RTLLM/Prob049_signal_generator,0.5,exact_motif_signature,60,33,33,27,6,4,0.25984938304829974,6,4,0.25984938304829974,30,0.25984938304829974
sr_random_relu_pca_qd,1003,RTLLM/Prob049_signal_generator,0.75,canonical_netlist,90,47,47,32,15,9,0.25984938304829974,15,9,0.25984938304829974,36,0.25984938304829974
sr_random_relu_pca_qd,1003,RTLLM/Prob049_signal_generator,0.75,exact_motif_signature,90,47,47,39,8,4,0.25984938304829974,8,4,0.25984938304829974,36,0.25984938304829974
sr_random_relu_pca_qd,1003,RTLLM/Prob049_signal_generator,1.0,canonical_netlist,120,58,58,41,17,9,0.25984938304829974,17,9,0.25984938304829974,42,0.25984938304829974
sr_random_relu_pca_qd,1003,RTLLM/Prob049_signal_generator,1.0,exact_motif_signature,120,58,58,49,9,4,0.25984938304829974,9,4,0.25984938304829974,42,0.25984938304829974
sr_random_relu_pca_qd,1003,VerilogEval-Spec-to-RTL/Prob098_circuit7,0.25,canonical_netlist,30,12,12,9,3,2,0.01200564971751411,3,2,0.01200564971751411,3,0.01200564971751411
sr_random_relu_pca_qd,1003,VerilogEval-Spec-to-RTL/Prob098_circuit7,0.25,exact_motif_signature,30,12,12,10,2,1,0.01200564971751411,2,1,0.01200564971751411,3,0.01200564971751411
sr_random_relu_pca_qd,1003,VerilogEval-Spec-to-RTL/Prob098_circuit7,0.5,canonical_netlist,60,15,15,12,3,2,0.01200564971751411,3,2,0.01200564971751411,3,0.01200564971751411
sr_random_relu_pca_qd,1003,VerilogEval-Spec-to-RTL/Prob098_circuit7,0.5,exact_motif_signature,60,15,15,13,2,1,0.01200564971751411,2,1,0.01200564971751411,3,0.01200564971751411
sr_random_relu_pca_qd,1003,VerilogEval-Spec-to-RTL/Prob098_circuit7,0.75,canonical_netlist,90,22,22,17,5,3,0.01200564971751411,5,3,0.01200564971751411,6,0.01200564971751411
sr_random_relu_pca_qd,1003,VerilogEval-Spec-to-RTL/Prob098_circuit7,0.75,exact_motif_signature,90,22,22,19,3,1,0.01200564971751411,3,1,0.01200564971751411,6,0.01200564971751411
sr_random_relu_pca_qd,1003,VerilogEval-Spec-to-RTL/Prob098_circuit7,1.0,canonical_netlist,120,31,31,26,5,3,0.01200564971751411,5,3,0.01200564971751411,12,0.01200564971751411
sr_random_relu_pca_qd,1003,VerilogEval-Spec-to-RTL/Prob098_circuit7,1.0,exact_motif_signature,120,31,31,28,3,1,0.01200564971751411,3,1,0.01200564971751411,12,0.01200564971751411
sr_random_relu_pca_qd,1003,VerilogEval-Spec-to-RTL/Prob116_m2014_q3,0.25,canonical_netlist,30,19,19,10,9,2,0.46535233160621764,9,2,0.46535233160621764,6,0.46535233160621764
sr_random_relu_pca_qd,1003,VerilogEval-Spec-to-RTL/Prob116_m2014_q3,0.25,exact_motif_signature,30,19,19,14,5,1,0.46535233160621764,5,1,0.46535233160621764,6,0.46535233160621764
sr_random_relu_pca_qd,1003,VerilogEval-Spec-to-RTL/Prob116_m2014_q3,0.5,canonical_netlist,60,38,38,25,13,3,0.46535233160621764,13,3,0.46535233160621764,16,0.46535233160621764
sr_random_relu_pca_qd,1003,VerilogEval-Spec-to-RTL/Prob116_m2014_q3,0.5,exact_motif_signature,60,38,38,33,5,1,0.46535233160621764,5,1,0.46535233160621764,16,0.46535233160621764
sr_random_relu_pca_qd,1003,VerilogEval-Spec-to-RTL/Prob116_m2014_q3,0.75,canonical_netlist,90,55,55,41,14,3,0.46535233160621764,14,3,0.46535233160621764,29,0.46535233160621764
sr_random_relu_pca_qd,1003,VerilogEval-Spec-to-RTL/Prob116_m2014_q3,0.75,exact_motif_signature,90,55,55,50,5,1,0.46535233160621764,5,1,0.46535233160621764,29,0.46535233160621764
sr_random_relu_pca_qd,1003,VerilogEval-Spec-to-RTL/Prob116_m2014_q3,1.0,canonical_netlist,120,76,76,60,16,3,0.46535233160621764,16,3,0.46535233160621764,41,0.46535233160621764
sr_random_relu_pca_qd,1003,VerilogEval-Spec-to-RTL/Prob116_m2014_q3,1.0,exact_motif_signature,120,76,76,71,5,1,0.46535233160621764,5,1,0.46535233160621764,41,0.46535233160621764
sr_random_relu_pca_qd,1003,VerilogEval-Spec-to-RTL/Prob135_m2014_q6b,0.25,canonical_netlist,30,20,20,16,4,1,0.2636173393124066,4,1,0.2636173393124066,2,0.2636173393124066
sr_random_relu_pca_qd,1003,VerilogEval-Spec-to-RTL/Prob135_m2014_q6b,0.25,exact_motif_signature,30,20,20,16,4,1,0.2636173393124066,4,1,0.2636173393124066,2,0.2636173393124066
sr_random_relu_pca_qd,1003,VerilogEval-Spec-to-RTL/Prob135_m2014_q6b,0.5,canonical_netlist,60,46,46,39,7,3,0.2636173393124066,7,3,0.2636173393124066,6,0.2636173393124066
sr_random_relu_pca_qd,1003,VerilogEval-Spec-to-RTL/Prob135_m2014_q6b,0.5,exact_motif_signature,60,46,46,42,4,1,0.2636173393124066,4,1,0.2636173393124066,6,0.2636173393124066
sr_random_relu_pca_qd,1003,VerilogEval-Spec-to-RTL/Prob135_m2014_q6b,0.75,canonical_netlist,90,67,67,59,8,4,0.2636173393124066,8,4,0.2636173393124066,9,0.2636173393124066
sr_random_relu_pca_qd,1003,VerilogEval-Spec-to-RTL/Prob135_m2014_q6b,0.75,exact_motif_signature,90,67,67,63,4,1,0.2636173393124066,4,1,0.2636173393124066,9,0.2636173393124066
