method_name,seed,problem_id,budget_fraction,novelty_parent_fraction,quality_floor,quality_floor_value,novelty_space,evaluated_count,valid_ppa_count,eligible_count,selected_count,selected_fraction_of_valid,unique_canonical_netlists,unique_motif_signatures,occupied_common_audit_cells,pareto_size,best_fitness,mean_fitness,baseline_pareto_size,baseline_best_fitness
sr_random_relu_pca_qd,1001,RTLLM/Prob037_parallel2serial,0.75,0.1,prefix_median_valid_fitness,0.0,common_audit_descriptor_vector,90,23,14,6,0.2608695652173913,5,3,3,2,0.06325075627503886,0.012018641157714014,2,0.06325075627503886
sr_random_relu_pca_qd,1001,RTLLM/Prob037_parallel2serial,0.75,0.25,prefix_median_valid_fitness,0.0,common_audit_descriptor_vector,90,23,14,6,0.2608695652173913,5,3,3,2,0.06325075627503886,0.012018641157714014,2,0.06325075627503886
sr_random_relu_pca_qd,1001,RTLLM/Prob037_parallel2serial,0.75,0.5,prefix_median_valid_fitness,0.0,common_audit_descriptor_vector,90,23,14,6,0.2608695652173913,5,3,3,2,0.06325075627503886,0.012018641157714014,2,0.06325075627503886
sr_random_relu_pca_qd,1001,RTLLM/Prob037_parallel2serial,1.0,0.0,prefix_median_valid_fitness,0.0,common_audit_descriptor_vector,120,33,17,9,0.2727272727272727,6,3,3,5,0.06325075627503886,0.029096012863488965,5,0.06325075627503886
sr_random_relu_pca_qd,1001,RTLLM/Prob037_parallel2serial,1.0,0.1,prefix_median_valid_fitness,0.0,common_audit_descriptor_vector,120,33,17,9,0.2727272727272727,6,3,3,5,0.06325075627503886,0.029096012863488965,5,0.06325075627503886
sr_random_relu_pca_qd,1001,RTLLM/Prob037_parallel2serial,1.0,0.25,prefix_median_valid_fitness,0.0,common_audit_descriptor_vector,120,33,17,9,0.2727272727272727,6,3,3,5,0.06325075627503886,0.029096012863488965,5,0.06325075627503886
sr_random_relu_pca_qd,1001,RTLLM/Prob037_parallel2serial,1.0,0.5,prefix_median_valid_fitness,0.0,common_audit_descriptor_vector,120,33,17,9,0.2727272727272727,6,3,3,5,0.06325075627503886,0.029096012863488965,5,0.06325075627503886
sr_random_relu_pca_qd,1001,RTLLM/Prob041_traffic_light,0.25,0.0,prefix_median_valid_fitness,0.07914548535463568,common_audit_descriptor_vector,30,7,4,2,0.2857142857142857,2,2,2,2,0.40382050351004595,0.3778513071895425,2,0.40382050351004595
sr_random_relu_pca_qd,1001,RTLLM/Prob041_traffic_light,0.25,0.1,prefix_median_valid_fitness,0.07914548535463568,common_audit_descriptor_vector,30,7,4,2,0.2857142857142857,2,2,2,2,0.40382050351004595,0.3778513071895425,2,0.40382050351004595
sr_random_relu_pca_qd,1001,RTLLM/Prob041_traffic_light,0.25,0.25,prefix_median_valid_fitness,0.07914548535463568,common_audit_descriptor_vector,30,7,4,2,0.2857142857142857,2,2,2,2,0.40382050351004595,0.3778513071895425,2,0.40382050351004595
