feature,coefficient
adder_ratio,0.3023121033921743
hyper_max_fanout,-0.3013491190459639
sequential_cells,-0.29735419682473335
scoap_cc1_bin_3_pct,0.22372031301225784
scoap_co_bin_0_pct,-0.20753455903387275
laplacian_spectral_entropy,-0.20433525242944564
share_family_inv,-0.16464497313413476
scoap_cc1_bin_0_pct,-0.16152125457549354
scoap_co_bin_1_pct,0.15749327152077178
total_cells,-0.15081391264039298
rent_r2,-0.1479249744292089
ff_depth,-0.14542200617330087
laplacian_lambda2,0.1432244446049895
scoap_cc1_bin_1_pct,-0.14061805072873465
scoap_cc0_bin_2_pct,0.13891678886170922
scoap_co_bin_2_pct,-0.13766605479301688
log_node_count,-0.1366326742006702
scoap_signal_smoothness,0.13501997144339326
log_edge_count,-0.12589790468688497
scoap_co_bin_3_pct,0.12576674559002407
cell_count_log,-0.12291772629314573
comb_ratio,0.11128944161867786
seq_ratio,-0.11128944161867592
reconv_sink_ratio,-0.10188279654859864
hyper_mean_fanout,-0.09753186382882112
rent_exponent_confidence_gated,0.0930037832316734
log_max_level,0.06750782431532183
combinational_cells,0.06691554776891043
scoap_cc0_bin_0_pct,-0.06618483985932516
hyper_max_level_delta,0.061823048320209406
comb_width_log,-0.061549978223789624
rent_sample_count,-0.05637910229594462
scoap_cc0_bin_1_pct,-0.05102585948826911
hyper_max_level,0.04986461470942189
rent_k,-0.04578437541885075
hyper_driven_net_count,0.04453655895840498
hyper_net_count,0.04453655895840442
reconv_source_ratio,0.043700527714348195
log_net_count,-0.03704296406335073
mux_ratio,0.035847940681309184
hyper_sink_net_count,0.035031668827762666
scoap_cc0_bin_3_pct,0.03390541736685131
hyper_fanout_entropy,-0.03347046737087555
rent_retained_sample_ratio,-0.03319266366651898
rent_confidence,-0.026258896732248186
mux_cells,-0.0252254829231334
rent_raw_sample_count,-0.02387565884490765
rent_graph_node_count,-0.023784066862357366
hyper_cell_count,-0.023784066862351808
rent_clamped_flag,-0.023207503352826824
edge_per_node,-0.01817326872303239
rent_exponent,0.016849448512829584
arithmetic_cells,-0.015506235124930042
hyper_directed_edge_count,-0.013969218050606453
logic_depth_ltp,-0.006894682746599467
logic_depth,-0.006894682746596958
scoap_cc1_bin_2_pct,0.00044527539702988675
logic_depth_ltp_delta,0.0
ltp_noff,0.0
utilization,0.0
