feature,coefficient
adder_ratio,-0.2576322772789777
hyper_max_fanout,0.1858924067360212
sequential_cells,0.1728674576922443
mux_ratio,-0.15678900742863178
scoap_co_bin_2_pct,0.15230452215764956
rent_r2,0.13765002386858138
scoap_co_bin_3_pct,-0.12399015443135936
scoap_cc1_bin_3_pct,-0.12264183056353187
scoap_cc1_bin_2_pct,0.09904506975199026
laplacian_spectral_entropy,0.09541229292607736
scoap_co_bin_0_pct,0.09187226379321216
scoap_cc1_bin_0_pct,0.0901792502018517
edge_per_node,-0.07899615635810134
log_node_count,0.07892854365401725
comb_ratio,-0.07710642379860878
seq_ratio,0.07710642379860877
share_family_inv,-0.07502069971321743
total_cells,0.07438185285434487
logic_depth_ltp,-0.07101520194601162
logic_depth,-0.07101520194601157
rent_retained_sample_ratio,0.0649815075567825
scoap_cc0_bin_1_pct,-0.06377853186576758
scoap_cc0_bin_3_pct,0.06290839178763599
scoap_signal_smoothness,0.062138876817054885
hyper_mean_fanout,0.057232201437391765
hyper_max_level_delta,0.05162371074334289
comb_width_log,0.051208733514018626
scoap_cc0_bin_2_pct,0.04674213887710298
log_edge_count,0.0465990961767252
hyper_cell_count,0.04622547183670521
rent_graph_node_count,0.04622547183670494
laplacian_lambda2,-0.045193873547767514
rent_exponent_confidence_gated,-0.04404954352149285
cell_count_log,0.04324182482302309
rent_sample_count,0.0424631699197859
scoap_cc0_bin_0_pct,-0.042289109413166014
rent_exponent,-0.04127333867894329
log_max_level,-0.04068189256084173
hyper_driven_net_count,0.03357479133148555
hyper_net_count,0.033574791331485304
hyper_fanout_entropy,0.03149640438472574
reconv_source_ratio,-0.02884940248968616
hyper_sink_net_count,0.027680696704419413
ff_depth,0.026652020802043416
scoap_cc1_bin_1_pct,0.026541554281017107
rent_k,0.026098742626764267
mux_cells,0.025742774433493855
scoap_co_bin_1_pct,0.02502375687808524
log_net_count,0.023528223805802637
arithmetic_cells,0.020367590669440085
reconv_sink_ratio,0.01515082052323446
hyper_max_level,0.014089728846239347
rent_clamped_flag,0.012960484665617925
hyper_directed_edge_count,0.010387313632206577
rent_confidence,0.006519062683630443
rent_raw_sample_count,0.0058473247109181725
combinational_cells,-0.0029971235172251477
logic_depth_ltp_delta,0.0
ltp_noff,0.0
utilization,0.0
