feature,coefficient
ff_depth,-0.1404615151936508
scoap_signal_smoothness,0.13771633394027177
scoap_co_bin_1_pct,0.11442637083418959
scoap_cc1_bin_2_pct,0.08919031921491039
rent_exponent_confidence_gated,0.08159869458843884
sequential_cells,-0.0813548512117227
scoap_cc1_bin_0_pct,-0.06492926087363197
scoap_cc1_bin_1_pct,-0.0645957868927319
scoap_cc1_bin_3_pct,0.061003469192251025
seq_ratio,-0.05956237701665492
comb_ratio,0.059562377016654205
hyper_max_level,-0.04923051821370065
rent_clamped_flag,0.04693916349842788
scoap_cc0_bin_0_pct,-0.046229622731761316
reconv_sink_ratio,-0.045230705898937115
rent_retained_sample_ratio,0.0444514417518076
rent_confidence,-0.04131824862650664
rent_exponent,0.041105895545194504
scoap_co_bin_2_pct,-0.04071329937574585
hyper_max_level_delta,-0.0391661280267915
rent_k,0.039063570014468196
laplacian_lambda2,0.0374843929799911
reconv_source_ratio,-0.037025690155055406
scoap_cc0_bin_3_pct,0.03247154643274478
scoap_co_bin_0_pct,-0.03125202322907885
total_cells,0.029741072880817936
logic_depth,0.02902103182166581
logic_depth_ltp,0.0290210318216658
combinational_cells,0.02792926641881796
arithmetic_cells,0.0269651207226091
hyper_max_fanout,-0.02499159269963626
mux_ratio,-0.024636232051160528
comb_width_log,0.02447465712427245
mux_cells,0.023256417715829876
hyper_mean_fanout,0.02311646544208311
log_max_level,-0.020852871085629457
rent_r2,0.02016881264640388
log_node_count,-0.019504026009665495
hyper_fanout_entropy,-0.019304019803281308
adder_ratio,-0.018520689342488877
hyper_directed_edge_count,-0.018432838657531946
hyper_net_count,0.015477295114818945
hyper_driven_net_count,0.015477295114818873
log_edge_count,-0.014416287051934873
laplacian_spectral_entropy,0.014358548505503931
scoap_cc0_bin_2_pct,0.013608907215993924
hyper_sink_net_count,0.013522538318536396
edge_per_node,0.010047104952056034
rent_graph_node_count,-0.008516131439455968
hyper_cell_count,-0.008516131439455954
cell_count_log,0.008138728111721255
share_family_inv,0.008102400437649208
log_net_count,-0.0075051697025275005
scoap_cc0_bin_1_pct,0.0044953707785329615
scoap_co_bin_3_pct,-0.0028801699383143747
rent_sample_count,0.002026754086750777
rent_raw_sample_count,-0.0013145500808958875
logic_depth_ltp_delta,0.0
ltp_noff,0.0
utilization,0.0
