generation,problem_count,functionality_mean,synthesis_mean,best_score_mean,average_score_mean,diff_success_rate_mean,coverage_mean,qd_score_mean,best_quality_mean,new_filled_cells_mean,replaced_cells_mean
0,3,0.3333333333333333,0.3333333333333333,0.26541943369638094,0.17764198476813253,,0.010416666666666666,0.4773872666820559,0.21177142844338523,2.6666666666666665,0.0
1,3,0.2777777777777778,0.2777777777777778,0.17873912097173358,0.045038938719661616,0.5,0.022135416666666668,1.057647482381966,0.2742476741872585,2.0,0.6666666666666666
2,3,0.2222222222222222,0.2222222222222222,0.19629317717274133,0.08246827186763925,,0.02734375,1.3082996091312493,0.2742476741872585,1.6666666666666667,0.3333333333333333
3,3,0.25,0.19444444444444445,0.225539657397703,0.1131696958531438,,0.029947916666666668,1.5954994158457376,0.276799793516177,0.6666666666666666,1.0
