feature,coefficient
sequential_cells,-0.16838387360934848
scoap_cc1_bin_3_pct,0.1183400227765917
seq_ratio,-0.10185940728272339
comb_ratio,0.10185940728272312
scoap_cc0_bin_3_pct,0.09950865089357555
ff_depth,-0.0893233170330556
scoap_signal_smoothness,0.08739024204628551
adder_ratio,-0.08546480743780205
scoap_cc1_bin_1_pct,-0.07773014045939729
hyper_max_level_delta,-0.07181531301293972
scoap_cc0_bin_1_pct,-0.07103976644322393
hyper_fanout_entropy,-0.07094093569971532
laplacian_spectral_entropy,0.0695665735808447
scoap_co_bin_1_pct,0.06678380869106863
log_max_level,-0.06179640138623248
scoap_cc1_bin_2_pct,-0.059978737801340824
logic_depth_ltp,0.05359403230042199
logic_depth,0.05222804554716582
rent_confidence,-0.051053303088463245
rent_r2,-0.05070101849323637
log_net_count,-0.05067749559384686
scoap_cc1_bin_0_pct,-0.04837054575959173
scoap_co_bin_0_pct,0.04535684119980935
hyper_max_level,-0.04510432539971118
hyper_mean_fanout,0.043833298501071524
scoap_cc0_bin_0_pct,-0.04247711284462203
scoap_co_bin_3_pct,-0.039706179214122624
reconv_sink_ratio,0.03859880271214573
rent_exponent_confidence_gated,0.038508596932703816
edge_per_node,-0.03746409782234724
logic_depth_ltp_delta,0.037357916088288534
arithmetic_cells,-0.0365309148973914
log_edge_count,-0.03603605449451151
rent_clamped_flag,0.035054934780489835
cell_count_log,-0.03346351222740511
reconv_source_ratio,-0.03290604112912721
hyper_directed_edge_count,-0.031199275573245217
combinational_cells,0.028635380902055085
scoap_co_bin_2_pct,-0.023256867413563313
log_node_count,-0.022873803399288874
rent_retained_sample_ratio,0.021800491506562877
scoap_cc0_bin_2_pct,-0.018498862610532612
share_family_inv,0.016925197446272553
hyper_driven_net_count,0.014567580216700531
hyper_net_count,0.01456758021670048
hyper_sink_net_count,0.014545463071720598
rent_raw_sample_count,0.013213237768688157
rent_sample_count,0.012469106787391777
rent_k,-0.011100281651747174
total_cells,-0.01082168863103594
comb_width_log,0.0053052017086168395
mux_cells,0.004457809029320452
hyper_max_fanout,0.00395106552987886
laplacian_lambda2,-0.003506292616814474
mux_ratio,-0.0009492138210014321
rent_exponent,0.0008602240611079399
hyper_cell_count,-0.0007358941539939479
rent_graph_node_count,-0.000735894153993708
ltp_noff,0.0
utilization,0.0
