problem_id,policy,variant,budget,selected_count,hypervolume,best_fitness,unique_style_clusters,unique_motif_signatures,valid_ppa_count
RTLLM/Prob004_adder_8bit,random_seed_19,random,10,10,0.04095045500505561,0.3299003322259136,1,3,10
RTLLM/Prob005_adder_bcd,oracle_best_fitness,oracle,10,10,0.022075055187637988,0.10345842531272997,2,2,10
RTLLM/Prob005_adder_bcd,oracle_style_diversity,oracle,10,10,0.022075055187637988,0.10345842531272997,2,2,10
RTLLM/Prob005_adder_bcd,oracle_motif_diversity,oracle,10,10,0.022075055187637988,0.10345842531272997,2,10,10
RTLLM/Prob005_adder_bcd,oracle_lexical_diversity,oracle,10,10,0.022075055187637988,0.10345842531272997,2,7,10
RTLLM/Prob005_adder_bcd,online_best_fitness,online,10,10,0.022075055187637988,0.10345842531272997,2,2,10
RTLLM/Prob005_adder_bcd,online_style_diversity,online,10,10,0.022075055187637988,0.10345842531272997,2,2,10
RTLLM/Prob005_adder_bcd,random_seed_00,random,10,10,0.0033357861172430715,0.04213882756929115,1,5,10
RTLLM/Prob005_adder_bcd,random_seed_01,random,10,10,0.0033357861172430715,0.04213882756929115,1,3,10
RTLLM/Prob005_adder_bcd,random_seed_02,random,10,10,0.022075055187637988,0.10345842531272997,1,4,10
RTLLM/Prob005_adder_bcd,random_seed_03,random,10,10,0.022075055187637988,0.10345842531272997,1,4,10
RTLLM/Prob005_adder_bcd,random_seed_04,random,10,10,0.022075055187637988,0.10345842531272997,1,4,10
RTLLM/Prob005_adder_bcd,random_seed_05,random,10,10,0.022075055187637988,0.10345842531272997,1,4,10
RTLLM/Prob005_adder_bcd,random_seed_06,random,10,10,0.022075055187637988,0.10345842531272997,1,6,10
RTLLM/Prob005_adder_bcd,random_seed_07,random,10,10,0.0033357861172430715,0.04213882756929115,1,4,10
RTLLM/Prob005_adder_bcd,random_seed_08,random,10,10,0.022075055187637988,0.10345842531272997,2,6,10
RTLLM/Prob005_adder_bcd,random_seed_09,random,10,10,0.022075055187637988,0.10345842531272997,1,4,10
RTLLM/Prob005_adder_bcd,random_seed_10,random,10,10,0.022075055187637988,0.10345842531272997,1,5,10
RTLLM/Prob005_adder_bcd,random_seed_11,random,10,10,0.022075055187637988,0.10345842531272997,1,6,10
RTLLM/Prob005_adder_bcd,random_seed_12,random,10,10,0.0033357861172430715,0.04213882756929115,2,3,10
RTLLM/Prob005_adder_bcd,random_seed_13,random,10,10,0.0033357861172430715,0.04213882756929115,1,3,10
RTLLM/Prob005_adder_bcd,random_seed_14,random,10,10,0.022075055187637988,0.10345842531272997,1,5,10
RTLLM/Prob005_adder_bcd,random_seed_15,random,10,10,0.022075055187637988,0.10345842531272997,1,4,10
RTLLM/Prob005_adder_bcd,random_seed_16,random,10,10,0.022075055187637988,0.10345842531272997,2,5,10
RTLLM/Prob005_adder_bcd,random_seed_17,random,10,10,0.022075055187637988,0.10345842531272997,1,5,10
RTLLM/Prob005_adder_bcd,random_seed_18,random,10,10,0.022075055187637988,0.10345842531272997,1,4,10
RTLLM/Prob005_adder_bcd,random_seed_19,random,10,10,0.022075055187637988,0.10345842531272997,1,4,10
RTLLM/Prob007_comparator_3bit,oracle_best_fitness,oracle,10,10,0.010313605564549981,0.07805160800303813,1,3,10
RTLLM/Prob007_comparator_3bit,oracle_style_diversity,oracle,10,10,0.010313605564549981,0.07805160800303813,3,4,10
RTLLM/Prob007_comparator_3bit,oracle_motif_diversity,oracle,10,10,0.010313605564549981,0.07805160800303813,2,10,10
RTLLM/Prob007_comparator_3bit,oracle_lexical_diversity,oracle,10,10,0.010313605564549981,0.07805160800303813,3,9,10
RTLLM/Prob007_comparator_3bit,online_best_fitness,online,10,10,0.010313605564549981,0.07805160800303813,1,3,10
RTLLM/Prob007_comparator_3bit,online_style_diversity,online,10,10,0.010313605564549981,0.07805160800303813,3,4,10
RTLLM/Prob007_comparator_3bit,random_seed_00,random,10,10,0.0,-0.0,2,4,10
RTLLM/Prob007_comparator_3bit,random_seed_01,random,10,10,0.0,-0.0,2,6,10
RTLLM/Prob007_comparator_3bit,random_seed_02,random,10,10,0.0,-0.0,2,6,10
RTLLM/Prob007_comparator_3bit,random_seed_03,random,10,10,0.0,-0.0,2,6,10
RTLLM/Prob007_comparator_3bit,random_seed_04,random,10,10,0.0,-0.0,3,6,10
RTLLM/Prob007_comparator_3bit,random_seed_05,random,10,10,0.0,0.00951410125722057,2,7,10
RTLLM/Prob007_comparator_3bit,random_seed_06,random,10,10,0.0,-0.0,2,4,10
RTLLM/Prob007_comparator_3bit,random_seed_07,random,10,10,0.0,-0.0,3,9,10
RTLLM/Prob007_comparator_3bit,random_seed_08,random,10,10,0.0,-0.0,2,6,10
RTLLM/Prob007_comparator_3bit,random_seed_09,random,10,10,0.0,-0.056644880174291916,2,4,10
RTLLM/Prob007_comparator_3bit,random_seed_10,random,10,10,0.0,-0.0,3,5,10
RTLLM/Prob007_comparator_3bit,random_seed_11,random,10,10,0.010313605564549981,0.07805160800303813,2,5,10
RTLLM/Prob007_comparator_3bit,random_seed_12,random,10,10,0.0,0.00951410125722057,2,6,10
RTLLM/Prob007_comparator_3bit,random_seed_13,random,10,10,0.010313605564549981,0.07805160800303813,2,4,10
RTLLM/Prob007_comparator_3bit,random_seed_14,random,10,10,0.0,-0.0,3,5,10
RTLLM/Prob007_comparator_3bit,random_seed_15,random,10,10,0.0,-0.0,3,5,10
RTLLM/Prob007_comparator_3bit,random_seed_16,random,10,10,0.0,-0.0,2,6,10
RTLLM/Prob007_comparator_3bit,random_seed_17,random,10,10,0.0,-0.0,2,5,10
RTLLM/Prob007_comparator_3bit,random_seed_18,random,10,10,0.0,-0.0,3,6,10
RTLLM/Prob007_comparator_3bit,random_seed_19,random,10,10,0.0,-0.0,2,5,10
RTLLM/Prob008_comparator_4bit,oracle_best_fitness,oracle,10,10,0.17090909090909093,0.2778787878787879,1,2,10
RTLLM/Prob008_comparator_4bit,oracle_style_diversity,oracle,10,10,0.17090909090909093,0.2778787878787879,3,4,10
RTLLM/Prob008_comparator_4bit,oracle_motif_diversity,oracle,10,10,0.17090909090909093,0.2778787878787879,2,10,10
RTLLM/Prob008_comparator_4bit,oracle_lexical_diversity,oracle,10,10,0.17090909090909093,0.2778787878787879,3,9,10
RTLLM/Prob008_comparator_4bit,online_best_fitness,online,10,10,0.17090909090909093,0.2778787878787879,1,2,10
RTLLM/Prob008_comparator_4bit,online_style_diversity,online,10,10,0.17090909090909093,0.2778787878787879,3,4,10
RTLLM/Prob008_comparator_4bit,random_seed_00,random,10,10,0.13333333333333336,0.24444444444444446,2,6,10
RTLLM/Prob008_comparator_4bit,random_seed_01,random,10,10,0.09545454545454547,0.20601010101010106,2,4,10
RTLLM/Prob008_comparator_4bit,random_seed_02,random,10,10,0.13333333333333336,0.24444444444444446,2,7,10
RTLLM/Prob008_comparator_4bit,random_seed_03,random,10,10,0.08636363636363636,0.196010101010101,2,4,10
RTLLM/Prob008_comparator_4bit,random_seed_04,random,10,10,0.13333333333333336,0.24444444444444446,3,7,10
RTLLM/Prob008_comparator_4bit,random_seed_05,random,10,10,0.13499999999999998,0.24611111111111109,1,4,10
RTLLM/Prob008_comparator_4bit,random_seed_06,random,10,10,0.13333333333333336,0.24444444444444446,2,5,10
RTLLM/Prob008_comparator_4bit,random_seed_07,random,10,10,0.13333333333333336,0.24444444444444446,1,5,10
RTLLM/Prob008_comparator_4bit,random_seed_08,random,10,10,0.17090909090909093,0.2778787878787879,2,5,10
RTLLM/Prob008_comparator_4bit,random_seed_09,random,10,10,0.13333333333333336,0.24444444444444446,2,5,10
RTLLM/Prob008_comparator_4bit,random_seed_10,random,10,10,0.13333333333333336,0.24444444444444446,1,4,10
RTLLM/Prob008_comparator_4bit,random_seed_11,random,10,10,0.08636363636363636,0.196010101010101,1,5,10
RTLLM/Prob008_comparator_4bit,random_seed_12,random,10,10,0.08636363636363636,0.196010101010101,1,4,10
RTLLM/Prob008_comparator_4bit,random_seed_13,random,10,10,0.08636363636363636,0.196010101010101,2,6,10
RTLLM/Prob008_comparator_4bit,random_seed_14,random,10,10,0.17090909090909093,0.2778787878787879,2,5,10
RTLLM/Prob008_comparator_4bit,random_seed_15,random,10,10,0.09545454545454547,0.20601010101010106,3,5,10
RTLLM/Prob008_comparator_4bit,random_seed_16,random,10,10,0.13499999999999998,0.24611111111111109,1,5,10
RTLLM/Prob008_comparator_4bit,random_seed_17,random,10,10,0.08636363636363636,0.196010101010101,2,6,10
RTLLM/Prob008_comparator_4bit,random_seed_18,random,10,10,0.10303030303030304,0.21434343434343436,2,6,10
RTLLM/Prob008_comparator_4bit,random_seed_19,random,10,10,0.13333333333333336,0.24444444444444446,2,6,10
RTLLM/Prob009_div_16bit,oracle_best_fitness,oracle,10,10,0.5887604143378792,0.5112288546091363,1,4,10
RTLLM/Prob009_div_16bit,oracle_style_diversity,oracle,10,10,0.5894588270362918,0.5112288546091363,3,6,10
RTLLM/Prob009_div_16bit,oracle_motif_diversity,oracle,10,10,0.5894588270362918,0.5112288546091363,2,10,10
RTLLM/Prob009_div_16bit,oracle_lexical_diversity,oracle,10,10,0.5880414337879126,0.5112288546091363,3,9,10
RTLLM/Prob009_div_16bit,online_best_fitness,online,10,10,0.5887604143378792,0.5112288546091363,1,4,10
RTLLM/Prob009_div_16bit,online_style_diversity,online,10,10,0.5894588270362918,0.5112288546091363,3,6,10
RTLLM/Prob009_div_16bit,random_seed_00,random,10,10,0.5863228258439527,0.5092421193829645,2,10,10
RTLLM/Prob009_div_16bit,random_seed_01,random,10,10,0.577144943736493,0.5043281913704449,2,6,10
RTLLM/Prob009_div_16bit,random_seed_02,random,10,10,0.5880414337879126,0.5112288546091363,2,9,10
RTLLM/Prob009_div_16bit,random_seed_03,random,10,10,0.5882213279678069,0.5079543930248156,3,7,10
RTLLM/Prob009_div_16bit,random_seed_04,random,10,10,0.5882213279678069,0.5079543930248156,2,10,10
RTLLM/Prob009_div_16bit,random_seed_05,random,10,10,0.5880414337879126,0.5112288546091363,2,7,10
RTLLM/Prob009_div_16bit,random_seed_06,random,10,10,0.5812339220508235,0.5079543930248156,2,8,10
RTLLM/Prob009_div_16bit,random_seed_07,random,10,10,0.5887604143378792,0.5112288546091363,2,9,10
RTLLM/Prob009_div_16bit,random_seed_08,random,10,10,0.5805387882852672,0.5079543930248156,2,8,10
RTLLM/Prob009_div_16bit,random_seed_09,random,10,10,0.5837826961770625,0.5084685893136598,2,5,10
RTLLM/Prob009_div_16bit,random_seed_10,random,10,10,0.5812339220508235,0.5079543930248156,2,8,10
RTLLM/Prob009_div_16bit,random_seed_11,random,10,10,0.5805387882852672,0.5079543930248156,1,7,10
RTLLM/Prob009_div_16bit,random_seed_12,random,10,10,0.5877285937849319,0.5084685893136598,2,7,10
RTLLM/Prob009_div_16bit,random_seed_13,random,10,10,0.5837826961770625,0.5084685893136598,2,6,10
RTLLM/Prob009_div_16bit,random_seed_14,random,10,10,0.577144943736493,0.5043281913704449,2,7,10
RTLLM/Prob009_div_16bit,random_seed_15,random,10,10,0.5887604143378792,0.5112288546091363,2,8,10
RTLLM/Prob009_div_16bit,random_seed_16,random,10,10,0.5805387882852672,0.5079543930248156,2,6,10
RTLLM/Prob009_div_16bit,random_seed_17,random,10,10,0.5880414337879126,0.5112288546091363,1,8,10
RTLLM/Prob009_div_16bit,random_seed_18,random,10,10,0.5863228258439527,0.5092421193829645,2,8,10
RTLLM/Prob009_div_16bit,random_seed_19,random,10,10,0.5887604143378792,0.5112288546091363,2,8,10
RTLLM/Prob012_multi_8bit,oracle_best_fitness,oracle,10,10,0.21967367097429058,0.31786527691507466,1,1,10
RTLLM/Prob012_multi_8bit,oracle_style_diversity,oracle,10,10,0.21967367097429058,0.31786527691507466,3,3,10
RTLLM/Prob012_multi_8bit,oracle_motif_diversity,oracle,10,10,0.21967367097429058,0.31786527691507466,3,6,10
RTLLM/Prob012_multi_8bit,oracle_lexical_diversity,oracle,10,10,0.21967367097429058,0.31786527691507466,3,5,10
RTLLM/Prob012_multi_8bit,online_best_fitness,online,10,10,0.21967367097429058,0.31786527691507466,1,1,10
RTLLM/Prob012_multi_8bit,online_style_diversity,online,10,10,0.21967367097429058,0.31786527691507466,3,3,10
RTLLM/Prob012_multi_8bit,random_seed_00,random,10,10,0.21967367097429058,0.31786527691507466,2,4,10
RTLLM/Prob012_multi_8bit,random_seed_01,random,10,10,0.21967367097429058,0.31786527691507466,2,3,10
RTLLM/Prob012_multi_8bit,random_seed_02,random,10,10,0.21967367097429058,0.31786527691507466,2,3,10
RTLLM/Prob012_multi_8bit,random_seed_03,random,10,10,0.21967367097429058,0.31786527691507466,3,4,10
RTLLM/Prob012_multi_8bit,random_seed_04,random,10,10,0.21967367097429058,0.31786527691507466,2,3,10
RTLLM/Prob012_multi_8bit,random_seed_05,random,10,10,0.21967367097429058,0.31786527691507466,2,3,10
RTLLM/Prob012_multi_8bit,random_seed_06,random,10,10,0.21967367097429058,0.31786527691507466,2,4,10
RTLLM/Prob012_multi_8bit,random_seed_07,random,10,10,0.21967367097429058,0.31786527691507466,2,3,10
RTLLM/Prob012_multi_8bit,random_seed_08,random,10,10,0.21967367097429058,0.31786527691507466,2,3,10
RTLLM/Prob012_multi_8bit,random_seed_09,random,10,10,0.19270683412365355,0.2991551401114023,2,2,10
RTLLM/Prob012_multi_8bit,random_seed_10,random,10,10,0.21967367097429058,0.31786527691507466,2,3,10
RTLLM/Prob012_multi_8bit,random_seed_11,random,10,10,0.21967367097429058,0.31786527691507466,2,3,10
RTLLM/Prob012_multi_8bit,random_seed_12,random,10,10,0.21967367097429058,0.31786527691507466,2,3,10
RTLLM/Prob012_multi_8bit,random_seed_13,random,10,10,0.21967367097429058,0.31786527691507466,2,3,10
RTLLM/Prob012_multi_8bit,random_seed_14,random,10,10,0.21967367097429058,0.31786527691507466,2,3,10
RTLLM/Prob012_multi_8bit,random_seed_15,random,10,10,0.21967367097429058,0.31786527691507466,2,3,10
RTLLM/Prob012_multi_8bit,random_seed_16,random,10,10,0.21967367097429058,0.31786527691507466,2,4,10
RTLLM/Prob012_multi_8bit,random_seed_17,random,10,10,0.21967367097429058,0.31786527691507466,2,3,10
RTLLM/Prob012_multi_8bit,random_seed_18,random,10,10,0.21967367097429058,0.31786527691507466,2,3,10
RTLLM/Prob012_multi_8bit,random_seed_19,random,10,10,0.21967367097429058,0.31786527691507466,2,4,10
RTLLM/Prob013_multi_booth_8bit,oracle_best_fitness,oracle,10,10,0.027777777777777776,0.0,1,1,10
RTLLM/Prob013_multi_booth_8bit,oracle_style_diversity,oracle,10,10,0.027777777777777776,0.0,1,1,10
RTLLM/Prob013_multi_booth_8bit,oracle_motif_diversity,oracle,10,10,0.027777777777777776,0.0,1,2,10
RTLLM/Prob013_multi_booth_8bit,oracle_lexical_diversity,oracle,10,10,0.027777777777777776,0.0,1,2,10
RTLLM/Prob013_multi_booth_8bit,online_best_fitness,online,10,10,0.027777777777777776,0.0,1,1,10
RTLLM/Prob013_multi_booth_8bit,online_style_diversity,online,10,10,0.027777777777777776,0.0,1,1,10
RTLLM/Prob013_multi_booth_8bit,random_seed_00,random,10,10,0.027777777777777776,0.0,1,1,10
RTLLM/Prob013_multi_booth_8bit,random_seed_01,random,10,10,0.027777777777777776,0.0,1,2,10
RTLLM/Prob013_multi_booth_8bit,random_seed_02,random,10,10,0.027777777777777776,0.0,1,1,10
RTLLM/Prob013_multi_booth_8bit,random_seed_03,random,10,10,0.027777777777777776,0.0,1,1,10
RTLLM/Prob013_multi_booth_8bit,random_seed_04,random,10,10,0.027777777777777776,0.0,1,2,10
RTLLM/Prob013_multi_booth_8bit,random_seed_05,random,10,10,0.027777777777777776,0.0,1,1,10
RTLLM/Prob013_multi_booth_8bit,random_seed_06,random,10,10,0.027777777777777776,0.0,1,2,10
RTLLM/Prob013_multi_booth_8bit,random_seed_07,random,10,10,0.027777777777777776,0.0,1,1,10
RTLLM/Prob013_multi_booth_8bit,random_seed_08,random,10,10,0.027777777777777776,0.0,1,2,10
RTLLM/Prob013_multi_booth_8bit,random_seed_09,random,10,10,0.027777777777777776,0.0,1,2,10
RTLLM/Prob013_multi_booth_8bit,random_seed_10,random,10,10,0.027777777777777776,0.0,1,1,10
RTLLM/Prob013_multi_booth_8bit,random_seed_11,random,10,10,0.027777777777777776,0.0,1,2,10
RTLLM/Prob013_multi_booth_8bit,random_seed_12,random,10,10,0.027777777777777776,0.0,1,2,10
RTLLM/Prob013_multi_booth_8bit,random_seed_13,random,10,10,0.027777777777777776,0.0,1,2,10
RTLLM/Prob013_multi_booth_8bit,random_seed_14,random,10,10,0.027777777777777776,0.0,1,1,10
