candidate_id,rtl_path,raw_chars,dry_run_truncated,comment_strip_distance,identifier_normalized_distance
8cf149c122ae60a5,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen1/Prob001_accu_sample1_M-S/code.sv,740,False,0.0,0.0
42b12125d556ef12,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen1/Prob001_accu_sample2_M-F/code.sv,745,False,0.0,0.0
4ecaf41aab00ffc1,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen1/Prob001_accu_sample3_M-E/code.sv,435,False,0.0,0.0
87cf2a36c595e8c4,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen1/Prob001_accu_sample4_M-R/code.sv,855,False,0.007722123286332261,0.007722123286332261
d8913b62-8c8d-4123-9434-66d447c2c35f,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen1/Prob001_accu_sample5_M-R/code.sv,1421,False,0.029857499854668235,0.029857499854668235
dee7cdd5c2b04858,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen1/Prob001_accu_sample6_M-I/code.sv,713,False,0.0,0.0
ef8f7d5576fa7e55,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen1/Prob001_accu_sample7_M-F/code.sv,548,False,0.007272823794567618,0.007272823794567618
4d72542226c26dcb,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen1/Prob001_accu_sample8_M-S/code.sv,1325,False,0.0793377125030873,0.0793377125030873
c37fcec3dd401288,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen1/Prob001_accu_sample9_M-R/code.sv,1825,False,0.011423617623653848,0.011423617623653848
b2dbac7bb5c8da00,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen10/Prob001_accu_sample10_C-F/code.sv,1764,False,0.2222862289521811,0.2222862289521811
38506ecd37ed17b0,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen10/Prob001_accu_sample1_C-F/code.sv,2042,False,0.021397426193973224,0.021397426193973224
37067ebd-ff2d-4051-8b35-7fc65ca94dc9,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen10/Prob001_accu_sample2_C-F/code.sv,1270,False,0.01773976725352222,0.01773976725352222
160688ec6836f4e2,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen10/Prob001_accu_sample3_M-R/code.sv,1770,False,0.3217670016874732,0.3217670016874732
5d16b0d2-29e7-44c6-b2fa-f75cac2eb108,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen10/Prob001_accu_sample4_M-S/code.sv,1281,False,0.027312645473802633,0.027312645473802633
0f94f2cbf83518b7,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen10/Prob001_accu_sample5_M-R/code.sv,293,False,0.0,0.0
dac73084ba4dd626,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen10/Prob001_accu_sample6_M-R/code.sv,1825,False,0.02193308500993707,0.02193308500993707
dbec92d6-bff2-4225-a116-0b28e97c8c50,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen10/Prob001_accu_sample7_C-F/code.sv,1365,False,0.014172550202639966,0.014172550202639966
0d9b3e478e134ffe,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen10/Prob001_accu_sample8_C-F/code.sv,1023,False,0.06278157381623228,0.06278157381623228
51dcc698210959ea,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen10/Prob001_accu_sample9_M-E/code.sv,540,False,1.1102230246251565e-16,1.1102230246251565e-16
5db0765b9feef469,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen11/Prob001_accu_sample10_M-E/code.sv,963,False,0.02817468419244984,0.02817468419244984
bef306e0-a985-4229-828a-8888916a0ce8,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen11/Prob001_accu_sample1_C-F/code.sv,1222,False,0.018552335822909383,0.018552335822909383
8b07d866-1fa2-441c-9f21-a4186a5c9dbf,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen11/Prob001_accu_sample2_C-F/code.sv,1254,False,0.013666797884422932,0.013666797884422932
b4983ce18da08faf,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen11/Prob001_accu_sample3_M-I/code.sv,1441,False,0.018463126445908085,0.018463126445908085
b7f953a0bcd5fbae,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen11/Prob001_accu_sample4_M-R/code.sv,422,False,0.0,0.0
e5424436b1126558,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen11/Prob001_accu_sample5_M-S/code.sv,1195,False,0.014833575168446633,0.014833575168446633
073f3cded15ff682,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen11/Prob001_accu_sample6_M-E/code.sv,1777,False,0.19139245993735998,0.19139245993735998
2ab9358adb99db49,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen11/Prob001_accu_sample7_C-F/code.sv,1253,False,0.09780629110368266,0.09780629110368266
00f24d36-2717-4a4f-8636-78c5f7575c84,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen11/Prob001_accu_sample8_M-R/code.sv,1233,False,0.017583788712525417,0.017583788712525417
b1136e8d39e13685,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen11/Prob001_accu_sample9_M-I/code.sv,1764,False,0.3356361611700802,0.3356361611700802
9eaa8803-e6db-49b4-832f-a67d6bae5292,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen12/Prob001_accu_sample10_C-F/code.sv,1259,False,0.013075946175711506,0.013075946175711506
f676f4d6-58e6-4db9-9276-01b3b8f056d6,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen12/Prob001_accu_sample1_M-R/code.sv,1188,False,0.01416461203204955,0.01416461203204955
562d78f2-29ea-49e6-8828-9e8bb9afd488,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen12/Prob001_accu_sample2_C-F/code.sv,1244,False,0.013545891664073273,0.013545891664073273
6fa738f34a713b17,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen12/Prob001_accu_sample3_M-E/code.sv,1151,False,0.10557280900008414,0.10557280900008414
c07af358d388e5ac,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen12/Prob001_accu_sample4_M-E/code.sv,604,False,0.0,0.0
e52e1071c2791b67,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen12/Prob001_accu_sample5_M-E/code.sv,1695,False,0.1501634144012025,0.1501634144012025
4de825d8-fe9d-4ebe-a89f-328ae2b822f6,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen12/Prob001_accu_sample6_C-F/code.sv,1311,False,0.022100668781923072,0.022100668781923072
7bafc9e4dbcc2e24,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen12/Prob001_accu_sample7_M-S/code.sv,1839,False,0.011786340789301852,0.011786340789301852
2d86018f19f9ec7b,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen12/Prob001_accu_sample8_M-I/code.sv,1320,False,0.017383182289781085,0.017383182289781085
bc850ac08e5d087a,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen12/Prob001_accu_sample9_M-E/code.sv,1954,False,0.01030365209937456,0.01030365209937456
803bbde2-76ef-4fe9-80ab-cf1476221bea,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen13/Prob001_accu_sample10_C-F/code.sv,1382,False,0.019456644930825218,0.019456644930825218
96c74b694854694c,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen13/Prob001_accu_sample1_M-R/code.sv,1993,False,0.01636102204862111,0.01636102204862111
658f9bae-5580-4a93-976a-cdfdacf9f0f8,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen13/Prob001_accu_sample2_M-I/code.sv,1323,False,0.016261246324070444,0.016261246324070444
5f4fe2ff62465db6,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen13/Prob001_accu_sample3_M-R/code.sv,2214,False,0.06229986820078026,0.06229986820078026
34da2b11698b32cb,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen13/Prob001_accu_sample4_M-I/code.sv,1679,False,0.19139245993735998,0.19139245993735998
7164ae377b712eef,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen13/Prob001_accu_sample5_M-I/code.sv,764,False,0.007272823794567618,0.007272823794567618
50230548-cd57-4738-9d01-9a794b84fcc3,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen13/Prob001_accu_sample6_M-R/code.sv,1557,False,0.02212663199614462,0.02212663199614462
e288bf030ca82ed1,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen13/Prob001_accu_sample7_M-I/code.sv,1447,False,0.1369252876003877,0.1369252876003877
aed314e18fd1c5b0,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen13/Prob001_accu_sample8_M-S/code.sv,504,False,1.1102230246251565e-16,1.1102230246251565e-16
7e59ee56-2647-4e4a-95b4-7a63d16dbf54,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen13/Prob001_accu_sample9_M-S/code.sv,1227,False,0.013666797884422932,0.013666797884422932
3391ded9-ed54-4b9b-abfa-3795c8def0e5,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen14/Prob001_accu_sample10_C-F/code.sv,1233,False,0.010465404333521389,0.010465404333521389
553ed1f0f9893e7a,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen14/Prob001_accu_sample1_M-E/code.sv,2038,False,0.020896580012814137,0.020896580012814137
eb980a029d7d624e,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen14/Prob001_accu_sample2_M-I/code.sv,1770,False,0.3244440519644768,0.3244440519644768
80e50686a899e89c,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen14/Prob001_accu_sample3_M-R/code.sv,1087,False,0.18935651662222241,0.18935651662222241
