feature,coefficient
edge_per_node,-0.15707517390959733
sequential_cells,-0.13655945527424687
scoap_cc1_bin_3_pct,0.11468359896557365
ff_depth,-0.11300940091628536
scoap_cc1_bin_0_pct,-0.1036197896928542
scoap_cc0_bin_0_pct,-0.0988632262757573
reconv_source_ratio,-0.09837772729823685
rent_r2,-0.09065987084769273
scoap_cc1_bin_1_pct,-0.07788509853020002
mux_ratio,-0.07537077331051958
scoap_co_bin_0_pct,-0.06794675834862825
scoap_co_bin_2_pct,0.0622909840945528
rent_retained_sample_ratio,-0.060632184540194936
log_max_level,-0.058879959740418895
hyper_mean_fanout,0.05582056948458795
laplacian_lambda2,0.054261886648205894
scoap_cc0_bin_3_pct,0.048565833634328
rent_confidence,-0.04854366508329107
logic_depth,0.04724083038584704
logic_depth_ltp,0.04724083038584698
comb_width_log,0.04269807766128029
seq_ratio,-0.042464971742939166
comb_ratio,0.04246497174293808
scoap_co_bin_1_pct,0.04108892985299768
log_edge_count,-0.03903487438406878
t11_runtime_pca_1,-0.03768281521058145
scoap_signal_smoothness,0.03384262121676448
scoap_cc1_bin_2_pct,0.03249387524343488
scoap_cc0_bin_1_pct,0.030758326571119435
hyper_max_level_delta,-0.028081671500514684
hyper_fanout_entropy,-0.02745574104479816
log_net_count,-0.02702629046372086
combinational_cells,0.026358776050005948
cell_count_log,-0.025665451909600196
laplacian_spectral_entropy,0.021164827678227905
t11_runtime_pca_0,-0.019722019952577045
rent_raw_sample_count,0.018027108005300375
arithmetic_cells,0.01684691002232901
hyper_cell_count,0.016413575145300226
rent_graph_node_count,0.016413575145300046
log_node_count,0.014866761667825305
rent_exponent_confidence_gated,0.01222363269309346
rent_k,-0.011897102961169845
hyper_driven_net_count,0.011847241624195964
hyper_net_count,0.011847241624195946
hyper_sink_net_count,0.010608018866395426
total_cells,0.008580548755602527
rent_clamped_flag,-0.008497688169720038
t11_runtime_pca_2,-0.008307028637302516
hyper_directed_edge_count,-0.007988845724372935
t11_runtime_pca_3,-0.007471135293631794
rent_sample_count,0.007457344538736188
share_family_inv,0.005876389875222012
scoap_co_bin_3_pct,0.005847247309376823
hyper_max_fanout,-0.005497191034837097
reconv_sink_ratio,-0.004927541514031172
mux_cells,-0.0037344708466520906
rent_exponent,-0.003641138923560445
hyper_max_level,-0.001898427553717367
scoap_cc0_bin_2_pct,0.0017951382776687512
adder_ratio,0.00041433646496478994
logic_depth_ltp_delta,0.0
ltp_noff,0.0
utilization,0.0
