feature,count,finite_fraction,unique_count,unique_ratio,nonzero_fraction,min,max,mean,stddev,q25,q75,iqr,normalized_range_coverage,collapsed,near_collapsed
math_op_ast_count,257,1.0,7,0.027237354085603113,0.40077821011673154,0.0,16.0,0.7431906614785992,1.969663487877306,0.0,1.0,1.0,1.0,False,False
max_identifier_fanout,257,1.0,24,0.0933852140077821,1.0,2.0,26.0,10.817120622568094,6.006612656084641,6.0,15.0,9.0,1.0,False,False
max_rhs_operator_count,257,1.0,14,0.054474708171206226,0.9727626459143969,0.0,26.0,3.575875486381323,3.1639816490534427,1.0,5.0,4.0,1.0,False,False
mul_count,257,1.0,4,0.01556420233463035,0.26459143968871596,0.0,3.0,0.2918287937743191,0.5185764728919606,0.0,1.0,1.0,1.0,False,False
mux_cells,257,1.0,37,0.14396887159533073,0.42023346303501946,0.0,345.0,39.400778210116734,92.63592851757183,0.0,4.0,4.0,1.0,False,False
mux_ratio,257,1.0,61,0.23735408560311283,0.42023346303501946,0.0,0.3333333333333333,0.05793817531501418,0.09119936980885993,0.0,0.0625,0.0625,1.0,False,False
operator_mix_score,257,1.0,61,0.23735408560311283,1.0,0.09090909090909091,0.9411764705882353,0.40523003547841996,0.14187324046034736,0.375,0.475,0.09999999999999998,1.0,False,False
pipeline_event_count,257,1.0,23,0.08949416342412451,0.603112840466926,0.0,46.0,5.914396887159533,6.944503952197844,0.0,10.0,10.0,1.0,False,False
reconv_sink_ratio,257,1.0,31,0.12062256809338522,0.7354085603112841,0.0,1.0,0.42104118535040375,0.40862114884754147,0.0,0.9085833914863922,0.9085833914863922,1.0,False,False
reconv_source_ratio,257,1.0,16,0.0622568093385214,0.7354085603112841,0.0,1.0,0.5980373669194105,0.43788561963033007,0.0,1.0,1.0,1.0,False,False
rent_clamped_flag,257,1.0,2,0.007782101167315175,0.2178988326848249,0.0,1.0,0.2178988326848249,0.41281827890660994,0.0,0.0,0.0,1.0,False,False
