feature,count,finite_fraction,unique_count,unique_ratio,nonzero_fraction,min,max,mean,stddev,q25,q75,iqr,normalized_range_coverage,collapsed,near_collapsed
hyper_sink_net_count,36,1.0,25,0.6944444444444444,1.0,57.0,851.0,376.6388888888889,205.3368712868601,127.0,527.0,400.0,1.0,False,False
laplacian_lambda2,36,1.0,32,0.8888888888888888,0.9722222222222222,0.0,0.25377790340249246,0.09313046164634804,0.05264010265975358,0.070302623901365,0.10951970032129477,0.03921707641992976,1.0,False,False
laplacian_spectral_entropy,36,1.0,32,0.8888888888888888,1.0,0.9044669343985183,0.9762072214456584,0.9556419883684126,0.013698746020624942,0.9479779814663725,0.9643023010399143,0.016324319573541857,1.0,False,False
log_edge_count,36,1.0,26,0.7222222222222222,1.0,2.302585092994046,4.553876891600541,3.9050604042390455,0.541661311211067,3.630919097955845,4.256992741998836,0.6260736440429908,1.0,False,False
log_max_level,36,1.0,12,0.3333333333333333,0.8055555555555556,0.0,3.4965075614664802,1.548105886885533,0.8654561580006158,1.3862943611198906,2.0794415416798357,0.6931471805599452,1.0,False,False
log_net_count,36,1.0,25,0.6944444444444444,1.0,4.060443010546419,6.752270376141742,5.7020059794578115,0.794139734751088,4.845588889087383,6.269048220570935,1.423459331483552,1.0,False,False
log_node_count,36,1.0,23,0.6388888888888888,1.0,2.3978952727983707,4.1588830833596715,3.542330498890164,0.5076868523213326,3.167413926743247,3.9018216317640513,0.7344077050208044,1.0,False,False
logic_depth,36,1.0,6,0.16666666666666666,1.0,1.0,8.0,4.75,1.9490025939210833,4.0,7.0,3.0,1.0,False,False
logic_depth_ltp,36,1.0,6,0.16666666666666666,1.0,1.0,8.0,4.75,1.9490025939210833,4.0,7.0,3.0,1.0,False,False
logic_depth_ltp_delta,36,1.0,1,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
ltp_noff,36,1.0,1,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
mux_cells,36,1.0,24,0.6666666666666666,0.8611111111111112,0.0,259.0,112.33333333333333,110.89208968883017,2.75,229.0,226.25,1.0,False,False
mux_ratio,36,1.0,29,0.8055555555555556,0.8611111111111112,0.0,0.1891891891891892,0.10293781239228651,0.07015071890092135,0.032301032301032304,0.16761101349337051,0.13530998119233822,1.0,False,False
reconv_sink_ratio,36,1.0,26,0.7222222222222222,0.9722222222222222,0.0,1.0,0.38454537153736823,0.3496459862395432,0.09408244680851063,0.6822845417236663,0.5882020949151556,1.0,False,False
reconv_source_ratio,36,1.0,15,0.4166666666666667,0.9722222222222222,0.0,1.0,0.646559628340674,0.3558227548259397,0.4117647058823529,1.0,0.5882352941176471,1.0,False,False
rent_clamped_flag,36,1.0,2,0.05555555555555555,0.1388888888888889,0.0,1.0,0.1388888888888889,0.3458305443885759,0.0,0.0,0.0,1.0,False,False
rent_confidence,36,1.0,33,0.9166666666666666,1.0,0.16587183066781117,0.9612484770202904,0.7339714370323426,0.23570649219386644,0.7008435527153085,0.865274517647437,0.1644309649321285,1.0,False,False
rent_exponent,36,1.0,29,0.8055555555555556,0.8611111111111112,0.0,0.7909965899418635,0.4363400758936786,0.2746472497098682,0.22045792538565123,0.6791489077463264,0.4586909823606752,1.0,False,False
rent_exponent_confidence_gated,36,1.0,33,0.9166666666666666,1.0,0.18385985468608046,0.7797200288997143,0.501723843582751,0.17773416187682325,0.3895218338349485,0.651902387317334,0.2623805534823855,1.0,False,False
rent_graph_node_count,36,1.0,23,0.6388888888888888,1.0,10.0,63.0,37.583333333333336,15.88565915115475,22.75,48.5,25.75,1.0,False,False
rent_k,36,1.0,33,0.9166666666666666,1.0,12.10544442823581,71.92855966221379,40.01175465322521,15.253075311237613,27.50815304586118,52.82401448329739,25.315861437436208,1.0,False,False
rent_r2,36,1.0,33,0.9166666666666666,1.0,0.028949290684978424,0.9692398760015268,0.46849917111775075,0.2424688907782893,0.33413154442457316,0.6394590881461182,0.305327543721545,1.0,False,False
rent_raw_sample_count,36,1.0,13,0.3611111111111111,1.0,4.0,17.0,12.666666666666666,3.9440531887330774,9.0,16.25,7.25,1.0,False,False
rent_retained_sample_ratio,36,1.0,13,0.3611111111111111,1.0,0.75,1.0,0.9319848406858211,0.08618152705327117,0.8729166666666667,1.0,0.12708333333333333,1.0,False,False
rent_sample_count,36,1.0,14,0.3888888888888889,1.0,3.0,17.0,11.972222222222221,4.23927477492129,9.0,16.0,7.0,1.0,False,False
scoap_cc0_bin_0_pct,36,1.0,25,0.6944444444444444,1.0,0.10736196319018405,0.6796116504854369,0.23108091319889118,0.15366936694570826,0.14249374927557829,0.23598769651401227,0.09349394723843399,1.0,False,False
scoap_cc0_bin_1_pct,36,1.0,28,0.7777777777777778,1.0,0.11851851851851852,0.5232558139534884,0.2979105240780088,0.12170883884945552,0.21586017659986734,0.44171779141104295,0.2258576148111756,1.0,False,False
scoap_cc0_bin_2_pct,36,1.0,20,0.5555555555555556,0.6388888888888888,0.0,0.24675324675324675,0.06911714123612019,0.07645436220545274,0.0,0.1335676625659051,0.1335676625659051,1.0,False,False
scoap_cc0_bin_3_pct,36,1.0,27,0.75,1.0,0.09523809523809523,0.6278625954198473,0.40189142148697987,0.16988689441044658,0.28156929676868786,0.5882124163277762,0.30664311955908835,1.0,False,False
scoap_cc1_bin_0_pct,36,1.0,25,0.6944444444444444,1.0,0.10736196319018405,0.6796116504854369,0.2216898388414361,0.14957062543490093,0.14249374927557829,0.21806048864492522,0.07556673936934694,1.0,False,False
scoap_cc1_bin_1_pct,36,1.0,27,0.75,1.0,0.03524229074889868,0.5684210526315789,0.2088835011332802,0.17513946997784555,0.07331975560081466,0.44171779141104295,0.3683980358102283,1.0,False,False
scoap_cc1_bin_2_pct,36,1.0,19,0.5277777777777778,0.6944444444444444,0.0,0.33507853403141363,0.0987177540491974,0.08669443355092385,0.0,0.1362396956246037,0.1362396956246037,1.0,False,False
scoap_cc1_bin_3_pct,36,1.0,27,0.75,1.0,0.1111111111111111,0.8105726872246696,0.4707089059760863,0.21789708045351028,0.2955206515415939,0.6815890990542559,0.386068447512662,1.0,False,False
scoap_co_bin_0_pct,36,1.0,27,0.75,1.0,0.05521472392638037,0.6699029126213593,0.2088570772126795,0.17152343632727793,0.07328249962744027,0.2865748709122203,0.21329237128478,1.0,False,False
scoap_co_bin_1_pct,36,1.0,15,0.4166666666666667,0.5555555555555556,0.0,0.460431654676259,0.051239784852895626,0.09635076020053267,0.0,0.04971304175737186,0.04971304175737186,1.0,False,False
scoap_co_bin_2_pct,36,1.0,23,0.6388888888888888,0.6944444444444444,0.0,0.3614457831325301,0.06432319415083015,0.11847272151080927,0.0,0.02340185227016038,0.02340185227016038,1.0,False,False
scoap_co_bin_3_pct,36,1.0,29,0.8055555555555556,1.0,0.017985611510791366,0.9355828220858896,0.6755799437835948,0.2920654127076053,0.423469387755102,0.9165393754243041,0.49306998766920207,1.0,False,False
scoap_signal_smoothness,36,1.0,33,0.9166666666666666,1.0,0.03941869407853121,0.6145496133101805,0.31972959788505934,0.17528713252346603,0.13622651857681506,0.46012583652557054,0.3238993179487555,1.0,False,False
seq_ratio,36,1.0,19,0.5277777777777778,0.5555555555555556,0.0,0.37677053824362605,0.09769630890576807,0.10137348925049239,0.0,0.15235892317652133,0.15235892317652133,1.0,False,False
sequential_cells,36,1.0,11,0.3055555555555556,0.5555555555555556,0.0,166.0,27.805555555555557,40.71978733057079,0.0,51.0,51.0,1.0,False,False
share_family_inv,36,1.0,11,0.3055555555555556,0.4722222222222222,0.0,0.07936507936507936,0.019380181566814314,0.025552468928160543,0.0,0.03688811188811189,0.03688811188811189,1.0,False,False
total_cells,36,1.0,32,0.8888888888888888,1.0,66.0,1474.0,751.1944444444445,564.9862249768398,310.25,1364.5,1054.25,1.0,False,False
utilization,36,1.0,1,0.027777777777777776,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,True,True
