feature,eligible,predictive_score,diversity_score,stability_score,composite_score,collapsed_in_backend_count,finite_fraction,normalized_range_coverage,unique_ratio
combinational_cells,False,0.3775736877624964,0.7282051282051283,0.5029013539651838,0.525360225157955,1,0.5029013539651838,1.0,0.18461538461538463
hyper_driven_net_count,False,0.35664632251552214,0.7512820512820513,0.5029013539651838,0.5240198338737396,1,0.5029013539651838,1.0,0.25384615384615383
hyper_net_count,False,0.35664632251552214,0.7512820512820513,0.5029013539651838,0.5240198338737396,1,0.5029013539651838,1.0,0.25384615384615383
hyper_sink_net_count,False,0.3607694525561343,0.7448717948717949,0.5029013539651838,0.5236316526484254,1,0.5029013539651838,1.0,0.23461538461538461
assign_count,False,0.4103375710817008,0.6782051282051281,0.5029013539651838,0.522603972651597,1,0.5029013539651838,1.0,0.03461538461538462
rtl_line_count,False,0.39029831647522056,0.6809257269076485,0.5029013539651838,0.5145385176245629,1,0.5029013539651838,1.0,0.3346153846153846
rtl_nonempty_line_count,False,0.3827940363627436,0.6786820858548235,0.5029013539651838,0.5103763172054596,1,0.5029013539651838,1.0,0.3192307692307692
scoap_signal_smoothness,False,0.3315401298953375,0.7278092984181521,0.5029013539651838,0.5045065836922918,1,0.5029013539651838,1.0,0.3730769230769231
ast_depth_est,False,0.5138591719209568,0.4914381281727361,0.5029013539651838,0.5038202430179249,1,0.5029013539651838,1.0,0.06923076923076923
resource_sharing_ratio_est,False,0.3299791885052228,0.717948717948718,0.5029013539651838,0.5003529569024383,1,0.5029013539651838,1.0,0.15384615384615385
arith_count,False,0.3548575124621643,0.6794871794871794,0.5029013539651838,0.4980866642215235,1,0.5029013539651838,1.0,0.038461538461538464
hyper_max_fanout,False,0.34513109491680377,0.6884615384615386,0.5029013539651838,0.49685080196713693,1,0.5029013539651838,1.0,0.06538461538461539
scoap_cc1_bin_1_pct,False,0.3617150564902128,0.6668429678765803,0.5029013539651838,0.4967470849704356,1,0.5029013539651838,1.0,0.3192307692307692
timing_risk_entropy,False,0.44589470436460443,0.5551302430687285,0.5029013539651838,0.49552847283116375,1,0.5029013539651838,1.0,0.4307692307692308
state_control_ratio,False,0.3127372921852816,0.7242270052708607,0.5029013539651838,0.49479150412121475,1,0.5029013539651838,1.0,0.18461538461538463
hyper_cell_count,False,0.29577474212194005,0.7269230769230769,0.5029013539651838,0.48810198167098673,1,0.5029013539651838,1.0,0.18076923076923077
rent_graph_node_count,False,0.29577474212194005,0.7269230769230769,0.5029013539651838,0.48810198167098673,1,0.5029013539651838,1.0,0.18076923076923077
edge_per_node,False,0.427882931425369,0.5556127570483449,0.5029013539651838,0.48759205490137353,1,0.5029013539651838,1.0,0.2653846153846154
scoap_cc0_bin_3_pct,False,0.2617008751273807,0.75,0.5029013539651838,0.48084566460035805,1,0.5029013539651838,1.0,0.25
scoap_cc0_bin_1_pct,False,0.35253708991302785,0.6259838180989855,0.5029013539651838,0.4783162975885442,1,0.5029013539651838,1.0,0.31153846153846154
unique_identifier_count,False,0.3628052884644764,0.61170006915233,0.5029013539651838,0.47793767480536664,1,0.5029013539651838,1.0,0.1576923076923077
share_family_inv,False,0.2944354272710716,0.6961538461538462,0.5029013539651838,0.47673005921886513,1,0.5029013539651838,1.0,0.08846153846153847
sog_complexity_score,False,0.24696514293987457,0.7384615384615385,0.5029013539651838,0.4701761235775188,1,0.5029013539651838,1.0,0.2153846153846154
for_count,False,0.2958982128807798,0.6743589743589743,0.5029013539651838,0.4697601076150287,1,0.5029013539651838,1.0,0.023076923076923078
cell_count_log,False,0.3661464333128361,0.5772472907937994,0.5029013539651838,0.4673827175616428,1,0.5029013539651838,1.0,0.24615384615384617
reconv_source_ratio,False,0.34577507539837316,0.6010013079681384,0.5029013539651838,0.46652951251115315,1,0.5029013539651838,1.0,0.08846153846153847
hyper_mean_fanout,False,0.3749809942932967,0.5627508706949852,0.5029013539651838,0.4662845229682651,1,0.5029013539651838,1.0,0.3153846153846154
comb_width_log,False,0.3775736877624964,0.5572581555185202,0.5029013539651838,0.46552878471764225,1,0.5029013539651838,1.0,0.18461538461538463
wire_count_log_est,False,0.3665861809411391,0.570221772157646,0.5029013539651838,0.4651216724717254,1,0.5029013539651838,1.0,0.25384615384615383
hyper_directed_edge_count,False,0.2259193274705597,0.7448717948717949,0.5029013539651838,0.4629490963599169,1,0.5029013539651838,1.0,0.23461538461538461
hyper_fanout_entropy,False,0.3837709883846756,0.5392538293146828,0.5029013539651838,0.46201605582627975,1,0.5029013539651838,1.0,0.31153846153846154
scoap_cc0_bin_0_pct,False,0.3260122295612603,0.6113172920459421,0.5029013539651838,0.4612468263116837,1,0.5029013539651838,1.0,0.2692307692307692
scoap_cc1_bin_0_pct,False,0.3260122295612603,0.6113172920459421,0.5029013539651838,0.4612468263116837,1,0.5029013539651838,1.0,0.2692307692307692
