corpus,method,seed,problem_id,representation,valid_ppa_count,selected_count,baseline_hypervolume,selected_hypervolume,baseline_pareto_size,selected_pareto_size,baseline_best_fitness,selected_best_fitness,unique_canonical_netlists,unique_motif_signatures
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob015_multi_pipe_8bit,fitness_top,6,3,0.0,0.0,3,2,0.0404404751742622,0.0404404751742622,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob015_multi_pipe_8bit,lexical_farthest,6,3,0.0,0.0,3,2,0.0404404751742622,0.0404404751742622,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob015_multi_pipe_8bit,t07_graph_wl_farthest,6,3,0.0,0.0,3,2,0.0404404751742622,-0.0663327757090124,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob015_multi_pipe_8bit,t07_graph_stats_farthest,6,3,0.0,0.0,3,1,0.0404404751742622,-0.3149155821815932,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob015_multi_pipe_8bit,t07_graph_combo_farthest,6,3,0.0,0.0,3,2,0.0404404751742622,-0.0663327757090124,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob018_float_multi,generation_prefix,6,3,0.004629629629629627,0.004629629629629627,6,3,0.0,0.0,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob018_float_multi,random,6,3,0.004629629629629627,0.004629629629629626,6,3,0.0,0.0,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob018_float_multi,fitness_top,6,3,0.004629629629629627,0.004629629629629627,6,3,0.0,0.0,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob018_float_multi,lexical_farthest,6,3,0.004629629629629627,0.004629629629629627,6,3,0.0,0.0,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob018_float_multi,t07_graph_wl_farthest,6,3,0.004629629629629627,0.004629629629629627,6,3,0.0,0.0,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob018_float_multi,t07_graph_stats_farthest,6,3,0.004629629629629627,0.004629629629629627,6,3,0.0,0.0,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob018_float_multi,t07_graph_combo_farthest,6,3,0.004629629629629627,0.004629629629629627,6,3,0.0,0.0,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob019_sub_64bit,generation_prefix,6,3,0.0,0.0,3,1,-0.0302694526523146,-0.0302694526523146,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob019_sub_64bit,random,6,3,0.0,0.0,3,2,-0.0302694526523146,-0.0302694526523146,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob019_sub_64bit,fitness_top,6,3,0.0,0.0,3,3,-0.0302694526523146,-0.0302694526523146,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob019_sub_64bit,lexical_farthest,6,3,0.0,0.0,3,1,-0.0302694526523146,-0.0302694526523146,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob019_sub_64bit,t07_graph_wl_farthest,6,3,0.0,0.0,3,1,-0.0302694526523146,-0.0302694526523146,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob019_sub_64bit,t07_graph_stats_farthest,6,3,0.0,0.0,3,1,-0.0302694526523146,-0.0302694526523146,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob019_sub_64bit,t07_graph_combo_farthest,6,3,0.0,0.0,3,1,-0.0302694526523146,-0.0302694526523146,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob020_JC_counter,generation_prefix,6,3,0.0,0.0,6,3,-0.0,-0.0,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob020_JC_counter,random,6,3,0.0,0.0,6,3,-0.0,-0.0,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob020_JC_counter,fitness_top,6,3,0.0,0.0,6,3,-0.0,-0.0,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob020_JC_counter,lexical_farthest,6,3,0.0,0.0,6,3,-0.0,-0.0,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob020_JC_counter,t07_graph_wl_farthest,6,3,0.0,0.0,6,3,-0.0,-0.0,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob020_JC_counter,t07_graph_stats_farthest,6,3,0.0,0.0,6,3,-0.0,-0.0,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob020_JC_counter,t07_graph_combo_farthest,6,3,0.0,0.0,6,3,-0.0,-0.0,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob021_counter_12,generation_prefix,6,3,0.0,0.0,6,3,-0.0,-0.0,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob021_counter_12,random,6,3,0.0,0.0,6,3,-0.0,-0.0,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob021_counter_12,fitness_top,6,3,0.0,0.0,6,3,-0.0,-0.0,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob021_counter_12,lexical_farthest,6,3,0.0,0.0,6,3,-0.0,-0.0,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob021_counter_12,t07_graph_wl_farthest,6,3,0.0,0.0,6,3,-0.0,-0.0,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob021_counter_12,t07_graph_stats_farthest,6,3,0.0,0.0,6,3,-0.0,-0.0,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob021_counter_12,t07_graph_combo_farthest,6,3,0.0,0.0,6,3,-0.0,-0.0,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob023_up_down_counter,generation_prefix,6,3,0.0,0.0,6,3,-0.0483172717809589,-0.0483172717809589,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob023_up_down_counter,random,6,3,0.0,0.0,6,3,-0.0483172717809589,-0.0483172717809589,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob023_up_down_counter,fitness_top,6,3,0.0,0.0,6,3,-0.0483172717809589,-0.0483172717809589,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob023_up_down_counter,lexical_farthest,6,3,0.0,0.0,6,3,-0.0483172717809589,-0.0483172717809589,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob023_up_down_counter,t07_graph_wl_farthest,6,3,0.0,0.0,6,3,-0.0483172717809589,-0.0483172717809589,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob023_up_down_counter,t07_graph_stats_farthest,6,3,0.0,0.0,6,3,-0.0483172717809589,-0.0483172717809589,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob023_up_down_counter,t07_graph_combo_farthest,6,3,0.0,0.0,6,3,-0.0483172717809589,-0.0483172717809589,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob024_fsm,generation_prefix,6,3,0.17973099781044727,0.17973099781044727,1,1,0.4279480763215514,0.4279480763215514,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob024_fsm,random,6,3,0.17973099781044727,0.17973099781044727,1,1,0.4279480763215514,0.4279480763215514,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob024_fsm,fitness_top,6,3,0.17973099781044727,0.17973099781044727,1,1,0.4279480763215514,0.4279480763215514,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob024_fsm,lexical_farthest,6,3,0.17973099781044727,0.17973099781044727,1,1,0.4279480763215514,0.4279480763215514,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob024_fsm,t07_graph_wl_farthest,6,3,0.17973099781044727,0.17973099781044727,1,1,0.4279480763215514,0.4279480763215514,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob024_fsm,t07_graph_stats_farthest,6,3,0.17973099781044727,0.17973099781044727,1,1,0.4279480763215514,0.4279480763215514,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob024_fsm,t07_graph_combo_farthest,6,3,0.17973099781044727,0.17973099781044727,1,1,0.4279480763215514,0.4279480763215514,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob025_sequence_detector,generation_prefix,6,3,0.04338963931804551,0.0,1,3,0.3624073069271116,-0.2930005425935973,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob025_sequence_detector,random,6,3,0.04338963931804551,0.0,1,3,0.3624073069271116,-0.2930005425935973,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob025_sequence_detector,fitness_top,6,3,0.04338963931804551,0.04338963931804551,1,1,0.3624073069271116,0.3624073069271116,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob025_sequence_detector,lexical_farthest,6,3,0.04338963931804551,0.04338963931804551,1,1,0.3624073069271116,0.3624073069271116,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob025_sequence_detector,t07_graph_wl_farthest,6,3,0.04338963931804551,0.04338963931804551,1,1,0.3624073069271116,0.3624073069271116,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob025_sequence_detector,t07_graph_stats_farthest,6,3,0.04338963931804551,0.04338963931804551,1,1,0.3624073069271116,0.3624073069271116,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob025_sequence_detector,t07_graph_combo_farthest,6,3,0.04338963931804551,0.04338963931804551,1,1,0.3624073069271116,0.3624073069271116,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob027_LIFObuffer,generation_prefix,6,3,0.0,0.0,6,3,0.1630033462553956,0.1630033462553956,0,0
