scope,name,method,reference,metric,value,reference_value,delta,relative_delta
problem_seed,1001:RTLLM:Prob024_fsm,thought_k_role_separated_repair_qd,classic_revolution,global_ppa_hypervolume,0.101658,0.144948,-0.043290,-0.298659
problem_seed,1001:RTLLM:Prob024_fsm,thought_k_role_separated_repair_qd,classic_revolution,hv_auc,0.101501,0.126181,-0.024680,-0.195592
problem_seed,1001:RTLLM:Prob024_fsm,thought_k_role_separated_repair_qd,classic_revolution,best_score,0.500234,0.500234,0.000000,0.000000
problem_seed,1001:RTLLM:Prob024_fsm,thought_k_role_separated_repair_qd,classic_revolution,valid_ppa_count,17.000000,16.000000,1.000000,0.062500
problem_seed,1001:RTLLM:Prob024_fsm,thought_k_role_separated_repair_qd,classic_revolution,ppa_front_points,1.000000,2.000000,-1.000000,-0.500000
problem_seed,1001:RTLLM:Prob024_fsm,thought_k_role_separated_repair_qd,classic_revolution,unique_ppa_points,4.000000,11.000000,-7.000000,-0.636364
problem_seed,1001:RTLLM:Prob024_fsm,thought_k_role_separated_repair_qd,classic_revolution,reference_beating_count,4.000000,8.000000,-4.000000,-0.500000
problem_seed,1001:RTLLM:Prob037_parallel2serial,thought_k_role_separated_repair_qd,classic_revolution,global_ppa_hypervolume,0.000000,0.000348,-0.000348,-1.000000
problem_seed,1001:RTLLM:Prob037_parallel2serial,thought_k_role_separated_repair_qd,classic_revolution,hv_auc,0.000000,0.000058,-0.000058,-1.000000
problem_seed,1001:RTLLM:Prob037_parallel2serial,thought_k_role_separated_repair_qd,classic_revolution,best_score,-0.000000,0.084590,-0.084590,-1.000000
problem_seed,1001:RTLLM:Prob037_parallel2serial,thought_k_role_separated_repair_qd,classic_revolution,valid_ppa_count,19.000000,18.000000,1.000000,0.055556
problem_seed,1001:RTLLM:Prob037_parallel2serial,thought_k_role_separated_repair_qd,classic_revolution,ppa_front_points,1.000000,1.000000,0.000000,0.000000
problem_seed,1001:RTLLM:Prob037_parallel2serial,thought_k_role_separated_repair_qd,classic_revolution,unique_ppa_points,3.000000,6.000000,-3.000000,-0.500000
problem_seed,1001:RTLLM:Prob037_parallel2serial,thought_k_role_separated_repair_qd,classic_revolution,reference_beating_count,0.000000,1.000000,-1.000000,-1.000000
problem_seed,1001:RTLLM:Prob041_traffic_light,thought_k_role_separated_repair_qd,classic_revolution,global_ppa_hypervolume,0.232983,0.306692,-0.073709,-0.240336
problem_seed,1001:RTLLM:Prob041_traffic_light,thought_k_role_separated_repair_qd,classic_revolution,hv_auc,0.184555,0.250632,-0.066077,-0.263642
problem_seed,1001:RTLLM:Prob041_traffic_light,thought_k_role_separated_repair_qd,classic_revolution,best_score,0.407742,0.416779,-0.009037,-0.021683
problem_seed,1001:RTLLM:Prob041_traffic_light,thought_k_role_separated_repair_qd,classic_revolution,valid_ppa_count,23.000000,20.000000,3.000000,0.150000
problem_seed,1001:RTLLM:Prob041_traffic_light,thought_k_role_separated_repair_qd,classic_revolution,ppa_front_points,2.000000,2.000000,0.000000,0.000000
problem_seed,1001:RTLLM:Prob041_traffic_light,thought_k_role_separated_repair_qd,classic_revolution,unique_ppa_points,23.000000,15.000000,8.000000,0.533333
problem_seed,1001:RTLLM:Prob041_traffic_light,thought_k_role_separated_repair_qd,classic_revolution,reference_beating_count,19.000000,14.000000,5.000000,0.357143
problem_seed,1001:RTLLM:Prob045_alu,thought_k_role_separated_repair_qd,classic_revolution,global_ppa_hypervolume,0.238412,0.190351,0.048061,0.252486
problem_seed,1001:RTLLM:Prob045_alu,thought_k_role_separated_repair_qd,classic_revolution,hv_auc,0.238412,0.156081,0.082331,0.527489
problem_seed,1001:RTLLM:Prob045_alu,thought_k_role_separated_repair_qd,classic_revolution,best_score,,0.394596,,
problem_seed,1001:RTLLM:Prob045_alu,thought_k_role_separated_repair_qd,classic_revolution,valid_ppa_count,5.000000,10.000000,-5.000000,-0.500000
problem_seed,1001:RTLLM:Prob045_alu,thought_k_role_separated_repair_qd,classic_revolution,ppa_front_points,1.000000,1.000000,0.000000,0.000000
problem_seed,1001:RTLLM:Prob045_alu,thought_k_role_separated_repair_qd,classic_revolution,unique_ppa_points,5.000000,9.000000,-4.000000,-0.444444
problem_seed,1001:RTLLM:Prob045_alu,thought_k_role_separated_repair_qd,classic_revolution,reference_beating_count,5.000000,9.000000,-4.000000,-0.444444
problem_seed,1001:RTLLM:Prob049_signal_generator,thought_k_role_separated_repair_qd,classic_revolution,global_ppa_hypervolume,0.006834,0.012810,-0.005976,-0.466511
problem_seed,1001:RTLLM:Prob049_signal_generator,thought_k_role_separated_repair_qd,classic_revolution,hv_auc,0.006834,0.009922,-0.003088,-0.311228
problem_seed,1001:RTLLM:Prob049_signal_generator,thought_k_role_separated_repair_qd,classic_revolution,best_score,0.234775,0.234775,0.000000,0.000000
problem_seed,1001:RTLLM:Prob049_signal_generator,thought_k_role_separated_repair_qd,classic_revolution,valid_ppa_count,21.000000,17.000000,4.000000,0.235294
problem_seed,1001:RTLLM:Prob049_signal_generator,thought_k_role_separated_repair_qd,classic_revolution,ppa_front_points,1.000000,3.000000,-2.000000,-0.666667
problem_seed,1001:RTLLM:Prob049_signal_generator,thought_k_role_separated_repair_qd,classic_revolution,unique_ppa_points,1.000000,5.000000,-4.000000,-0.800000
problem_seed,1001:RTLLM:Prob049_signal_generator,thought_k_role_separated_repair_qd,classic_revolution,reference_beating_count,1.000000,3.000000,-2.000000,-0.666667
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob098_circuit7,thought_k_role_separated_repair_qd,classic_revolution,global_ppa_hypervolume,0.000000,0.000000,0.000000,
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob098_circuit7,thought_k_role_separated_repair_qd,classic_revolution,hv_auc,0.000000,0.000000,0.000000,
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob098_circuit7,thought_k_role_separated_repair_qd,classic_revolution,best_score,,0.012006,,
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob098_circuit7,thought_k_role_separated_repair_qd,classic_revolution,valid_ppa_count,12.000000,34.000000,-22.000000,-0.647059
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob098_circuit7,thought_k_role_separated_repair_qd,classic_revolution,ppa_front_points,1.000000,1.000000,0.000000,0.000000
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob098_circuit7,thought_k_role_separated_repair_qd,classic_revolution,unique_ppa_points,2.000000,2.000000,0.000000,0.000000
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob098_circuit7,thought_k_role_separated_repair_qd,classic_revolution,reference_beating_count,1.000000,1.000000,0.000000,0.000000
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob116_m2014_q3,thought_k_role_separated_repair_qd,classic_revolution,global_ppa_hypervolume,0.398423,0.397461,0.000962,0.002420
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob116_m2014_q3,thought_k_role_separated_repair_qd,classic_revolution,hv_auc,0.398423,0.397444,0.000979,0.002463
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob116_m2014_q3,thought_k_role_separated_repair_qd,classic_revolution,best_score,,0.464404,,
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob116_m2014_q3,thought_k_role_separated_repair_qd,classic_revolution,valid_ppa_count,5.000000,28.000000,-23.000000,-0.821429
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob116_m2014_q3,thought_k_role_separated_repair_qd,classic_revolution,ppa_front_points,1.000000,2.000000,-1.000000,-0.500000
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob116_m2014_q3,thought_k_role_separated_repair_qd,classic_revolution,unique_ppa_points,5.000000,5.000000,0.000000,0.000000
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob116_m2014_q3,thought_k_role_separated_repair_qd,classic_revolution,reference_beating_count,5.000000,5.000000,0.000000,0.000000
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob135_m2014_q6b,thought_k_role_separated_repair_qd,classic_revolution,global_ppa_hypervolume,0.000000,0.000000,0.000000,
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob135_m2014_q6b,thought_k_role_separated_repair_qd,classic_revolution,hv_auc,0.000000,0.000000,0.000000,
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob135_m2014_q6b,thought_k_role_separated_repair_qd,classic_revolution,best_score,0.263617,0.263617,0.000000,0.000000
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob135_m2014_q6b,thought_k_role_separated_repair_qd,classic_revolution,valid_ppa_count,32.000000,37.000000,-5.000000,-0.135135
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob135_m2014_q6b,thought_k_role_separated_repair_qd,classic_revolution,ppa_front_points,1.000000,1.000000,0.000000,0.000000
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob135_m2014_q6b,thought_k_role_separated_repair_qd,classic_revolution,unique_ppa_points,3.000000,3.000000,0.000000,0.000000
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob135_m2014_q6b,thought_k_role_separated_repair_qd,classic_revolution,reference_beating_count,0.000000,0.000000,0.000000,
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob150_review2015_fsmonehot,thought_k_role_separated_repair_qd,classic_revolution,global_ppa_hypervolume,0.000000,0.000000,0.000000,
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob150_review2015_fsmonehot,thought_k_role_separated_repair_qd,classic_revolution,hv_auc,0.000000,0.000000,0.000000,
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob150_review2015_fsmonehot,thought_k_role_separated_repair_qd,classic_revolution,best_score,0.329686,0.329686,0.000000,0.000000
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob150_review2015_fsmonehot,thought_k_role_separated_repair_qd,classic_revolution,valid_ppa_count,21.000000,21.000000,0.000000,0.000000
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob150_review2015_fsmonehot,thought_k_role_separated_repair_qd,classic_revolution,ppa_front_points,1.000000,1.000000,0.000000,0.000000
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob150_review2015_fsmonehot,thought_k_role_separated_repair_qd,classic_revolution,unique_ppa_points,1.000000,3.000000,-2.000000,-0.666667
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob150_review2015_fsmonehot,thought_k_role_separated_repair_qd,classic_revolution,reference_beating_count,1.000000,2.000000,-1.000000,-0.500000
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob151_review2015_fsm,thought_k_role_separated_repair_qd,classic_revolution,global_ppa_hypervolume,0.000000,0.000000,0.000000,
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob151_review2015_fsm,thought_k_role_separated_repair_qd,classic_revolution,hv_auc,0.000000,0.000000,0.000000,
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob151_review2015_fsm,thought_k_role_separated_repair_qd,classic_revolution,best_score,,-0.363048,,
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob151_review2015_fsm,thought_k_role_separated_repair_qd,classic_revolution,valid_ppa_count,6.000000,2.000000,4.000000,2.000000
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob151_review2015_fsm,thought_k_role_separated_repair_qd,classic_revolution,ppa_front_points,3.000000,2.000000,1.000000,0.500000
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob151_review2015_fsm,thought_k_role_separated_repair_qd,classic_revolution,unique_ppa_points,5.000000,2.000000,3.000000,1.500000
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob151_review2015_fsm,thought_k_role_separated_repair_qd,classic_revolution,reference_beating_count,0.000000,0.000000,0.000000,
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob153_gshare,thought_k_role_separated_repair_qd,classic_revolution,global_ppa_hypervolume,0.000327,0.000173,0.000154,0.890173
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob153_gshare,thought_k_role_separated_repair_qd,classic_revolution,hv_auc,0.000164,0.000086,0.000078,0.906977
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob153_gshare,thought_k_role_separated_repair_qd,classic_revolution,best_score,,0.108647,,
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob153_gshare,thought_k_role_separated_repair_qd,classic_revolution,valid_ppa_count,10.000000,13.000000,-3.000000,-0.230769
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob153_gshare,thought_k_role_separated_repair_qd,classic_revolution,ppa_front_points,3.000000,4.000000,-1.000000,-0.250000
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob153_gshare,thought_k_role_separated_repair_qd,classic_revolution,unique_ppa_points,5.000000,8.000000,-3.000000,-0.375000
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob153_gshare,thought_k_role_separated_repair_qd,classic_revolution,reference_beating_count,2.000000,1.000000,1.000000,1.000000
aggregate,1001:RTLLM,thought_k_role_separated_repair_qd,classic_revolution,mean_global_ppa_hypervolume,0.104416,0.115168,-0.010752,-0.093359
aggregate,1001:RTLLM,thought_k_role_separated_repair_qd,classic_revolution,mean_hv_auc,0.097475,0.095533,0.001942,0.020328
aggregate,1001:RTLLM,thought_k_role_separated_repair_qd,classic_revolution,mean_best_score,0.294624,0.306821,-0.012197,-0.039753
aggregate,1001:RTLLM,thought_k_role_separated_repair_qd,classic_revolution,valid_ppa_count,145.000000,122.000000,23.000000,0.188525
aggregate,1001:RTLLM,thought_k_role_separated_repair_qd,classic_revolution,total_ppa_front_points,10.000000,19.000000,-9.000000,-0.473684
aggregate,1001:RTLLM,thought_k_role_separated_repair_qd,classic_revolution,total_unique_ppa_points,55.000000,64.000000,-9.000000,-0.140625
aggregate,1001:RTLLM,thought_k_role_separated_repair_qd,classic_revolution,total_reference_beating_count,31.000000,37.000000,-6.000000,-0.162162
aggregate,1001:VerilogEval-Spec-to-RTL,thought_k_role_separated_repair_qd,classic_revolution,mean_global_ppa_hypervolume,0.066458,0.066272,0.000186,0.002807
aggregate,1001:VerilogEval-Spec-to-RTL,thought_k_role_separated_repair_qd,classic_revolution,mean_hv_auc,0.066431,0.066255,0.000176,0.002656
aggregate,1001:VerilogEval-Spec-to-RTL,thought_k_role_separated_repair_qd,classic_revolution,mean_best_score,0.296651,0.135885,0.160766,1.183103
aggregate,1001:VerilogEval-Spec-to-RTL,thought_k_role_separated_repair_qd,classic_revolution,valid_ppa_count,86.000000,135.000000,-49.000000,-0.362963
aggregate,1001:VerilogEval-Spec-to-RTL,thought_k_role_separated_repair_qd,classic_revolution,total_ppa_front_points,10.000000,11.000000,-1.000000,-0.090909
aggregate,1001:VerilogEval-Spec-to-RTL,thought_k_role_separated_repair_qd,classic_revolution,total_unique_ppa_points,21.000000,23.000000,-2.000000,-0.086957
aggregate,1001:VerilogEval-Spec-to-RTL,thought_k_role_separated_repair_qd,classic_revolution,total_reference_beating_count,9.000000,9.000000,0.000000,0.000000
aggregate,1001:all,thought_k_role_separated_repair_qd,classic_revolution,mean_global_ppa_hypervolume,0.086897,0.092601,-0.005704,-0.061598
aggregate,1001:all,thought_k_role_separated_repair_qd,classic_revolution,mean_hv_auc,0.083147,0.082020,0.001127,0.013741
aggregate,1001:all,thought_k_role_separated_repair_qd,classic_revolution,mean_best_score,0.295131,0.227928,0.067203,0.294843
aggregate,1001:all,thought_k_role_separated_repair_qd,classic_revolution,valid_ppa_count,231.000000,257.000000,-26.000000,-0.101167
aggregate,1001:all,thought_k_role_separated_repair_qd,classic_revolution,total_ppa_front_points,20.000000,30.000000,-10.000000,-0.333333
aggregate,1001:all,thought_k_role_separated_repair_qd,classic_revolution,total_unique_ppa_points,76.000000,87.000000,-11.000000,-0.126437
aggregate,1001:all,thought_k_role_separated_repair_qd,classic_revolution,total_reference_beating_count,40.000000,46.000000,-6.000000,-0.130435
aggregate,all:RTLLM,thought_k_role_separated_repair_qd,classic_revolution,mean_global_ppa_hypervolume,0.104416,0.115168,-0.010752,-0.093359
aggregate,all:RTLLM,thought_k_role_separated_repair_qd,classic_revolution,mean_hv_auc,0.097475,0.095533,0.001942,0.020328
aggregate,all:RTLLM,thought_k_role_separated_repair_qd,classic_revolution,mean_best_score,0.294624,0.306821,-0.012197,-0.039753
aggregate,all:RTLLM,thought_k_role_separated_repair_qd,classic_revolution,valid_ppa_count,145.000000,122.000000,23.000000,0.188525
aggregate,all:RTLLM,thought_k_role_separated_repair_qd,classic_revolution,total_ppa_front_points,10.000000,19.000000,-9.000000,-0.473684
aggregate,all:RTLLM,thought_k_role_separated_repair_qd,classic_revolution,total_unique_ppa_points,55.000000,64.000000,-9.000000,-0.140625
aggregate,all:RTLLM,thought_k_role_separated_repair_qd,classic_revolution,total_reference_beating_count,31.000000,37.000000,-6.000000,-0.162162
aggregate,all:VerilogEval-Spec-to-RTL,thought_k_role_separated_repair_qd,classic_revolution,mean_global_ppa_hypervolume,0.066458,0.066272,0.000186,0.002807
aggregate,all:VerilogEval-Spec-to-RTL,thought_k_role_separated_repair_qd,classic_revolution,mean_hv_auc,0.066431,0.066255,0.000176,0.002656
aggregate,all:VerilogEval-Spec-to-RTL,thought_k_role_separated_repair_qd,classic_revolution,mean_best_score,0.296651,0.135885,0.160766,1.183103
aggregate,all:VerilogEval-Spec-to-RTL,thought_k_role_separated_repair_qd,classic_revolution,valid_ppa_count,86.000000,135.000000,-49.000000,-0.362963
aggregate,all:VerilogEval-Spec-to-RTL,thought_k_role_separated_repair_qd,classic_revolution,total_ppa_front_points,10.000000,11.000000,-1.000000,-0.090909
aggregate,all:VerilogEval-Spec-to-RTL,thought_k_role_separated_repair_qd,classic_revolution,total_unique_ppa_points,21.000000,23.000000,-2.000000,-0.086957
aggregate,all:VerilogEval-Spec-to-RTL,thought_k_role_separated_repair_qd,classic_revolution,total_reference_beating_count,9.000000,9.000000,0.000000,0.000000
aggregate,all:all,thought_k_role_separated_repair_qd,classic_revolution,mean_global_ppa_hypervolume,0.086897,0.092601,-0.005704,-0.061598
aggregate,all:all,thought_k_role_separated_repair_qd,classic_revolution,mean_hv_auc,0.083147,0.082020,0.001127,0.013741
aggregate,all:all,thought_k_role_separated_repair_qd,classic_revolution,mean_best_score,0.295131,0.227928,0.067203,0.294843
aggregate,all:all,thought_k_role_separated_repair_qd,classic_revolution,valid_ppa_count,231.000000,257.000000,-26.000000,-0.101167
aggregate,all:all,thought_k_role_separated_repair_qd,classic_revolution,total_ppa_front_points,20.000000,30.000000,-10.000000,-0.333333
aggregate,all:all,thought_k_role_separated_repair_qd,classic_revolution,total_unique_ppa_points,76.000000,87.000000,-11.000000,-0.126437
aggregate,all:all,thought_k_role_separated_repair_qd,classic_revolution,total_reference_beating_count,40.000000,46.000000,-6.000000,-0.130435
