seed,problem,circuit_type,arm,unit_status,candidate_count,llm_calls,llm_tokens,synthesis_evaluations,rtl_simulation_functionality,verification_complete_valid_ppa,valid_ppa_sample_count,valid_ppa_sample_yield,best_normalized_ppa,runtime_seconds,unconditional_valid_ppa_repair_rate,direct_rtl_repairs,direct_valid_ppa_repairs,fail_parent_requests,conditional_rtl_simulation_repair_yield,conditional_valid_ppa_repair_yield,first_direct_valid_ppa_repair_generation,recovered_design,initial_fail_pool_size,initial_success_pool_size,direct_repair_stage_transitions,final_hypervolume,hypervolume_auc
1002,Prob008_comparator_4bit,combinational,treatment,complete,48,96,252658,44,1.0,1.0,44,0.9166666666666666,0.4526954545454546,740.3963160514832,0.041666666666666664,2,2,3,0.6666666666666666,0.6666666666666666,1,0,3,5,"{""syntax->syntax"":1,""syntax->valid_ppa"":2}",0.36161818181818184,0.346434090909
1002,Prob009_div_16bit,combinational,treatment,complete,48,96,288431,45,1.0,1.0,45,0.9375,0.5611067888814367,1059.5989174842834,0.0,0,0,0,0.0,0.0,,0,0,8,{},0.7185497429018556,0.71030523586
1002,Prob010_radix2_div,sequential,treatment,complete,48,96,393117,0,0.0,0.0,0,0.0,,1424.1182417869568,0.0,0,0,40,0.0,0.0,,0,8,0,"{""format->format"":39,""format->syntax"":1}",0.0,0.0
1002,Prob011_multi_16bit,sequential,treatment,complete,48,96,393462,26,1.0,1.0,25,0.5208333333333334,0.358439825617684,1403.0987656116486,0.0,0,0,0,0.0,0.0,,0,0,8,{},0.023764529859130586,0.00295710720768
1002,Prob012_multi_8bit,combinational,treatment,complete,48,96,262735,39,1.0,1.0,39,0.8125,0.4607810030249317,926.3030345439911,0.0,0,0,0,0.0,0.0,,0,0,8,{},0.3865685457602981,0.347911691184
1002,Prob013_multi_booth_8bit,sequential,treatment,complete,48,96,416655,21,1.0,0.0,0,0.0,,1689.278819322586,0.0,15,0,40,0.375,0.0,,0,8,0,"{""format->syntax"":1,""format->synthesis"":1,""syntax->syntax"":12,""syntax->synthesis"":6,""synthesis->format"":3,""synthesis->syntax"":9,""synthesis->synthesis"":8}",,
1002,Prob014_multi_pipe_4bit,sequential,treatment,complete,48,96,306926,32,1.0,0.0,0,0.0,,1041.0703616142273,0.0,27,0,40,0.675,0.0,,0,8,0,"{""format->synthesis"":11,""syntax->synthesis"":1,""synthesis->format"":13,""synthesis->synthesis"":15}",0.0,0.0
1002,Prob015_multi_pipe_8bit,sequential,treatment,complete,48,96,393188,10,1.0,1.0,10,0.20833333333333334,0.03347517832707536,1568.179631471634,0.08333333333333333,4,4,23,0.17391304347826086,0.17391304347826086,3,0,7,1,"{""syntax->syntax"":19,""syntax->valid_ppa"":4}",0.0,0.0
1002,Prob016_fixed_point_adder,combinational,treatment,complete,48,96,267310,35,1.0,0.0,0,0.0,,1098.7044451236725,0.0,31,0,40,0.775,0.0,,0,8,0,"{""format->synthesis"":10,""synthesis->format"":9,""synthesis->synthesis"":21}",0.0,0.0
1002,Prob017_fixed_point_substractor,combinational,treatment,complete,48,96,251603,46,1.0,0.0,0,0.0,,825.040923833847,0.0,40,0,40,1.0,0.0,,0,8,0,"{""format->synthesis"":5,""synthesis->synthesis"":35}",0.0,0.0
1002,Prob018_float_multi,sequential,treatment,complete,48,96,555434,13,1.0,1.0,8,0.16666666666666666,-49.625433333333326,1990.2758493423462,0.0,2,0,28,0.07142857142857142,0.0,,0,7,1,"{""format->format"":6,""format->syntax"":6,""syntax->format"":6,""syntax->syntax"":8,""syntax->synthesis"":1,""synthesis->synthesis"":1}",,
1002,Prob019_sub_64bit,combinational,treatment,complete,48,96,237530,43,1.0,1.0,43,0.8958333333333334,0.4822883020913132,749.7411749362946,0.0,0,0,0,0.0,0.0,,0,0,8,{},0.4499479386520332,0.299707049388
1002,Prob020_JC_counter,sequential,treatment,complete,48,96,236298,42,1.0,1.0,41,0.8541666666666666,-0.0,793.0333979129791,0.0,0,0,0,0.0,0.0,,0,0,8,{},0.0,0.0
1002,Prob021_counter_12,sequential,treatment,complete,48,96,227577,46,1.0,1.0,46,0.9583333333333334,0.1972124448759963,702.2987442016602,0.0,0,0,0,0.0,0.0,,0,0,8,{},0.0,0.0
1002,Prob022_ring_counter,sequential,treatment,complete,48,96,177520,0,0.0,0.0,0,0.0,,557.4201831817627,0.0,0,0,40,0.0,0.0,,0,8,0,"{""format->format"":40}",0.0,0.0
1002,Prob023_up_down_counter,sequential,treatment,complete,48,96,220364,28,1.0,1.0,28,0.5833333333333334,-0.03980729865273631,818.9184811115265,0.0,0,0,0,0.0,0.0,,0,0,8,{},0.0,0.0
1002,Prob024_fsm,combinational,treatment,complete,48,96,277137,18,1.0,1.0,16,0.3333333333333333,0.6834970284641851,992.4689116477966,0.16666666666666666,8,8,14,0.5714285714285714,0.5714285714285714,1,1,8,0,"{""format->syntax"":1,""format->valid_ppa"":3,""syntax->format"":2,""syntax->syntax"":3,""syntax->valid_ppa"":4,""synthesis->valid_ppa"":1}",0.3406318423522052,0.180825774163
1002,Prob025_sequence_detector,sequential,treatment,complete,48,96,254920,8,1.0,1.0,8,0.16666666666666666,0.25239645505516367,776.1441538333893,0.16666666666666666,8,8,11,0.7272727272727273,0.7272727272727273,1,1,8,0,"{""format->format"":2,""format->syntax"":1,""format->valid_ppa"":8}",0.01413599109004198,0.00989519376301
1002,Prob026_asyn_fifo,combinational,treatment,complete,48,96,459587,0,0.0,0.0,0,0.0,,1285.624766111374,0.0,0,0,40,0.0,0.0,,0,8,0,"{""format->format"":40}",0.0,0.0
1002,Prob027_LIFObuffer,sequential,treatment,complete,48,96,316444,46,1.0,1.0,45,0.9375,0.2294690424813907,942.0905311107635,0.041666666666666664,2,2,2,1.0,1.0,1,0,2,6,"{""format->valid_ppa"":2}",0.009409616413072638,0.00628873471921
1002,Prob028_LFSR,sequential,treatment,complete,48,96,224826,0,0.0,0.0,0,0.0,,793.4214980602264,0.0,0,0,40,0.0,0.0,,0,8,0,"{""format->format"":40}",0.0,0.0
1002,Prob029_barrel_shifter,combinational,treatment,complete,48,96,277101,1,1.0,1.0,1,0.020833333333333332,0.3704644529587058,1031.7562079429626,0.020833333333333332,1,1,39,0.02564102564102564,0.02564102564102564,4,1,8,0,"{""format->format"":4,""format->syntax"":15,""format->valid_ppa"":1,""syntax->format"":7,""syntax->syntax"":12}",0.11956768837803321,0.0358703065133
1002,Prob030_right_shifter,sequential,treatment,complete,48,96,196026,39,1.0,1.0,31,0.6458333333333334,-0.0,642.7488510608673,0.0,0,0,0,0.0,0.0,,0,0,8,{},0.0,0.0
1002,Prob031_freq_div,combinational,treatment,complete,48,96,304337,28,1.0,1.0,23,0.4791666666666667,0.20905712866368606,1014.680178642273,0.0,0,0,0,0.0,0.0,,0,0,8,{},0.08355290611028317,0.0706956780924
