backend,benchmark,problem_count,pareto_valid_problem_count,mean_hypervolume,mean_pareto_point_count,mean_reference_beating_count,hypervolume_win_count
classic,ALL,3,3,0.2043190556466726,3.6666666666666665,10.0,3
classic,RTLLM,3,3,0.2043190556466726,3.6666666666666665,10.0,3
t11_runtime_top4_graph_qd,ALL,3,3,0.17753655496275797,3.3333333333333335,8.666666666666666,0
t11_runtime_top4_graph_qd,RTLLM,3,3,0.17753655496275797,3.3333333333333335,8.666666666666666,0
