feature,eligible,predictive_score,diversity_score,stability_score,composite_score,collapsed_in_backend_count,finite_fraction,normalized_range_coverage,unique_ratio
laplacian_spectral_entropy,True,0.4938287800129903,0.5964893309973395,1.0,0.6309942168549145,0,1.0,1.0,0.7804878048780488
rent_sample_count,True,0.49414828415061024,0.5937110513810635,1.0,0.6301655958511468,0,1.0,1.0,0.34146341463414637
log_net_count,True,0.44471103490790453,0.6563849843575795,1.0,0.62985471023371,0,1.0,1.0,0.7560975609756098
hyper_fanout_entropy,True,0.4335252700155184,0.6620944103629505,1.0,0.6268194151340158,0,1.0,1.0,0.7804878048780488
scoap_co_bin_0_pct,True,0.308350057887806,0.8177049183643662,1.0,0.6249542474770409,0,1.0,1.0,0.7804878048780488
rent_raw_sample_count,True,0.47045777466457817,0.591112974090402,1.0,0.6185955395307008,0,1.0,1.0,0.36585365853658536
reconv_source_ratio,True,0.45852859196653306,0.594500664816384,1.0,0.6144130990706742,0,1.0,1.0,0.2926829268292683
hyper_max_level,True,0.29538525506548907,0.7886178861788617,1.0,0.6089396249420718,0,1.0,1.0,0.36585365853658536
log_max_level,True,0.29538525506548907,0.7559503819587873,1.0,0.5975059984650457,0,1.0,1.0,0.36585365853658536
scoap_co_bin_3_pct,True,0.26472128621835,0.7947343469218517,1.0,0.5972816002209056,0,1.0,1.0,0.7804878048780488
hyper_max_level_delta,True,0.25688717186681165,0.7967479674796748,1.0,0.5944610159579514,0,1.0,1.0,0.3902439024390244
reconv_sink_ratio,True,0.21408338241903832,0.7406245659267893,1.0,0.5555561201629435,0,1.0,1.0,0.5121951219512195
logic_depth_ltp_delta,True,0.2539866923451384,0.6829268292682927,1.0,0.5533184017992148,0,1.0,1.0,0.04878048780487805
rent_k,True,0.14038808949260242,0.7351933319474488,1.0,0.5204923064532782,0,1.0,1.0,0.8292682926829268
rent_retained_sample_ratio,True,0.32294462058616724,0.39680190437930646,1.0,0.4842057457965325,0,1.0,1.0,0.12195121951219512
ltp_noff,False,0.0,0.008130081300813009,1.0,0.20284552845528456,1,1.0,0.0,0.024390243902439025
utilization,False,0.0,0.008130081300813009,1.0,0.20284552845528456,1,1.0,0.0,0.024390243902439025
