backend,benchmark,problem,functionality_rate,synthesis_rate,best_score,runtime_seconds,qd_archive_type,qd_coverage,qd_score,qd_best_quality
classic,RTLLM,Prob045_alu,0.375,0.375,0.4074182600696498,594.3276371955872,,,,
classic,RTLLM,Prob041_traffic_light,0.5416666666666666,0.5,0.4508484628419269,595.0526986122131,,,,
classic,RTLLM,Prob015_multi_pipe_8bit,0.3958333333333333,0.3958333333333333,0.14553606765102697,550.4278173446655,,,,
t11_runtime_top4_graph_qd,RTLLM,Prob045_alu,0.2708333333333333,0.2708333333333333,0.406625336750115,717.9688320159912,grid_quantile,0.02734375,2.6926851632827384,0.406625336750115
t11_runtime_top4_graph_qd,RTLLM,Prob041_traffic_light,0.4583333333333333,0.3541666666666667,0.42087509077705154,701.6815450191498,grid_quantile,0.03125,2.1931082062454608,0.42087509077705154
t11_runtime_top4_graph_qd,RTLLM,Prob015_multi_pipe_8bit,0.2708333333333333,0.22916666666666666,0.07095143125423349,648.2112464904785,grid_quantile,0.03515625,-0.705805685846504,0.07095143125423349
