backend,benchmark,problem_count,pareto_valid_problem_count,mean_hypervolume,mean_pareto_point_count,mean_reference_beating_count,hypervolume_win_count
classic,ALL,13,13,0.09260076003299592,2.3076923076923075,3.5384615384615383,10
classic,RTLLM,7,7,0.11516802053590926,2.7142857142857144,5.285714285714286,5
classic,VerilogEval-Spec-to-RTL,6,6,0.06627228944626372,1.8333333333333333,1.5,5
rtl_native_seeded_thought_qd,ALL,13,12,0.09174146790596104,1.3846153846153846,3.1538461538461537,3
rtl_native_seeded_thought_qd,RTLLM,7,7,0.11346391041899055,1.7142857142857142,5.285714285714286,2
rtl_native_seeded_thought_qd,VerilogEval-Spec-to-RTL,6,5,0.0663986183074266,1.0,0.6666666666666666,1
