seed,problem,generation,operator,status,parent_id,child_id,edit_ratio,rtl_valid,valid_ppa
1001,Prob019_sub_64bit,2,M-R,success,c389abed-a1d7-4489-a5bc-865139223cd4,80f8cebe-5b62-4174-9e61-4234d7fb7db4,0.75,1,1
1001,Prob019_sub_64bit,2,M-E,success,cf8d0947-b43b-4265-a58a-b501f376b61f,07b49f75-4f9b-4b66-abc3-54f8f26db0f2,0.6,1,1
1001,Prob019_sub_64bit,2,M-I,success,d38ef88a-86db-488d-8da1-d52d1f1e496d,5742c54e-18d8-4fcd-bee1-d4a893b6e2c8,0.6923076923076923,1,1
1001,Prob019_sub_64bit,2,M-E,success,cf8d0947-b43b-4265-a58a-b501f376b61f,041bbf2f-77c1-4ec0-b8b6-f5ea9154a4be,0.8378378378378378,1,1
1001,Prob019_sub_64bit,2,M-R,success,95cf6662-0259-47a2-a1c1-23482ecc6e0e,c7bae55c-a440-4b74-b213-9840b21f8f83,0.6111111111111112,1,1
1001,Prob019_sub_64bit,2,M-E,success,f284a9e2-372b-4c7f-a6cf-93112edbffe9,00125006-e448-4540-835a-ffff3e830d53,0.8285714285714286,1,1
1001,Prob019_sub_64bit,2,M-S,success,2867c5ac-68e2-4a11-819d-e2132f474a6e,233b442e-aa83-41df-bff8-73339fbef911,0.46153846153846156,1,1
1001,Prob019_sub_64bit,2,M-R,success,cf8d0947-b43b-4265-a58a-b501f376b61f,10d7f3f9-b1ea-47f0-9879-e3f60cdd10dc,0.7931034482758621,1,1
1001,Prob019_sub_64bit,3,M-R,success,07b49f75-4f9b-4b66-abc3-54f8f26db0f2,a297e263-5403-403a-a128-f28bbd529639,0.6097560975609756,1,1
1001,Prob019_sub_64bit,3,M-R,success,5742c54e-18d8-4fcd-bee1-d4a893b6e2c8,c1121c3a-1c7f-4876-9d9a-35782f321fee,0.4666666666666667,1,1
1001,Prob019_sub_64bit,3,M-S,success,95cf6662-0259-47a2-a1c1-23482ecc6e0e,d85403eb-deae-4a43-9e6e-c42a513894ac,0.5789473684210527,1,1
1001,Prob019_sub_64bit,3,M-R,success,00125006-e448-4540-835a-ffff3e830d53,243b7257-664a-48dc-a263-0905698dc97f,0.5897435897435898,1,1
1001,Prob019_sub_64bit,3,M-I,success,041bbf2f-77c1-4ec0-b8b6-f5ea9154a4be,4000acfa-c2c2-4fa9-b3b5-6e105b45d0f5,0.631578947368421,1,1
1001,Prob019_sub_64bit,3,M-I,success,00125006-e448-4540-835a-ffff3e830d53,a06ec9c7-466d-4433-b35b-c2201901dd41,0.8285714285714286,1,1
1001,Prob019_sub_64bit,4,M-I,success,4000acfa-c2c2-4fa9-b3b5-6e105b45d0f5,0b249245-0789-4efd-8560-0b3e5b11a843,0.15384615384615385,1,1
1001,Prob019_sub_64bit,4,M-E,success,00125006-e448-4540-835a-ffff3e830d53,9931c8a0-06cf-4605-bd58-cc8337630a00,0.7368421052631579,1,1
1001,Prob019_sub_64bit,4,M-E,success,95cf6662-0259-47a2-a1c1-23482ecc6e0e,714928eb-bc36-4941-8012-229560ac85c8,0.631578947368421,1,1
1001,Prob019_sub_64bit,4,M-E,failed_functionality,4000acfa-c2c2-4fa9-b3b5-6e105b45d0f5,592471a0-c67a-4e5f-95e5-b4adaf3a20b0,0.7894736842105263,0,0
1001,Prob019_sub_64bit,4,M-E,success,07b49f75-4f9b-4b66-abc3-54f8f26db0f2,156c31f8-04dd-48cb-a955-58cda5007bbc,0.6666666666666666,1,1
1001,Prob019_sub_64bit,4,M-S,success,4000acfa-c2c2-4fa9-b3b5-6e105b45d0f5,e2a579c4-3143-4f3b-a273-a3ffe1ed466d,0.52,1,1
1001,Prob019_sub_64bit,4,M-I,success,5742c54e-18d8-4fcd-bee1-d4a893b6e2c8,9273c3c8-9f9d-4d7f-89cc-c5b9c3f6e2e0,0.4666666666666667,1,1
1001,Prob019_sub_64bit,5,M-E,success,00125006-e448-4540-835a-ffff3e830d53,f1f3e632-7c55-4bf3-8afb-2384587e8a06,0.6097560975609756,1,1
1001,Prob019_sub_64bit,5,M-S,success,95cf6662-0259-47a2-a1c1-23482ecc6e0e,31566a5e-d9dc-4654-bb7c-48a6c44381ad,0.5882352941176471,1,1
1001,Prob019_sub_64bit,5,M-E,success,21b6f773-2d4d-444d-b3b9-a7e9bb5fe8db,a0258850-fe5c-4944-a697-422a3bb0bbb8,0.627906976744186,1,1
1001,Prob019_sub_64bit,5,M-E,success,5742c54e-18d8-4fcd-bee1-d4a893b6e2c8,bf59f798-65cf-42a0-afde-90541b7d3d35,0.5789473684210527,1,1
1001,Prob019_sub_64bit,5,M-I,success,5742c54e-18d8-4fcd-bee1-d4a893b6e2c8,04953fcc-e796-4aa5-922c-c2bf0bcfe07a,0.4666666666666667,1,1
1001,Prob019_sub_64bit,5,M-S,success,00125006-e448-4540-835a-ffff3e830d53,b74dbee4-c763-4747-98a7-9dd9064ee668,0.6,1,1
1001,Prob019_sub_64bit,5,M-E,success,00125006-e448-4540-835a-ffff3e830d53,3af99a31-0f9d-4a03-b9fb-25376c087fa8,0.8048780487804879,1,1
1001,Prob020_JC_counter,1,M-I,success,7492e12c-74c1-4359-a7c6-71a2c24c3474,02643307-8926-40ef-8ac0-f02c7c7b0c69,0.6111111111111112,1,1
1001,Prob020_JC_counter,1,M-E,failed_functionality,da28c114-b403-4e98-ac15-e20b58ddd7c1,ca0077d0-eab6-4002-b01d-89fc2a53018b,0.5909090909090909,0,0
1001,Prob020_JC_counter,1,M-R,success,da28c114-b403-4e98-ac15-e20b58ddd7c1,4df2932b-ba4c-4631-8992-80d2db2e67d9,0.5675675675675675,1,1
1001,Prob020_JC_counter,1,M-S,success,ddc472eb-f604-4f0c-acdf-003cf32da3dc,fd5c7565-3489-48c0-90ce-84326b8483e1,0.3333333333333333,1,1
1001,Prob020_JC_counter,1,M-R,success,dba05f4f-5459-4593-a299-143b80dfe5f1,fcf16c1f-17a9-4c97-8d77-9c24cce738cd,0.5151515151515151,1,1
1001,Prob020_JC_counter,2,M-S,success,d1a36587-9bbc-47be-ae03-0083b1cd3912,1f08510a-8af4-4c47-b4c5-3979c79d6f23,0.6,1,1
1001,Prob020_JC_counter,2,M-E,success,dba05f4f-5459-4593-a299-143b80dfe5f1,f303f625-3965-4585-8cc0-db5f84aab951,0.37142857142857144,1,1
1001,Prob020_JC_counter,2,M-E,success,fd5c7565-3489-48c0-90ce-84326b8483e1,0f7e86e3-598f-4aea-9175-c1528d7e6782,0.6521739130434783,1,1
1001,Prob020_JC_counter,2,M-I,success,d1a36587-9bbc-47be-ae03-0083b1cd3912,c4a3bd7e-4fdd-45c4-89db-a2f28ec48307,0.17647058823529413,1,1
1001,Prob020_JC_counter,2,M-I,success,9c1fb5ce-b704-4153-90c3-a06a1a2092c2,9164c3e0-5fcc-4cf9-80b4-89932f384930,0.5555555555555556,1,1
1001,Prob020_JC_counter,2,M-S,success,6c8cc050-66a4-46ff-b154-b0da7a459680,66c037cf-3861-4f24-be59-fe7b376874df,0.26666666666666666,1,1
1001,Prob020_JC_counter,2,M-S,success,02e4ebb1-6056-4854-972e-d6027d303e25,f8ccd2a7-abd0-482f-9359-6de15f8e47fb,0.35294117647058826,1,1
1001,Prob020_JC_counter,2,M-E,success,9c1fb5ce-b704-4153-90c3-a06a1a2092c2,bd9375c9-19dd-4fc6-a9b7-bc8120b22823,0.6818181818181818,1,1
1001,Prob020_JC_counter,3,M-R,success,66c037cf-3861-4f24-be59-fe7b376874df,279e163d-3f79-4c4e-a8a8-92f41d64a52b,0.5333333333333333,1,1
1001,Prob020_JC_counter,3,M-I,success,fd5c7565-3489-48c0-90ce-84326b8483e1,79e6cbe2-362b-49e7-bdb0-74eafd51857e,0.5333333333333333,1,1
1001,Prob020_JC_counter,3,M-I,success,d1a36587-9bbc-47be-ae03-0083b1cd3912,064fd81a-34be-4536-8bd0-320ed328c352,0.2727272727272727,1,1
1001,Prob020_JC_counter,3,M-R,failed_functionality,f303f625-3965-4585-8cc0-db5f84aab951,c2bc1a0b-969f-4cbe-8803-7aebf2348680,0.5135135135135135,0,0
1001,Prob020_JC_counter,3,M-R,failed_functionality,f303f625-3965-4585-8cc0-db5f84aab951,d5f9c88a-ebd2-4d6b-b227-600febea31d9,0.5135135135135135,0,0
1001,Prob020_JC_counter,3,M-R,success,07c7dd65-a012-47af-b4cf-29df81bab96f,fc29d9f5-5ff0-438c-8e36-d44a1f906414,0.5263157894736842,1,1
1001,Prob020_JC_counter,4,M-I,failed_functionality,fc29d9f5-5ff0-438c-8e36-d44a1f906414,648345b6-7c63-4916-8cc3-44d51684ff0b,0.35135135135135137,0,0
1001,Prob020_JC_counter,4,M-R,success,fc29d9f5-5ff0-438c-8e36-d44a1f906414,346d3cc0-55ff-4632-9a93-d8287d966d50,0.5238095238095238,1,1
1001,Prob020_JC_counter,4,M-I,success,f303f625-3965-4585-8cc0-db5f84aab951,2e380159-cbc9-4c1c-93b0-a4396678314c,0.3125,1,1
1001,Prob020_JC_counter,4,M-R,failed_functionality,fd5c7565-3489-48c0-90ce-84326b8483e1,e4cad062-42f1-4ad5-8d69-3bb8c60877b0,0.75,0,0
1001,Prob020_JC_counter,4,M-S,success,fc29d9f5-5ff0-438c-8e36-d44a1f906414,ed520cce-3e2b-46f7-ac76-bade7634c203,0.6470588235294118,1,1
1001,Prob020_JC_counter,4,M-R,success,79e6cbe2-362b-49e7-bdb0-74eafd51857e,72948177-5874-4de0-91d8-8930cf4dc53d,0.4,1,1
1001,Prob020_JC_counter,4,M-R,success,66c037cf-3861-4f24-be59-fe7b376874df,26692117-892f-435a-b63c-c8a54a85ddc1,0.4666666666666667,1,1
1001,Prob020_JC_counter,4,M-S,success,07c7dd65-a012-47af-b4cf-29df81bab96f,6298da9d-891c-45b7-a55f-f98568ee4747,0.42857142857142855,1,1
1001,Prob020_JC_counter,5,M-I,success,d1a36587-9bbc-47be-ae03-0083b1cd3912,83d55f59-53f0-4ebd-8563-f86213dc6345,0.2,1,1
1001,Prob020_JC_counter,5,M-R,failed_syntax,07c7dd65-a012-47af-b4cf-29df81bab96f,51dc88bc-a05d-4195-9964-f2b708961eb4,0.5555555555555556,0,0
1001,Prob020_JC_counter,5,M-S,success,79e6cbe2-362b-49e7-bdb0-74eafd51857e,81595566-85cd-4de0-98ec-38fac0249802,0.3793103448275862,1,1
1001,Prob020_JC_counter,5,M-S,success,064fd81a-34be-4536-8bd0-320ed328c352,8379c023-4d9e-4a3c-b194-1a349596f0a0,0.3333333333333333,1,1
1001,Prob020_JC_counter,5,M-I,success,2e380159-cbc9-4c1c-93b0-a4396678314c,8809294b-c392-40e1-871b-b772bd637238,0.125,1,1
1001,Prob020_JC_counter,5,M-I,success,07c7dd65-a012-47af-b4cf-29df81bab96f,0fd0fa2d-af13-4df1-85e4-4b14506b208f,0.5897435897435898,1,1
1001,Prob020_JC_counter,5,M-R,success,d1a36587-9bbc-47be-ae03-0083b1cd3912,13720a36-2fd3-4374-a2d0-fb153ebf4f5b,0.5882352941176471,1,1
1001,Prob020_JC_counter,5,M-S,success,fc29d9f5-5ff0-438c-8e36-d44a1f906414,1d94fc59-a790-4737-82bb-f8045ca58f7d,0.6774193548387096,1,1
1001,Prob021_counter_12,1,M-S,success,3210e66e-457e-4e67-94ee-d1b0ebece97c,218a7ba7-c947-415a-a791-3a1fc223182e,0.40540540540540543,1,1
1001,Prob021_counter_12,1,M-I,success,aa0de2ff-514e-433c-b172-71d99eb7762b,91d3a93a-3327-4e8f-9cbc-2c1ca68d570a,0.48717948717948717,1,1
1001,Prob021_counter_12,1,M-E,success,c6466aa6-3fd8-4bab-87b5-4213b149c3b3,d6a9a573-9c27-428b-960c-735e328b4bfb,0.6875,1,1
1001,Prob021_counter_12,1,M-R,success,9c8aa221-5520-45b5-a1ec-1ed31f715a1d,d2a4328e-2d12-4c32-a10f-5e8cfdac03dd,0.5454545454545454,1,1
1001,Prob021_counter_12,1,M-I,success,8445db71-7871-4a33-b103-eb5894a57fb7,e12706f7-8eaf-4be7-860b-c048b3c9eecc,0.6842105263157895,1,1
1001,Prob021_counter_12,1,M-R,success,9c8aa221-5520-45b5-a1ec-1ed31f715a1d,6501cb22-e7ae-41e1-8537-8ce43b4eb98f,0.5789473684210527,1,1
1001,Prob021_counter_12,2,M-R,success,e12706f7-8eaf-4be7-860b-c048b3c9eecc,914a68cf-4774-4668-90b3-e8f3f681e373,0.42105263157894735,1,1
1001,Prob021_counter_12,2,M-R,success,48b647c7-1d53-44d1-8f6a-d34627a1dcb8,ce873153-f845-4082-91a8-694ccd57b73a,0.4782608695652174,1,1
1001,Prob021_counter_12,2,M-R,success,d2a4328e-2d12-4c32-a10f-5e8cfdac03dd,3e6aac07-41f3-437e-95e1-be0b1029bd83,0.34782608695652173,1,1
1001,Prob021_counter_12,2,M-S,success,48b647c7-1d53-44d1-8f6a-d34627a1dcb8,febf58f1-4b3e-41ad-a4dd-7135c99e89bd,0.6190476190476191,1,1
1001,Prob021_counter_12,2,M-S,success,48b647c7-1d53-44d1-8f6a-d34627a1dcb8,f179c831-bcb4-4382-b2e9-80aeb984a1c0,0.7368421052631579,1,1
1001,Prob021_counter_12,2,M-S,success,aa0de2ff-514e-433c-b172-71d99eb7762b,999ab6f5-df8e-4529-bd7b-b1c58589d038,0.2777777777777778,1,1
1001,Prob021_counter_12,2,M-S,success,e12706f7-8eaf-4be7-860b-c048b3c9eecc,679131f4-246f-4eab-9223-f550e5fde7ad,0.3684210526315789,1,1
1001,Prob021_counter_12,3,M-I,success,91d3a93a-3327-4e8f-9cbc-2c1ca68d570a,cdc7f540-15d3-47d6-8baf-094d6bb25647,0.7894736842105263,1,1
1001,Prob021_counter_12,3,M-E,success,6501cb22-e7ae-41e1-8537-8ce43b4eb98f,8d675871-5616-4ec7-9344-087a014a8e54,0.4666666666666667,1,1
1001,Prob021_counter_12,3,M-E,success,3e6aac07-41f3-437e-95e1-be0b1029bd83,efe1efa5-9731-4926-a1c0-dd7573c30ce9,0.5272727272727272,1,1
1001,Prob021_counter_12,3,M-E,success,aa0de2ff-514e-433c-b172-71d99eb7762b,1c9ff10e-7b0d-45f7-8678-d80db13ba128,0.7627118644067796,1,1
1001,Prob021_counter_12,3,M-E,failed_functionality,d2a4328e-2d12-4c32-a10f-5e8cfdac03dd,2bdecf50-0e3f-41cc-aae9-eb61875a99e1,0.6521739130434783,0,0
1001,Prob021_counter_12,3,M-I,success,d2a4328e-2d12-4c32-a10f-5e8cfdac03dd,a2186fef-8f3b-4a93-b2ea-a9eb05617086,0.5094339622641509,1,1
1001,Prob021_counter_12,4,M-I,success,1c9ff10e-7b0d-45f7-8678-d80db13ba128,6ceabc3c-b754-445c-bdf3-f8f643a6b6b5,0.6610169491525424,1,1
1001,Prob021_counter_12,4,M-E,success,aa86ce07-8d4b-44aa-9945-8062713cefa3,19e1a1b7-2791-4e1e-bd3b-3a3d19caa9b0,0.7704918032786885,1,1
1001,Prob021_counter_12,4,M-I,success,6501cb22-e7ae-41e1-8537-8ce43b4eb98f,0fea7e67-3dcd-4b44-9383-fe0a3e5461a3,0.3684210526315789,1,1
1001,Prob021_counter_12,4,M-I,success,1c9ff10e-7b0d-45f7-8678-d80db13ba128,765fc4d2-0158-411a-b2ca-0775d4fa5dd3,0.7333333333333333,1,1
1001,Prob021_counter_12,4,M-R,success,d2a4328e-2d12-4c32-a10f-5e8cfdac03dd,70055e2f-875e-4e9c-a326-9cbc41ca2e56,0.6206896551724138,1,1
1001,Prob021_counter_12,4,M-I,success,efe1efa5-9731-4926-a1c0-dd7573c30ce9,17f20313-ccd5-4b8c-9594-ca59bcce9553,0.5357142857142857,1,1
1001,Prob021_counter_12,4,M-I,success,aa86ce07-8d4b-44aa-9945-8062713cefa3,60dcad6a-8565-42d2-a4db-554b2a56ce0d,0.36363636363636365,1,1
1001,Prob021_counter_12,4,M-S,success,8d675871-5616-4ec7-9344-087a014a8e54,856d1608-7630-4542-9082-faa85469e269,0.7083333333333334,1,1
1001,Prob021_counter_12,5,M-E,failed_syntax,aa86ce07-8d4b-44aa-9945-8062713cefa3,f9344636-7ee6-4f73-bc77-2937282c4bb2,0.5,0,0
1001,Prob021_counter_12,5,M-S,success,1c9ff10e-7b0d-45f7-8678-d80db13ba128,8a0116ca-da36-45ca-a53c-731c18d66581,0.7543859649122807,1,1
1001,Prob021_counter_12,5,M-S,success,efe1efa5-9731-4926-a1c0-dd7573c30ce9,a1ee1bc2-a69b-4b7e-ba59-d3b29669b204,0.5357142857142857,1,1
1001,Prob021_counter_12,5,M-I,success,17f20313-ccd5-4b8c-9594-ca59bcce9553,4104960e-db6d-478d-94e7-8277c2914d7d,0.5714285714285714,1,1
1001,Prob021_counter_12,5,M-R,success,60dcad6a-8565-42d2-a4db-554b2a56ce0d,4a992c6e-9733-4028-b294-9d6a030969f5,0.5102040816326531,1,1
1001,Prob023_up_down_counter,1,M-E,failed_syntax,92d957d6-a2e0-449d-8c29-ca321cb08d02,d3a4e119-f187-48f9-a5df-692fba32803c,0.6190476190476191,0,0
1001,Prob023_up_down_counter,1,M-S,success,4cc27161-46dd-459c-bd03-4ff2159e24d7,923316bb-5b42-4ff4-ad46-f8da299064db,0.9090909090909091,1,1
1001,Prob023_up_down_counter,1,M-R,success,4cc27161-46dd-459c-bd03-4ff2159e24d7,d59d3df5-c3dd-4686-b913-0f9d98793bee,0.5789473684210527,1,1
1001,Prob023_up_down_counter,1,M-I,failed_functionality,4cc27161-46dd-459c-bd03-4ff2159e24d7,e983f7f1-f506-416e-a303-ff74a26717d0,0.47368421052631576,0,0
1001,Prob023_up_down_counter,1,M-R,success,1f1cc610-bbd5-4992-bd2b-dd798e253bf3,e970b531-c08d-4be6-9111-3a35c68a2da9,0.7368421052631579,1,1
1001,Prob023_up_down_counter,2,M-I,success,d029943d-ae81-41d3-b429-55285dcde0f9,0e4df4ef-dcaa-42e1-8ef3-d1dff02e83bd,0.21052631578947367,1,1
1001,Prob023_up_down_counter,2,M-I,success,e970b531-c08d-4be6-9111-3a35c68a2da9,86ffabe0-7c9f-4916-9df4-67a23f8be051,0.6923076923076923,1,1
1001,Prob023_up_down_counter,2,M-I,success,d029943d-ae81-41d3-b429-55285dcde0f9,6790ae58-105d-4699-bb2a-df4435a2247a,0.15789473684210525,1,1
1001,Prob023_up_down_counter,2,M-E,success,9a8bcccf-4b73-4493-b81e-b382c4a4d652,a7dcf912-6abf-4931-8302-6f9aead3a1df,0.6949152542372882,1,1
1001,Prob023_up_down_counter,2,M-E,failed_syntax,ca0e0235-1315-4810-beda-81c10446b47c,aab8b4c3-266f-451c-acf1-99bbe415f619,0.7352941176470589,0,0
1001,Prob023_up_down_counter,2,M-I,success,e970b531-c08d-4be6-9111-3a35c68a2da9,56f17ebf-2b0c-4a06-bf40-56e6dda9f888,0.5,1,1
1001,Prob023_up_down_counter,2,M-S,success,4cc27161-46dd-459c-bd03-4ff2159e24d7,9e0468ef-d229-4b02-ba20-4d72efeb419d,1.0,1,1
1001,Prob023_up_down_counter,2,M-I,success,d59d3df5-c3dd-4686-b913-0f9d98793bee,df8bde48-fd03-448c-bb49-e11ced7fbe57,0.21951219512195122,1,1
1001,Prob023_up_down_counter,3,M-E,failed_functionality,a7dcf912-6abf-4931-8302-6f9aead3a1df,f546c15f-d346-42c0-bcd8-c4c34f64fcce,0.6716417910447762,0,0
1001,Prob023_up_down_counter,3,M-S,success,0e4df4ef-dcaa-42e1-8ef3-d1dff02e83bd,1476b810-95b3-4ffe-a4af-c71a929728e4,0.5555555555555556,1,1
1001,Prob023_up_down_counter,3,M-R,success,3ad3fee3-6d74-463b-bca9-06378edf4a58,05bafadf-f57e-4e35-abcc-de23dfb38044,0.6923076923076923,1,1
1001,Prob023_up_down_counter,3,M-E,failed_functionality,56f17ebf-2b0c-4a06-bf40-56e6dda9f888,a2c22cd5-0d75-4f20-9d63-b027b8377976,0.6170212765957447,0,0
1001,Prob023_up_down_counter,3,M-S,success,c2a7a96b-9dbb-43eb-b98f-054bc03b56ba,95e19632-4324-428a-b6d9-2dc903c52182,0.696969696969697,1,1
1001,Prob023_up_down_counter,3,M-R,success,a7dcf912-6abf-4931-8302-6f9aead3a1df,e8582b5d-d434-4498-ac2f-e7eb4c0e3900,0.7288135593220338,1,1
1001,Prob023_up_down_counter,3,M-S,success,3ad3fee3-6d74-463b-bca9-06378edf4a58,51399a3a-bea4-4dd6-9466-276239e4f487,0.3939393939393939,1,1
1001,Prob023_up_down_counter,4,M-E,success,56f17ebf-2b0c-4a06-bf40-56e6dda9f888,a2e27467-85b2-44df-844c-214f54361400,0.6296296296296297,1,1
1001,Prob023_up_down_counter,4,M-R,success,a7dcf912-6abf-4931-8302-6f9aead3a1df,e23a5892-4440-4051-a27b-f1503463a963,0.5081967213114754,1,1
1001,Prob023_up_down_counter,4,M-R,success,0e4df4ef-dcaa-42e1-8ef3-d1dff02e83bd,808eaf2f-081f-48f5-af3c-c1b1fe264840,0.5,1,1
1001,Prob023_up_down_counter,4,M-I,success,c2a7a96b-9dbb-43eb-b98f-054bc03b56ba,9ea9d593-ff7e-40a9-97ea-25678ca0f896,0.24324324324324326,1,1
1001,Prob023_up_down_counter,4,M-I,failed_functionality,95e19632-4324-428a-b6d9-2dc903c52182,d6978be5-95f7-4775-bb41-85fe1b24884b,0.6666666666666666,0,0
1001,Prob023_up_down_counter,4,M-E,failed_functionality,1476b810-95b3-4ffe-a4af-c71a929728e4,672669df-249d-4718-a541-adf6a3e6a94a,0.6923076923076923,0,0
1001,Prob023_up_down_counter,4,M-I,success,56f17ebf-2b0c-4a06-bf40-56e6dda9f888,e991957b-cb6a-4c02-b714-8acaed5531df,0.5,1,1
1001,Prob023_up_down_counter,5,M-S,success,a2e27467-85b2-44df-844c-214f54361400,4a6d7fcf-4053-4e74-bbad-3deb6514cc4d,0.7857142857142857,1,1
1001,Prob023_up_down_counter,5,M-I,success,a2e27467-85b2-44df-844c-214f54361400,a0ac6f41-f630-4005-aa3f-f2637e07601a,0.47368421052631576,1,1
1001,Prob023_up_down_counter,5,M-E,failed_syntax,95e19632-4324-428a-b6d9-2dc903c52182,c81f0113-53bb-40d6-b417-16e20ae3a10e,0.8275862068965517,0,0
1001,Prob023_up_down_counter,5,M-R,success,c2a7a96b-9dbb-43eb-b98f-054bc03b56ba,dcb2092a-91b7-4d96-bf87-c6e79048b72e,0.5714285714285714,1,1
1001,Prob023_up_down_counter,5,M-E,success,9a8bcccf-4b73-4493-b81e-b382c4a4d652,e8e2e5f8-897f-4ad7-82b4-b4443d2f479a,0.23076923076923078,1,1
1001,Prob023_up_down_counter,5,M-R,failed_functionality,c2a7a96b-9dbb-43eb-b98f-054bc03b56ba,b4167d1c-f88a-4e61-ad1a-d9ef89468746,0.5238095238095238,0,0
1001,Prob023_up_down_counter,5,M-R,success,a7dcf912-6abf-4931-8302-6f9aead3a1df,a0244932-458d-4bad-983a-3897262182f9,0.6491228070175439,1,1
1001,Prob023_up_down_counter,5,M-R,success,a2e27467-85b2-44df-844c-214f54361400,1021c0e3-0a85-48e3-a482-e44793459f06,0.47368421052631576,1,1
1001,Prob024_fsm,1,M-E,failed_functionality,6aca6a89-f5e1-4d67-a392-396a2ce6c4ec,06df2ba5-23bc-49dd-915a-18ad18545469,0.6296296296296297,0,0
1001,Prob024_fsm,2,M-S,success,6aca6a89-f5e1-4d67-a392-396a2ce6c4ec,facead44-e080-455b-ae95-3af5ded7d973,0.6116504854368932,1,1
1001,Prob024_fsm,2,M-R,failed_functionality,605dc391-8acb-41d3-ba69-7a480f0f6bb7,9f36982d-55fe-4648-9979-9d0c8002bafb,0.6119402985074627,0,0
1001,Prob024_fsm,3,M-I,failed_functionality,605dc391-8acb-41d3-ba69-7a480f0f6bb7,e72f0045-7da1-4670-b055-a7e6c5a20bd3,0.582089552238806,0,0
1001,Prob024_fsm,3,M-I,failed_functionality,605dc391-8acb-41d3-ba69-7a480f0f6bb7,ecab6c08-3ed2-428e-b6b8-fc5575fe6638,0.6119402985074627,0,0
1001,Prob024_fsm,3,M-I,failed_functionality,605dc391-8acb-41d3-ba69-7a480f0f6bb7,b4d47aff-a8de-4e60-913e-a81a636211cc,0.6545454545454545,0,0
1001,Prob024_fsm,3,M-I,failed_functionality,facead44-e080-455b-ae95-3af5ded7d973,7afdd02c-f0a5-4bfa-91a0-813db3ed6773,0.7538461538461538,0,0
1001,Prob024_fsm,3,M-I,failed_functionality,facead44-e080-455b-ae95-3af5ded7d973,cb1c3872-e3b4-4fb2-b621-793b894dd12f,0.7538461538461538,0,0
1001,Prob024_fsm,4,M-S,failed_functionality,605dc391-8acb-41d3-ba69-7a480f0f6bb7,a1b45574-73bc-4480-b495-be17ba66bf85,0.6716417910447762,0,0
1001,Prob024_fsm,4,M-S,success,687c7993-8414-41c2-aa3a-57673f16e5ff,0b531eb7-55fa-42a4-b3b0-a5d4a870c541,0.7441860465116279,1,1
1001,Prob024_fsm,4,M-E,failed_functionality,605dc391-8acb-41d3-ba69-7a480f0f6bb7,eced9934-d240-4fac-8511-c206681551f4,0.5522388059701493,0,0
1001,Prob024_fsm,4,M-S,failed_functionality,687c7993-8414-41c2-aa3a-57673f16e5ff,ee14218b-ccce-41e9-a9c2-5bccbbb6d076,0.7209302325581395,0,0
1001,Prob024_fsm,5,M-E,success,0b531eb7-55fa-42a4-b3b0-a5d4a870c541,fadc9faf-3b5b-4ded-8424-f2ba6359b838,0.75,1,1
1001,Prob024_fsm,5,M-E,failed_functionality,facead44-e080-455b-ae95-3af5ded7d973,1f35f17c-6390-46bb-b53a-a86b5b3021a3,0.6875,0,0
1001,Prob024_fsm,5,M-S,failed_functionality,605dc391-8acb-41d3-ba69-7a480f0f6bb7,7125bc19-1173-4439-a837-8081917efd5f,0.6176470588235294,0,0
1001,Prob024_fsm,5,M-R,failed_functionality,687c7993-8414-41c2-aa3a-57673f16e5ff,d148962c-e84b-44d1-a4fc-9b56ab36744a,0.75,0,0
1001,Prob024_fsm,5,M-S,failed_functionality,0b531eb7-55fa-42a4-b3b0-a5d4a870c541,73feb353-1a67-4d5a-87b7-35de499c8167,0.3953488372093023,0,0
1001,Prob024_fsm,5,M-R,success,facead44-e080-455b-ae95-3af5ded7d973,8f08a7c7-76e5-4ef0-a83c-d005a943e807,0.6190476190476191,1,1
1001,Prob025_sequence_detector,2,M-R,failed_syntax,f7c2b7e3-63c5-4300-83a0-3b09312d7ba5,51b15533-497c-4698-8491-1a6b32f1f25c,0.712,0,0
1001,Prob025_sequence_detector,3,M-S,failed_syntax,f6a500b3-cdcd-4ef6-9088-fcaa8e8f4bf8,1cd907ed-c2e9-4d3e-aed7-6786484d701d,0.7117117117117117,0,0
1001,Prob025_sequence_detector,3,M-I,failed_syntax,f6a500b3-cdcd-4ef6-9088-fcaa8e8f4bf8,d1620c8a-8688-4ce0-a763-891fc700df96,0.5757575757575758,0,0
1001,Prob025_sequence_detector,4,M-E,failed_syntax,f6a500b3-cdcd-4ef6-9088-fcaa8e8f4bf8,60ae72e2-60be-4154-bffd-f6238a03c890,0.6585365853658537,0,0
1001,Prob025_sequence_detector,4,M-E,failed_syntax,f7c2b7e3-63c5-4300-83a0-3b09312d7ba5,96859d59-2b87-4986-b756-826809bc96f1,0.8901098901098901,0,0
1001,Prob025_sequence_detector,4,M-E,failed_syntax,f7c2b7e3-63c5-4300-83a0-3b09312d7ba5,89788c93-141c-4a4f-a408-8686fc9a33ed,0.8494623655913979,0,0
1001,Prob025_sequence_detector,4,M-E,failed_syntax,f6a500b3-cdcd-4ef6-9088-fcaa8e8f4bf8,ea12da13-6d2d-484a-84a4-5a35d03fd181,0.7215189873417721,0,0
