name,pairwise_cosine_mean,pairwise_cosine_min,pairwise_cosine_max,same_problem_nearest_ratio,same_backend_nearest_ratio,same_problem_pair_cosine_mean,different_problem_pair_cosine_mean
deepgate,0.9212746774897109,0.7023554016711789,0.9999529494068207,0.8333333333333334,0.23333333333333334,0.974754263764967,0.9090189389682979
aig_stats,0.02337190590083127,-0.99985779761455,1.0000000000000002,0.9333333333333333,0.23333333333333334,0.997045199560488,-0.19976155722950664
deepgate_residual,-0.009380350323732524,-0.9927861891007422,0.9931826303852213,0.4666666666666667,0.23333333333333334,0.07812793599222885,-0.02943433260447367
