arm,status,run_root,seed,model,problems,qd_descriptor_profile,qd_fill_target_fraction,qd_improve_backfill_fraction,qd_champion_lane_fraction,qd_two_parent_probability,qd_parent_selection,qd_cell_mode,notes
sr_raw_front_recovery_qd,pre_registered,pending,1001,openai/gpt-oss-120b,"Prob045_alu;Prob041_traffic_light;Prob015_multi_pipe_8bit",sr_pca_3d,0.25,0.20,0.60,0.20,nsga2_global_rank,pareto_front,"Front-recovery ablation between T24 SR raw and T26 conservative exploit."
