generation,problem_count,functionality_mean,synthesis_mean,best_score_mean,average_score_mean,diff_success_rate_mean,coverage_mean,qd_score_mean,best_quality_mean,new_filled_cells_mean,replaced_cells_mean
0,3,0.2222222222222222,0.2222222222222222,0.1453562461543631,0.11652257575940288,,,,,,
1,3,0.2222222222222222,0.2222222222222222,0.25968968850587815,0.1760553304410858,,,,,,
2,3,0.3888888888888889,0.3888888888888889,0.2850187485844275,0.21647659688083262,,,,,,
3,3,0.6666666666666666,0.6666666666666666,0.23086907424733566,0.11389191579690316,,,,,,
