feature,coefficient
operator_mix_score,0.24476112648036102
scoap_cc0_bin_3_pct,0.24361064022967377
hyper_max_fanout,-0.18790251733299201
scoap_cc0_bin_2_pct,-0.18385097842159742
sog_entropy,-0.18241179439608401
control_count,-0.17654738771959697
pipeline_event_count,-0.1706975711529745
scoap_cc0_bin_0_pct,-0.16862540027271472
scoap_co_bin_1_pct,0.15938472850751398
ternary_count,-0.15788684596710256
control_pipeline_ratio,0.13552837516413885
mux_cells,0.13475688786134482
share_family_inv,0.13326372244604773
math_op_ast_count,-0.13182277261774433
mux_ratio,-0.12657767433895575
max_identifier_fanout,0.1220178164554691
seq_ratio,0.12023403636226206
comb_ratio,-0.1202340363622573
scoap_cc1_bin_2_pct,-0.11803446463765524
wire_cell_ratio_est,-0.11779810413407195
max_rhs_operator_count,0.11366474383854307
scoap_cc1_bin_3_pct,0.11111473270124167
scoap_signal_smoothness,-0.10809882399816927
rent_confidence,-0.10687843368562241
logic_depth_ltp_delta,0.10516055904380361
rtl_cyclomatic_max_log,-0.10311028559955844
hyper_mean_fanout,0.10067635139017479
laplacian_spectral_entropy,0.0992044797751952
reconv_sink_ratio,0.09770735415506249
laplacian_lambda2,-0.09409274229383474
case_count,0.09251388526627816
timing_risk_entropy,-0.09208364778433858
scoap_co_bin_3_pct,-0.0894409272092092
adder_ratio,0.08839134703294306
scoap_cc1_bin_0_pct,-0.08707377055352303
rtl_cyclomatic_total_log,-0.08295263785387481
if_count,-0.07921826161837392
arithmetic_cells,0.07338778007233267
always_count,-0.07156170797238785
state_control_ratio,-0.07154135965756075
total_cells,-0.0709664488225414
reconv_source_ratio,-0.06693692145815332
shift_op_count,-0.06562170455602614
log_max_level,-0.0656155999107617
compare_count,0.05939992432268832
hyper_max_level_delta,-0.0576405887214948
log_node_count,-0.05542171214858368
fsm_state_count_est,-0.055107013008166734
edge_per_node,0.05445604680721181
rent_exponent,0.05395430397856839
scoap_cc0_bin_1_pct,-0.05048279176282243
timing_risk_score,0.049955956804798377
log_edge_count,-0.0483244198341491
for_count,-0.04783544947523895
rent_r2,0.04601862973114413
unique_identifier_count,-0.04563053809112469
logic_depth_ltp,0.044716436091839624
resource_sharing_ratio_est,-0.043381716757777807
logic_depth,0.04150178981592549
ast_depth_est,0.03464582160953083
scoap_cc1_bin_1_pct,0.032622143818292385
assign_count,0.0318015435362812
comb_width_log,-0.030710412014187043
rent_k,-0.029165898740911713
scoap_co_bin_2_pct,0.027766928582379856
hyper_net_count,-0.027242442589158422
hyper_driven_net_count,-0.027242442589158034
hyper_max_level,-0.026666502877990543
hyper_directed_edge_count,0.02645645181452743
hyper_sink_net_count,-0.02450523159600968
log_net_count,-0.023370149013076016
rent_sample_count,-0.02319584697336877
rent_clamped_flag,0.022880031885339214
logic_op_count,0.022132417650372174
rent_raw_sample_count,-0.021981395489752534
wire_count_log_est,-0.019566076748246508
rtl_char_count,-0.01896492634614573
ctrl_depth_est,0.01839331396095939
scoap_co_bin_0_pct,-0.017186557072748097
rent_retained_sample_ratio,0.01604395646901447
arith_count,-0.015906546660578714
rtl_nonempty_line_count,-0.0147306460400134
cell_count_log,-0.01172799969397638
rtl_line_count,-0.010426914726507574
sequential_cells,0.010287709714231898
rent_exponent_confidence_gated,0.007992500186466713
sog_complexity_score,-0.006794544783026519
ff_depth,-0.0060319832007484555
rent_graph_node_count,-0.005672178303293398
hyper_cell_count,-0.005672178303292121
combinational_cells,-0.005280583902134479
mul_count,0.004513060427743815
hyper_fanout_entropy,-0.0019395149484245382
ltp_noff,0.0
rtl_instance_count_est,0.0
utilization,0.0
