feature,coefficient
wire_cell_ratio_est,-0.21272597737679316
rent_retained_sample_ratio,0.19929151718084773
scoap_co_bin_3_pct,-0.17675395787337417
max_rhs_operator_count,-0.1489056540497888
laplacian_lambda2,0.14670498766104473
ternary_count,0.1376214503902273
scoap_co_bin_1_pct,0.12362778172360539
scoap_cc0_bin_2_pct,-0.11750158283137667
for_count,-0.11711746034716156
timing_risk_entropy,0.11318234447900764
share_family_inv,-0.10591374982343016
scoap_co_bin_2_pct,0.10402754443231205
control_count,0.09369766471691843
mux_ratio,-0.08575579246753767
compare_count,-0.08139457973508629
hyper_max_level_delta,0.0784063348318403
adder_ratio,0.07829392148573956
scoap_cc0_bin_0_pct,0.07608940373817301
scoap_cc0_bin_1_pct,-0.07377340319455161
max_identifier_fanout,0.06685719376757174
hyper_max_fanout,-0.06584373940425359
scoap_cc1_bin_0_pct,0.06377053438201567
ast_depth_est,-0.06271665478350402
mul_count,0.0621057908044019
case_count,0.061466097988344806
logic_op_count,-0.058478409960410406
scoap_cc1_bin_3_pct,-0.05695808467392602
scoap_cc0_bin_3_pct,0.055479405322494846
arithmetic_cells,0.05489531451060259
hyper_max_level,0.05483399285637186
math_op_ast_count,0.05330017480869941
rent_clamped_flag,0.04668776551991894
scoap_co_bin_0_pct,0.04563978132280297
sog_entropy,0.04458300082462445
always_count,0.0437670457553485
logic_depth_ltp,0.043004904273643625
logic_depth_ltp_delta,0.042987245335519765
arith_count,0.04187349856119746
hyper_mean_fanout,-0.041839736733756086
logic_depth,0.04168149625476121
rtl_cyclomatic_total_log,0.041231368714670716
operator_mix_score,-0.04076351159558647
edge_per_node,-0.03824485803581472
rent_k,0.03735677845400554
rent_exponent_confidence_gated,0.03705945797630788
pipeline_event_count,-0.035177180897173775
timing_risk_score,-0.03412961351095662
assign_count,0.03361717193963278
total_cells,-0.033290147163851064
log_edge_count,-0.03280855595136895
rtl_cyclomatic_max_log,0.03199116074963
comb_width_log,-0.031377653966717794
rent_r2,0.030619763400654577
rent_confidence,-0.030426313038625134
reconv_source_ratio,0.030402465300811525
log_node_count,-0.028938071560706078
rtl_char_count,0.028830570222209924
log_net_count,0.02437463697767991
log_max_level,0.024209867551780156
seq_ratio,0.021338888792556583
comb_ratio,-0.021338888792556514
hyper_fanout_entropy,0.020613880403521384
rtl_line_count,0.019929294452464708
laplacian_spectral_entropy,-0.018650048392583666
scoap_cc1_bin_2_pct,0.01855685365891978
cell_count_log,0.018483576022582705
scoap_signal_smoothness,0.018290979337476383
unique_identifier_count,0.01724349968737219
shift_op_count,0.01675995457924904
state_control_ratio,0.016389484030990123
control_pipeline_ratio,0.015308328980328665
fsm_state_count_est,0.015218683431617568
ctrl_depth_est,0.015118325266105924
rtl_nonempty_line_count,0.011592081101978848
sequential_cells,0.01059522299918714
reconv_sink_ratio,-0.009719126684454968
mux_cells,0.009367199711754124
hyper_sink_net_count,-0.008780320229127045
hyper_net_count,-0.008607341358367705
hyper_driven_net_count,-0.008607341358367654
sog_complexity_score,-0.008529455010447305
combinational_cells,-0.008465600758273427
rent_graph_node_count,-0.007831800559462157
hyper_cell_count,-0.007831800559462102
resource_sharing_ratio_est,0.006218378475529855
rent_exponent,-0.003966397864611799
rent_sample_count,0.0034283066540994104
scoap_cc1_bin_1_pct,0.002293819568922725
wire_count_log_est,0.0017286914062939617
ff_depth,-0.0016461915914895815
hyper_directed_edge_count,-0.001355524286545241
if_count,0.0013314714690583558
rent_raw_sample_count,7.785533820262406e-05
ltp_noff,0.0
rtl_instance_count_est,0.0
utilization,0.0
