feature,coefficient
wire_cell_ratio_est,-0.13786031850562433
scoap_cc0_bin_2_pct,-0.12260683124638161
mux_ratio,-0.11464247085012398
rent_retained_sample_ratio,0.11091152659752315
pipeline_event_count,-0.1102921511409936
operator_mix_score,0.10344543920542809
for_count,-0.10001187239129371
max_identifier_fanout,0.0956877774967567
scoap_co_bin_1_pct,0.09241817954503519
case_count,0.09017503282859517
scoap_co_bin_3_pct,-0.08708753043856615
scoap_cc0_bin_3_pct,0.0869837623380119
rent_clamped_flag,0.08502131997650025
scoap_co_bin_2_pct,0.08245352855319142
control_pipeline_ratio,0.08233640685257677
state_control_ratio,-0.08214545757278592
hyper_max_fanout,-0.08159129481901224
compare_count,-0.08144324241734947
logic_depth_ltp_delta,0.07071507904866321
rent_confidence,-0.06394496595850878
scoap_cc0_bin_0_pct,-0.05504858247030789
scoap_cc1_bin_2_pct,0.048816901715590555
mul_count,0.04814602268273106
ast_depth_est,-0.04491422871771963
edge_per_node,-0.042314488759187766
logic_depth_ltp,0.04117857438323192
scoap_cc1_bin_0_pct,-0.040147854284909204
scoap_co_bin_0_pct,-0.04014517715392702
rent_exponent_confidence_gated,0.039309360184752326
logic_depth,0.039012696197214876
rent_r2,0.03860863169235864
wire_count_log_est,-0.03659998778637437
laplacian_lambda2,0.03648603277772251
math_op_ast_count,-0.03646169278907661
always_count,-0.0359579233846397
mux_cells,0.03404706151355037
logic_op_count,0.033224100092026455
if_count,-0.03249743389316848
share_family_inv,-0.029888178913110446
total_cells,-0.027218417613385046
laplacian_spectral_entropy,0.026573000680827668
resource_sharing_ratio_est,0.025754188215605316
scoap_signal_smoothness,0.02530330625651543
cell_count_log,-0.025194469354085862
hyper_max_level_delta,0.02424280464475284
hyper_fanout_entropy,-0.02377314953889612
sequential_cells,-0.023013891118031846
hyper_mean_fanout,0.022472454686341157
log_edge_count,-0.021752104039111774
hyper_net_count,-0.021690768949490406
hyper_driven_net_count,-0.021690768949490395
hyper_sink_net_count,-0.021680121500516732
log_max_level,-0.020206227129035897
adder_ratio,0.019322930283817374
max_rhs_operator_count,-0.016983721605091782
shift_op_count,0.016355310289746267
ctrl_depth_est,-0.01572135833177417
rent_exponent,-0.015343503107776796
log_net_count,-0.01503090835901775
log_node_count,-0.01482285767608211
sog_complexity_score,-0.014790005075746229
timing_risk_entropy,0.014341018908814432
assign_count,0.013885001143755954
rent_graph_node_count,-0.013498547592389916
hyper_cell_count,-0.013498547592389871
combinational_cells,-0.013383574731312122
hyper_max_level,0.01310030421794824
ff_depth,-0.012636573609714414
scoap_cc1_bin_1_pct,-0.012572842478662761
timing_risk_score,-0.012511843728940533
control_count,-0.011495174956111923
rtl_char_count,-0.01130641435327917
rtl_cyclomatic_max_log,0.00987731968370469
fsm_state_count_est,-0.00915049915280885
unique_identifier_count,0.009070941638229324
sog_entropy,-0.009033112368813701
rtl_cyclomatic_total_log,0.008537257547505662
reconv_source_ratio,-0.008415451133361592
scoap_cc1_bin_3_pct,0.007344945234907444
scoap_cc0_bin_1_pct,0.006338570086583928
ternary_count,0.005491347008911266
reconv_sink_ratio,-0.005478231544186145
hyper_directed_edge_count,-0.005139964658745446
arith_count,-0.004638459334243435
rent_raw_sample_count,-0.004380134736342011
seq_ratio,0.003014176092319196
comb_ratio,-0.003014176092318844
arithmetic_cells,0.002857595941737832
rtl_line_count,-0.002852095150278549
rtl_nonempty_line_count,-0.002825594488043967
rent_sample_count,-0.0024479086162904223
rent_k,0.0010084936964239331
comb_width_log,0.0009819418680311037
ltp_noff,0.0
rtl_instance_count_est,0.0
utilization,0.0
