feature,coefficient
log_max_level,-0.29896535243890054
rent_r2,-0.2926387072828056
control_pipeline_ratio,0.25591038825922413
scoap_cc0_bin_0_pct,-0.21153747235748957
scoap_cc0_bin_3_pct,0.20598575196801677
control_count,-0.20360801902026707
hyper_mean_fanout,0.18902660742985808
scoap_cc1_bin_2_pct,0.1739123289335748
rent_k,-0.1673267289439904
resource_sharing_ratio_est,0.1581026263115249
arithmetic_cells,-0.15730448009075143
operator_mix_score,0.14193517989259039
rent_clamped_flag,-0.13652516631473982
wire_count_log_est,-0.1363298974227594
assign_count,-0.13326585012700995
math_op_ast_count,-0.13042725707034294
cell_count_log,-0.12987154985174734
state_control_ratio,-0.1267479949371878
always_count,0.12422262306471667
ctrl_depth_est,-0.12255476492108776
logic_op_count,0.1164935945201604
total_cells,0.11125771031781388
scoap_co_bin_2_pct,0.10882323636505287
mul_count,-0.09399801553408063
scoap_cc1_bin_3_pct,-0.09195776703783762
sequential_cells,-0.08930568621373142
rent_exponent,-0.08765178247955191
scoap_co_bin_3_pct,-0.0873476702452694
max_identifier_fanout,0.08390622163129104
ast_depth_est,-0.08267006192477595
scoap_cc1_bin_1_pct,0.0820299230992243
sog_entropy,0.08174178370474092
ternary_count,-0.08110238877837911
reconv_source_ratio,0.0765303206310999
scoap_cc1_bin_0_pct,-0.07512996128981732
scoap_cc0_bin_2_pct,-0.07295670476177159
hyper_max_fanout,-0.07262544053634418
comb_width_log,0.07201695391804398
timing_risk_score,-0.06949426132704262
adder_ratio,0.06763780878519463
log_node_count,0.0626865627292881
laplacian_lambda2,0.06246850856545771
arith_count,0.06131203183475917
for_count,-0.0606591735604563
hyper_directed_edge_count,0.05988739824006715
rtl_char_count,-0.05824927765276527
compare_count,-0.057604903192365095
hyper_max_level,-0.0547317186405079
log_edge_count,0.05319888269813379
reconv_sink_ratio,0.052276395847038463
unique_identifier_count,-0.050647219694218044
scoap_co_bin_1_pct,0.048671724330897045
mux_cells,0.04398542165328811
ff_depth,-0.04298652423781551
seq_ratio,0.042413394826342495
comb_ratio,-0.0424133948263337
scoap_co_bin_0_pct,-0.040624303316154735
hyper_fanout_entropy,-0.0396886749144658
rtl_cyclomatic_max_log,-0.03867247743635449
edge_per_node,0.037667569712287616
rent_retained_sample_ratio,-0.03666417827494094
combinational_cells,0.03333224532651303
rent_exponent_confidence_gated,0.03329642439251713
log_net_count,-0.03267551964709061
logic_depth,-0.0326688548776844
logic_depth_ltp,-0.032231385894857814
hyper_sink_net_count,0.03139924794295857
mux_ratio,-0.0312870622076016
hyper_net_count,0.03088837136536756
hyper_driven_net_count,0.0308883713653671
if_count,-0.028841156281774555
rent_confidence,-0.028644101083558127
hyper_cell_count,0.02823719353723232
rent_graph_node_count,0.02823719353723155
rtl_nonempty_line_count,0.027592952503640248
share_family_inv,-0.025253516182287217
sog_complexity_score,0.025070705268928996
scoap_cc0_bin_1_pct,-0.023924901003380943
wire_cell_ratio_est,-0.0238779172408853
fsm_state_count_est,-0.021637202400849213
rtl_cyclomatic_total_log,-0.021086428566537963
scoap_signal_smoothness,0.019328608226443944
shift_op_count,0.018915281405847542
logic_depth_ltp_delta,0.014786561450898126
case_count,-0.01118051608065966
pipeline_event_count,0.008036785557379402
laplacian_spectral_entropy,-0.006191159651983882
rent_raw_sample_count,0.005867110098659274
rtl_line_count,-0.005641359573032167
rent_sample_count,0.004598150010096428
max_rhs_operator_count,-0.004480268156343159
hyper_max_level_delta,0.0037697863355492887
timing_risk_entropy,-0.0036390035897522683
ltp_noff,0.0
rtl_instance_count_est,0.0
utilization,0.0
