method_key,seed,benchmark,problem,descriptor_profile,cell_count,occupied_cell_count,passive_archive_coverage,passive_archive_qd_score,pareto_cell_count,unique_front_family_count,pareto_spread,passive_archive_qd_auc,passive_archive_coverage_auc,hv_auc,notes
classic_revolution_12x3,1001,RTLLM,Prob015_multi_pipe_8bit,,64,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,0,descriptor_projection_missing
fg_qdm_rf_leafid_front_credit_12x3,1001,RTLLM,Prob015_multi_pipe_8bit,,64,6,0.09375,0,2,not_available,0.312640787045,0,0.0546875,0,canonical_netlist_dedup
classic_revolution_12x3,1001,RTLLM,Prob041_traffic_light,,64,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,0.253729968531,descriptor_projection_missing
fg_qdm_rf_leafid_front_credit_12x3,1001,RTLLM,Prob041_traffic_light,,64,14,0.21875,3.97051198257,2,not_available,0.768020053008,2.8268595679,0.1640625,0.184491345921,canonical_netlist_dedup
classic_revolution_12x3,1001,RTLLM,Prob045_alu,,16,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,0.242410814114,descriptor_projection_missing
fg_qdm_rf_leafid_front_credit_12x3,1001,RTLLM,Prob045_alu,,16,10,0.625,3.81450298968,1,not_available,0,2.89319658541,0.479166666667,0.196025000985,canonical_netlist_dedup
