backend,benchmark,problem,objective_count,candidate_count,pareto_point_count,hypervolume,reference_beating_count,best_area_improvement,best_power_improvement,best_period_improvement,problem_dir
classic_revolution_8x5,RTLLM,Prob019_sub_64bit,2,12,1,0.4499479386520332,5,0.4524959742351047,0.9943689320388349,0.0,/workspace/exp/useful_bd_push/pcn_variant_20260630_1110/live/smoke/classic_revolution_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob019_sub_64bit
pcn_passive_archive_8x5,RTLLM,Prob019_sub_64bit,2,3,1,0.0,1,0.0,0.9896601941747573,0.0,/workspace/exp/useful_bd_push/pcn_variant_20260630_1110/live/smoke/pcn_passive_archive_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob019_sub_64bit
pcn_rf_leafid_quality_memory_8x5,RTLLM,Prob019_sub_64bit,2,4,1,0.0,1,0.0,0.9896601941747573,0.0,/workspace/exp/useful_bd_push/pcn_variant_20260630_1110/live/smoke/pcn_rf_leafid_quality_memory_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob019_sub_64bit
pcn_random_quality_memory_8x5,RTLLM,Prob019_sub_64bit,2,3,1,0.0,1,0.0,0.9896601941747573,0.0,/workspace/exp/useful_bd_push/pcn_variant_20260630_1110/live/smoke/pcn_random_quality_memory_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob019_sub_64bit
pcn_sr_quality_memory_8x5,RTLLM,Prob019_sub_64bit,2,3,1,0.0,1,0.0,0.9896601941747573,0.0,/workspace/exp/useful_bd_push/pcn_variant_20260630_1110/live/smoke/pcn_sr_quality_memory_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob019_sub_64bit
classic_revolution_8x5,RTLLM,Prob036_edge_detect,3,7,1,0.3558897243107769,1,0.5263157894736842,0.6761904761904762,1.0,/workspace/exp/useful_bd_push/pcn_variant_20260630_1110/live/smoke/classic_revolution_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob036_edge_detect
pcn_passive_archive_8x5,RTLLM,Prob036_edge_detect,3,3,1,0.0,0,0.0,0.0,0.0,/workspace/exp/useful_bd_push/pcn_variant_20260630_1110/live/smoke/pcn_passive_archive_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob036_edge_detect
pcn_rf_leafid_quality_memory_8x5,RTLLM,Prob036_edge_detect,3,3,1,0.3558897243107769,1,0.5263157894736842,0.6761904761904762,1.0,/workspace/exp/useful_bd_push/pcn_variant_20260630_1110/live/smoke/pcn_rf_leafid_quality_memory_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob036_edge_detect
pcn_random_quality_memory_8x5,RTLLM,Prob036_edge_detect,3,2,1,0.0,0,0.0,0.0,0.0,/workspace/exp/useful_bd_push/pcn_variant_20260630_1110/live/smoke/pcn_random_quality_memory_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob036_edge_detect
pcn_sr_quality_memory_8x5,RTLLM,Prob036_edge_detect,3,1,1,0.0,0,0.0,0.0,0.0,/workspace/exp/useful_bd_push/pcn_variant_20260630_1110/live/smoke/pcn_sr_quality_memory_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob036_edge_detect
classic_revolution_8x5,RTLLM,Prob045_alu,2,27,1,0.24664257835600237,27,0.24853932584269664,0.9923684210526316,0.0,/workspace/exp/useful_bd_push/pcn_variant_20260630_1110/live/smoke/classic_revolution_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu
pcn_passive_archive_8x5,RTLLM,Prob045_alu,2,16,2,0.1857459885669229,16,0.18741573033707865,0.991140350877193,0.0,/workspace/exp/useful_bd_push/pcn_variant_20260630_1110/live/smoke/pcn_passive_archive_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu
pcn_rf_leafid_quality_memory_8x5,RTLLM,Prob045_alu,2,9,2,0.17152779026217227,9,0.17303370786516853,0.9913070175438596,0.0,/workspace/exp/useful_bd_push/pcn_variant_20260630_1110/live/smoke/pcn_rf_leafid_quality_memory_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu
pcn_random_quality_memory_8x5,RTLLM,Prob045_alu,2,14,2,0.231241797752809,14,0.23325842696629215,0.9913859649122807,0.0,/workspace/exp/useful_bd_push/pcn_variant_20260630_1110/live/smoke/pcn_random_quality_memory_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu
pcn_sr_quality_memory_8x5,RTLLM,Prob045_alu,2,7,2,0.16976465996451803,7,0.17123595505617978,0.9914210526315789,0.0,/workspace/exp/useful_bd_push/pcn_variant_20260630_1110/live/smoke/pcn_sr_quality_memory_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu
