feature,eligible,predictive_score,diversity_score,stability_score,composite_score,collapsed_in_backend_count,finite_fraction,normalized_range_coverage,unique_ratio
scoap_co_bin_0_pct,True,0.5307651064146748,0.6819051039191605,1.0,0.6775110842583099,0,1.0,1.0,0.27692307692307694
reconv_sink_ratio,True,0.4825565604778858,0.7217948717948718,1.0,0.6697786573432538,0,1.0,1.0,0.16538461538461538
rtl_cyclomatic_max_log,True,0.5014410052392457,0.6935688823403967,1.0,0.6683975611767994,0,1.0,1.0,0.10384615384615385
compare_count,True,0.49751395045015356,0.6974358974358975,1.0,0.6679838418051331,0,1.0,1.0,0.09230769230769231
rent_r2,True,0.4940796669350889,0.6946662605000612,1.0,0.6654690412958115,0,1.0,1.0,0.38076923076923075
ctrl_depth_est,True,0.5381081671002859,0.6317769118644646,1.0,0.6632705943476913,0,1.0,1.0,0.026923076923076925
mux_ratio,True,0.4430984214720663,0.7525641025641026,1.0,0.6627917255598657,0,1.0,1.0,0.25769230769230766
rent_k,True,0.4082071372179035,0.7935897435897435,1.0,0.6614496220044668,0,1.0,1.0,0.38076923076923075
rent_confidence,True,0.5172959392977994,0.6268055498253156,1.0,0.6521651151228702,0,1.0,1.0,0.38076923076923075
laplacian_lambda2,True,0.40477455234200077,0.7705128205128204,1.0,0.6518280357333874,0,1.0,1.0,0.31153846153846154
rent_exponent_confidence_gated,True,0.5540442620966202,0.5764963170541845,1.0,0.6510936289124436,0,1.0,1.0,0.38076923076923075
mux_cells,True,0.44301808995412284,0.7153846153846154,1.0,0.6497427558639707,0,1.0,1.0,0.14615384615384616
sog_entropy,True,0.4692565736370621,0.6602225265673292,1.0,0.6422433424352432,0,1.0,1.0,0.26153846153846155
scoap_cc1_bin_2_pct,True,0.4471490038537902,0.6574210281799918,1.0,0.6313144115972027,0,1.0,1.0,0.25
max_identifier_fanout,True,0.5025095407691382,0.5799892298492381,1.0,0.6291255237933455,0,1.0,1.0,0.1
rent_clamped_flag,True,0.43294368592800303,0.6692307692307692,1.0,0.6290554278983707,0,1.0,1.0,0.007692307692307693
total_cells,True,0.3661464333128361,0.7487179487179487,1.0,0.6268171770420583,0,1.0,1.0,0.24615384615384617
mul_count,True,0.42406018201691287,0.6705128205128205,1.0,0.625506569087098,0,1.0,1.0,0.011538461538461539
combinational_cells,True,0.3775736877624964,0.7282051282051283,1.0,0.6247799543649183,0,1.0,1.0,0.18461538461538463
hyper_driven_net_count,True,0.35664632251552214,0.7512820512820513,1.0,0.6234395630807029,0,1.0,1.0,0.25384615384615383
hyper_net_count,True,0.35664632251552214,0.7512820512820513,1.0,0.6234395630807029,0,1.0,1.0,0.25384615384615383
hyper_sink_net_count,True,0.3607694525561343,0.7448717948717949,1.0,0.6230513818553887,0,1.0,1.0,0.23461538461538461
assign_count,True,0.4103375710817008,0.6782051282051281,1.0,0.6220237018585602,0,1.0,1.0,0.03461538461538462
rtl_line_count,True,0.39029831647522056,0.6809257269076485,1.0,0.6139582468315262,0,1.0,1.0,0.3346153846153846
rtl_nonempty_line_count,True,0.3827940363627436,0.6786820858548235,1.0,0.6097960464124228,0,1.0,1.0,0.3192307692307692
scoap_signal_smoothness,True,0.3315401298953375,0.7278092984181521,1.0,0.6039263128992551,0,1.0,1.0,0.3730769230769231
ast_depth_est,True,0.5138591719209568,0.4914381281727361,1.0,0.6032399722248882,0,1.0,1.0,0.06923076923076923
resource_sharing_ratio_est,True,0.3299791885052228,0.717948717948718,1.0,0.5997726861094015,0,1.0,1.0,0.15384615384615385
arith_count,True,0.3548575124621643,0.6794871794871794,1.0,0.5975063934284868,0,1.0,1.0,0.038461538461538464
hyper_max_fanout,True,0.34513109491680377,0.6884615384615386,1.0,0.5962705311741001,0,1.0,1.0,0.06538461538461539
scoap_cc1_bin_1_pct,True,0.3617150564902128,0.6668429678765803,1.0,0.5961668141773988,0,1.0,1.0,0.3192307692307692
timing_risk_entropy,True,0.44589470436460443,0.5551302430687285,1.0,0.5949482020381269,0,1.0,1.0,0.4307692307692308
state_control_ratio,True,0.3127372921852816,0.7242270052708607,1.0,0.5942112333281779,0,1.0,1.0,0.18461538461538463
hyper_cell_count,True,0.29577474212194005,0.7269230769230769,1.0,0.58752171087795,0,1.0,1.0,0.18076923076923077
rent_graph_node_count,True,0.29577474212194005,0.7269230769230769,1.0,0.58752171087795,0,1.0,1.0,0.18076923076923077
edge_per_node,True,0.427882931425369,0.5556127570483449,1.0,0.5870117841083368,0,1.0,1.0,0.2653846153846154
scoap_cc0_bin_3_pct,True,0.2617008751273807,0.75,1.0,0.5802653938073212,0,1.0,1.0,0.25
scoap_cc0_bin_1_pct,True,0.35253708991302785,0.6259838180989855,1.0,0.5777360267955074,0,1.0,1.0,0.31153846153846154
unique_identifier_count,True,0.3628052884644764,0.61170006915233,1.0,0.5773574040123299,0,1.0,1.0,0.1576923076923077
share_family_inv,True,0.2944354272710716,0.6961538461538462,1.0,0.5761497884258284,0,1.0,1.0,0.08846153846153847
sog_complexity_score,True,0.24696514293987457,0.7384615384615385,1.0,0.569595852784482,0,1.0,1.0,0.2153846153846154
for_count,True,0.2958982128807798,0.6743589743589743,1.0,0.5691798368219919,0,1.0,1.0,0.023076923076923078
cell_count_log,True,0.3661464333128361,0.5772472907937994,1.0,0.566802446768606,0,1.0,1.0,0.24615384615384617
reconv_source_ratio,True,0.34577507539837316,0.6010013079681384,1.0,0.5659492417181164,0,1.0,1.0,0.08846153846153847
hyper_mean_fanout,True,0.3749809942932967,0.5627508706949852,1.0,0.5657042521752284,0,1.0,1.0,0.3153846153846154
comb_width_log,True,0.3775736877624964,0.5572581555185202,1.0,0.5649485139246055,0,1.0,1.0,0.18461538461538463
wire_count_log_est,True,0.3665861809411391,0.570221772157646,1.0,0.5645414016786887,0,1.0,1.0,0.25384615384615383
hyper_directed_edge_count,True,0.2259193274705597,0.7448717948717949,1.0,0.5623688255668802,0,1.0,1.0,0.23461538461538461
hyper_fanout_entropy,True,0.3837709883846756,0.5392538293146828,1.0,0.561435785033243,0,1.0,1.0,0.31153846153846154
scoap_cc0_bin_0_pct,True,0.3260122295612603,0.6113172920459421,1.0,0.560666555518647,0,1.0,1.0,0.2692307692307692
scoap_cc1_bin_0_pct,True,0.3260122295612603,0.6113172920459421,1.0,0.560666555518647,0,1.0,1.0,0.2692307692307692
shift_op_count,True,0.27012616007219664,0.6717948717948717,1.0,0.5566849771606937,0,1.0,1.0,0.015384615384615385
ternary_count,True,0.2652601582107617,0.6769230769230768,1.0,0.5562901481179197,0,1.0,1.0,0.03076923076923077
rent_raw_sample_count,True,0.23199743385713928,0.7141025641025641,1.0,0.5543347426716101,0,1.0,1.0,0.1423076923076923
fsm_state_count_est,True,0.26488853624239056,0.6717948717948717,1.0,0.5543280464372808,0,1.0,1.0,0.015384615384615385
scoap_cc1_bin_3_pct,True,0.19864208786854784,0.7512820512820513,1.0,0.5523376574895644,0,1.0,1.0,0.25384615384615383
scoap_co_bin_3_pct,True,0.271740789529854,0.6537709705436506,1.0,0.551103194978712,0,1.0,1.0,0.3
log_net_count,True,0.35664632251552214,0.5361167371220856,1.0,0.5481317031247149,0,1.0,1.0,0.25384615384615383
rent_sample_count,True,0.2139892450390306,0.7141025641025641,1.0,0.5462310577034613,0,1.0,1.0,0.1423076923076923
math_op_ast_count,True,0.24111248606810493,0.6743589743589743,1.0,0.5445262597562882,0,1.0,1.0,0.023076923076923078
scoap_co_bin_1_pct,True,0.1960204796824989,0.7243589743589743,1.0,0.5417348568827656,0,1.0,1.0,0.17307692307692307
case_count,True,0.19660766514335287,0.6705128205128205,1.0,0.523152936493996,0,1.0,1.0,0.011538461538461539
log_node_count,True,0.29577474212194005,0.5386203594829954,1.0,0.5216157597739215,0,1.0,1.0,0.18076923076923077
logic_depth_ltp_delta,True,0.18905401422748153,0.6692307692307692,1.0,0.5193050756331359,0,1.0,1.0,0.007692307692307693
rent_retained_sample_ratio,True,0.3517225065913337,0.45148326360048757,1.0,0.5162942702262707,0,1.0,1.0,0.1346153846153846
timing_risk_score,True,0.15287870968785566,0.6732340809883511,1.0,0.5044273477054579,0,1.0,1.0,0.4153846153846154
log_edge_count,True,0.2259193274705597,0.5730417711856567,1.0,0.5022283172767317,0,1.0,1.0,0.23461538461538461
laplacian_spectral_entropy,True,0.21963757326125088,0.5103574136818639,1.0,0.4774620027562153,0,1.0,1.0,0.3384615384615385
ltp_noff,False,0.0,0.001282051282051282,1.0,0.20044871794871796,1,1.0,0.0,0.0038461538461538464
rtl_instance_count_est,False,0.0,0.001282051282051282,1.0,0.20044871794871796,1,1.0,0.0,0.0038461538461538464
utilization,False,0.0,0.001282051282051282,1.0,0.20044871794871796,1,1.0,0.0,0.0038461538461538464
