feature,eligible,predictive_score,diversity_score,stability_score,composite_score,collapsed_in_backend_count,finite_fraction,normalized_range_coverage,unique_ratio
hyper_mean_fanout,False,0.2655505585923574,0.5378135219586639,0.524074074074074,0.412547298866908,1,0.524074074074074,1.0,0.2508833922261484
logic_depth_ltp_delta,False,0.14375515433678288,0.6690223792697291,0.524074074074074,0.40366246701077224,1,0.524074074074074,1.0,0.007067137809187279
hyper_cell_count,False,0.10216214492141099,0.7196702002355712,0.524074074074074,0.40267235011189967,1,0.524074074074074,1.0,0.15901060070671377
rent_graph_node_count,False,0.10216214492141099,0.7196702002355712,0.524074074074074,0.40267235011189967,1,0.524074074074074,1.0,0.15901060070671377
scoap_cc0_bin_0_pct,False,0.18533853111158835,0.596923021742611,0.524074074074074,0.3971402114249434,1,0.524074074074074,1.0,0.2332155477031802
scoap_cc1_bin_0_pct,False,0.18533853111158835,0.596923021742611,0.524074074074074,0.3971402114249434,1,0.524074074074074,1.0,0.2332155477031802
timing_risk_score,False,0.1451141693606258,0.6456076168000379,0.524074074074074,0.39607885690710964,1,0.524074074074074,1.0,0.3321554770318021
rent_sample_count,False,0.09514665469764447,0.7055359246171967,0.524074074074074,0.39456838304477365,1,0.524074074074074,1.0,0.1166077738515901
rent_raw_sample_count,False,0.09321606705179485,0.7043580683156655,0.524074074074074,0.3932873688986054,1,0.524074074074074,1.0,0.11307420494699646
hyper_fanout_entropy,False,0.20447535396302102,0.5279175528994854,0.524074074074074,0.38159986761299414,1,0.524074074074074,1.0,0.2508833922261484
log_net_count,False,0.1913543479642126,0.5352886164824319,0.524074074074074,0.3782752871675616,1,0.524074074074074,1.0,0.21908127208480566
comb_width_log,False,0.16234181023460714,0.5561895048149952,0.524074074074074,0.3725349561056363,1,0.524074074074074,1.0,0.1625441696113074
laplacian_spectral_entropy,False,0.19799507128426053,0.505871458453123,0.524074074074074,0.37096760735132506,1,0.524074074074074,1.0,0.254416961130742
log_edge_count,False,0.13970142787134568,0.5724993717671075,0.524074074074074,0.36805523747540797,1,0.524074074074074,1.0,0.19434628975265017
log_node_count,False,0.10216214492141099,0.5416392458184079,0.524074074074074,0.3403615160658925,1,0.524074074074074,1.0,0.15901060070671377
ltp_noff,False,0.0,0.001177856301531213,0.524074074074074,0.10522706452035073,2,0.524074074074074,0.0,0.0035335689045936395
rtl_instance_count_est,False,0.0,0.001177856301531213,0.524074074074074,0.10522706452035073,2,0.524074074074074,0.0,0.0035335689045936395
utilization,False,0.0,0.001177856301531213,0.524074074074074,0.10522706452035073,2,0.524074074074074,0.0,0.0035335689045936395
