feature,coefficient
laplacian_lambda2,1.0370646847246534
wire_cell_ratio_est,-0.9952476547954272
wire_count_log_est,-0.807352483538657
scoap_cc0_bin_3_pct,0.7852165295443401
cell_count_log,-0.6313494622313442
scoap_cc0_bin_1_pct,-0.5949066938480643
scoap_cc1_bin_1_pct,0.5276965910597066
arithmetic_cells,0.45689591757241566
comb_ratio,-0.45024683218468264
seq_ratio,0.4502468321846138
scoap_cc0_bin_2_pct,-0.4435957509844703
share_family_inv,-0.4328565546146658
reconv_sink_ratio,-0.4300176670266991
adder_ratio,0.40784022210028864
compare_count,-0.40685750610911986
edge_per_node,0.3370893886384901
scoap_co_bin_1_pct,0.3320908108790441
shift_op_count,0.32707351263381085
reconv_source_ratio,0.32535267298891174
operator_mix_score,-0.3167799044006677
scoap_cc1_bin_3_pct,-0.30734638274689124
control_count,0.27864792106871317
scoap_co_bin_3_pct,-0.2716602020167173
rent_retained_sample_ratio,0.26805483044882117
rent_r2,0.258516410664157
case_count,0.25745711829857953
rent_k,0.25217247954047695
hyper_mean_fanout,0.24480880214906817
pipeline_event_count,0.22104782184214822
ast_depth_est,-0.20866261418644844
rtl_cyclomatic_max_log,0.20481083021567492
sog_entropy,-0.19882313407102375
hyper_max_fanout,0.1890444097740426
laplacian_spectral_entropy,0.1863070425718828
hyper_directed_edge_count,-0.18156690635193287
hyper_fanout_entropy,0.1701104781055976
state_control_ratio,0.16461900948574973
logic_depth_ltp_delta,0.15440274566995607
assign_count,0.15304810299345534
always_count,-0.14601965974152886
mux_ratio,0.14289883253893934
max_rhs_operator_count,0.13081170977028014
ctrl_depth_est,0.1260949099384547
rent_clamped_flag,0.11656238142334333
rent_exponent_confidence_gated,0.11434553076446116
control_pipeline_ratio,-0.10958814534628951
logic_op_count,-0.1093523143439484
scoap_cc1_bin_2_pct,0.1026792025124246
scoap_co_bin_2_pct,0.10182894894908277
hyper_max_level,-0.10026965677204248
log_node_count,-0.09966127269025125
mul_count,0.09947834536593138
scoap_cc0_bin_0_pct,-0.09173532562484266
scoap_cc1_bin_0_pct,-0.09173532562484069
rent_confidence,0.08775776988374193
total_cells,-0.08487505209027764
sog_complexity_score,-0.08002655309238932
math_op_ast_count,0.07688230567524212
scoap_signal_smoothness,0.0753595597209392
combinational_cells,-0.07438187982164957
rtl_cyclomatic_total_log,0.07223219874031367
hyper_cell_count,-0.06816912429088681
rent_graph_node_count,-0.06816912429083465
unique_identifier_count,-0.0657885455832006
rent_sample_count,-0.06514645021211465
max_identifier_fanout,0.06312732094686707
log_max_level,0.06261459316035481
rtl_line_count,-0.05475804104057897
arith_count,0.049880405584624976
rent_exponent,0.04973547537825089
hyper_max_level_delta,-0.04929964756121678
logic_depth,-0.04690845510919931
logic_depth_ltp,-0.04242728405619323
rtl_char_count,0.04166681422356766
hyper_net_count,-0.03991467225765378
hyper_driven_net_count,-0.03991467225761883
if_count,-0.03343315948410708
log_net_count,0.027890220054475827
resource_sharing_ratio_est,-0.026677830564310515
ternary_count,0.02663212339118384
for_count,-0.02614594669389009
log_edge_count,-0.02363863985330044
rtl_nonempty_line_count,-0.0215868383263448
rent_raw_sample_count,-0.01955822089762467
timing_risk_score,-0.018650388104000694
ff_depth,0.018535188956127185
sequential_cells,0.018362477126334226
hyper_sink_net_count,-0.015959952984549223
fsm_state_count_est,-0.014734291169218955
mux_cells,0.012217496946735946
timing_risk_entropy,-0.01151942828258437
comb_width_log,-0.009316589898708155
scoap_co_bin_0_pct,0.008360671173354359
ltp_noff,0.0
rtl_instance_count_est,0.0
utilization,0.0
