backend,benchmark,problem_count,pareto_valid_problem_count,mean_hypervolume,mean_pareto_point_count,mean_reference_beating_count,hypervolume_win_count
classic_revolution_6x7,ALL,8,8,0.1700994814185665,2.625,8.375,8
classic_revolution_6x7,RTLLM,5,5,0.19244891078948995,2.6,12.2,5
classic_revolution_6x7,VerilogEval-Spec-to-RTL,3,3,0.13285043246702744,2.6666666666666665,2.0,3
