method_name,problem_id,retention_mode,candidate_id,generation,operator_name,cell_id,fitness,area,power,timing_or_clock_period,improvement_point,objective_metrics,canonical_netlist_hash,motif_signature_hash
landing_smooth_qd_manual_bd,RTLLM/Prob011_multi_16bit,bounded_local_pareto,bbb5588c-e36d-4cbc-a458-9e9227d3f929,3,initial,"audit_motif4:2,0,0,1",0.15328258385427165,1113.0,0.0998,1.09,"[-0.046052631578947366, 0.44555555555555554, 0.06034482758620676]","[""area"", ""power"", ""eff_clk_period""]",d5d579c292fbed95e0a1746b7807df6933b2b8c99b4043196f09cc671cebf4d4,b568907dd71eac7ec0e028e39eca866bf7bfea0c27e9c8bcd782f6d7a88a4e92
landing_smooth_qd_manual_bd,RTLLM/Prob019_sub_64bit,scalar_cell_elite,f94ced3f-d53f-44f1-a8d8-4874f20b45f7,1,M-E,"audit_motif4:2,0,0,1",0.2371635685213848,791.0,0.000608,0.0,"[-0.27375201288244766, 0.985242718446602]","[""area"", ""power""]",97a9005ac445b9429ce424a553ff099de97710f792717a45348cf3f20bc59ce2,6aa6812baf9e17bed54b3a609183e4c83fd397c9a49fb5580e7dedad630df09f
landing_smooth_qd_manual_bd,RTLLM/Prob019_sub_64bit,scalar_cell_elite,bf381f29-6040-4ebe-99c6-d29c2c89aa00,2,M-E,"audit_motif4:3,0,0,0",0.452712179958205,394.0,0.000305,0.0,"[0.36553945249597425, 0.9925970873786408]","[""area"", ""power""]",4ce96b5dc3769cc21ce212947c3a4e44c55f90dbd6d9e49392557a26261af0d2,3ded0de8267aacaba7c50cd8e4c86accbc350a3057fd0de4d5fd4d2c73a7ba7b
landing_smooth_qd_manual_bd,RTLLM/Prob019_sub_64bit,scalar_cell_elite,9c8c3889-7255-4378-9320-a101eb1985ee,0,initial,"audit_motif4:3,0,0,1",0.32988673139158575,621.0,0.000426,0.0,"[0.0, 0.9896601941747573]","[""area"", ""power""]",21920a9f047b8f9017f1fcb6840ab01b3cb31ff4897bc150cf6f3f0a79d21961,946debe5a730803e49aef47e6afcf16a6a02c19c07234b98f9bb7989adb62b72
landing_smooth_qd_manual_bd,RTLLM/Prob019_sub_64bit,bounded_local_pareto,f94ced3f-d53f-44f1-a8d8-4874f20b45f7,1,M-E,"audit_motif4:2,0,0,1",0.2371635685213848,791.0,0.000608,0.0,"[-0.27375201288244766, 0.985242718446602]","[""area"", ""power""]",97a9005ac445b9429ce424a553ff099de97710f792717a45348cf3f20bc59ce2,6aa6812baf9e17bed54b3a609183e4c83fd397c9a49fb5580e7dedad630df09f
landing_smooth_qd_manual_bd,RTLLM/Prob019_sub_64bit,bounded_local_pareto,bf381f29-6040-4ebe-99c6-d29c2c89aa00,2,M-E,"audit_motif4:3,0,0,0",0.452712179958205,394.0,0.000305,0.0,"[0.36553945249597425, 0.9925970873786408]","[""area"", ""power""]",4ce96b5dc3769cc21ce212947c3a4e44c55f90dbd6d9e49392557a26261af0d2,3ded0de8267aacaba7c50cd8e4c86accbc350a3057fd0de4d5fd4d2c73a7ba7b
landing_smooth_qd_manual_bd,RTLLM/Prob019_sub_64bit,bounded_local_pareto,9c8c3889-7255-4378-9320-a101eb1985ee,0,initial,"audit_motif4:3,0,0,1",0.32988673139158575,621.0,0.000426,0.0,"[0.0, 0.9896601941747573]","[""area"", ""power""]",21920a9f047b8f9017f1fcb6840ab01b3cb31ff4897bc150cf6f3f0a79d21961,946debe5a730803e49aef47e6afcf16a6a02c19c07234b98f9bb7989adb62b72
landing_smooth_qd_manual_bd,RTLLM/Prob019_sub_64bit,bounded_local_pareto,38db436f-07db-4968-a177-a0545a0245e8,1,M-R,"audit_motif4:3,0,0,1",0.32988673139158575,621.0,0.000426,0.0,"[0.0, 0.9896601941747573]","[""area"", ""power""]",21920a9f047b8f9017f1fcb6840ab01b3cb31ff4897bc150cf6f3f0a79d21961,946debe5a730803e49aef47e6afcf16a6a02c19c07234b98f9bb7989adb62b72
landing_smooth_qd_manual_bd,RTLLM/Prob019_sub_64bit,bounded_local_pareto,63dd3000-0d06-4583-ab95-401f837c17a1,1,initial,"audit_motif4:3,0,0,1",0.32988673139158575,621.0,0.000426,0.0,"[0.0, 0.9896601941747573]","[""area"", ""power""]",21920a9f047b8f9017f1fcb6840ab01b3cb31ff4897bc150cf6f3f0a79d21961,946debe5a730803e49aef47e6afcf16a6a02c19c07234b98f9bb7989adb62b72
landing_smooth_qd_manual_bd,RTLLM/Prob019_sub_64bit,bounded_local_pareto,b1f32663-0b0d-4615-be69-d3e866a5ebb5,1,M-I,"audit_motif4:3,0,0,1",0.32988673139158575,621.0,0.000426,0.0,"[0.0, 0.9896601941747573]","[""area"", ""power""]",3e087ec15fa673d825375b0d8be52ceaf5f8ae415147a032d6aeb739f35692e3,946debe5a730803e49aef47e6afcf16a6a02c19c07234b98f9bb7989adb62b72
landing_smooth_qd_manual_bd,RTLLM/Prob048_pe,scalar_cell_elite,382e86be-5e3d-48fa-80d1-1ba229943b54,1,M-R,"audit_motif4:2,0,1,1",0.006579168080201192,3448.0,0.431,1.61,"[0.0008693132425383947, 0.04434589800443463, -0.02547770700636945]","[""area"", ""power"", ""eff_clk_period""]",58a5fa40e59ad3866cf8b6316d6965adbc2c0a31d7c05f489627998b797b2fa0,40561c215ae20d0b69800ed3aac76c1a22f22674a8c74c117fb7f98f54e8715b
landing_smooth_qd_manual_bd,RTLLM/Prob048_pe,bounded_local_pareto,3c700644-0765-4811-8307-88a8762f3051,0,initial,"audit_motif4:2,0,1,1",0.0008356886603559543,3450.0,0.45,1.57,"[0.0002897710808461316, 0.0022172949002217312, 0.0]","[""area"", ""power"", ""eff_clk_period""]",a048662dd4f256cb926fc05b450023a85ce35627dbdc9fccfb8901c966f07a20,313f99cc24901027c47a0d3618853fd435d730151a2b442c231f8adb1d10d924
landing_smooth_qd_manual_bd,RTLLM/Prob048_pe,bounded_local_pareto,eb82346f-91d1-4fea-b425-12d590457d70,0,initial,"audit_motif4:2,0,1,1",0.0008356886603559543,3450.0,0.45,1.57,"[0.0002897710808461316, 0.0022172949002217312, 0.0]","[""area"", ""power"", ""eff_clk_period""]",a048662dd4f256cb926fc05b450023a85ce35627dbdc9fccfb8901c966f07a20,313f99cc24901027c47a0d3618853fd435d730151a2b442c231f8adb1d10d924
landing_smooth_qd_manual_bd,RTLLM/Prob048_pe,bounded_local_pareto,382e86be-5e3d-48fa-80d1-1ba229943b54,1,M-R,"audit_motif4:2,0,1,1",0.006579168080201192,3448.0,0.431,1.61,"[0.0008693132425383947, 0.04434589800443463, -0.02547770700636945]","[""area"", ""power"", ""eff_clk_period""]",58a5fa40e59ad3866cf8b6316d6965adbc2c0a31d7c05f489627998b797b2fa0,40561c215ae20d0b69800ed3aac76c1a22f22674a8c74c117fb7f98f54e8715b
landing_smooth_qd_manual_bd,RTLLM/Prob048_pe,bounded_local_pareto,6b2cb7dc-d270-4b5f-bea7-d4543f0c282c,3,M-S,"audit_motif4:2,0,1,1",0.0008356886603559543,3450.0,0.45,1.57,"[0.0002897710808461316, 0.0022172949002217312, 0.0]","[""area"", ""power"", ""eff_clk_period""]",a048662dd4f256cb926fc05b450023a85ce35627dbdc9fccfb8901c966f07a20,313f99cc24901027c47a0d3618853fd435d730151a2b442c231f8adb1d10d924
landing_smooth_qd_manual_bd,VerilogEval-Spec-to-RTL/Prob021_mux256to1v,scalar_cell_elite,fd555327-2f92-41d4-b0ef-dfe9fe9f57e3,1,M-R,"audit_motif4:3,0,0,1",0.4231863785854045,1482.0,0.000374,0.0,"[0.2735294117647059, 0.9960297239915075]","[""area"", ""power""]",42259617aecaf0a1ba44d44715d75f558f7cb71a18aad3483d27f4a5302e5cd3,23f674b64d00fcd808b35a9dcc5c31f8a301e4ba491426c19fc03310b457ac83
landing_smooth_qd_manual_bd,VerilogEval-Spec-to-RTL/Prob021_mux256to1v,bounded_local_pareto,aef483a6-53ed-4c15-b61b-6a2bc8d0bdb2,1,M-R,"audit_motif4:3,0,0,1",0.4231863785854045,1482.0,0.000374,0.0,"[0.2735294117647059, 0.9960297239915075]","[""area"", ""power""]",42259617aecaf0a1ba44d44715d75f558f7cb71a18aad3483d27f4a5302e5cd3,23f674b64d00fcd808b35a9dcc5c31f8a301e4ba491426c19fc03310b457ac83
landing_smooth_qd_manual_bd,VerilogEval-Spec-to-RTL/Prob021_mux256to1v,bounded_local_pareto,db095e48-49f3-4d48-bf3c-a84506b051e1,1,M-I,"audit_motif4:3,0,0,1",0.4231863785854045,1482.0,0.000374,0.0,"[0.2735294117647059, 0.9960297239915075]","[""area"", ""power""]",42259617aecaf0a1ba44d44715d75f558f7cb71a18aad3483d27f4a5302e5cd3,23f674b64d00fcd808b35a9dcc5c31f8a301e4ba491426c19fc03310b457ac83
landing_smooth_qd_manual_bd,VerilogEval-Spec-to-RTL/Prob021_mux256to1v,bounded_local_pareto,fd555327-2f92-41d4-b0ef-dfe9fe9f57e3,1,M-R,"audit_motif4:3,0,0,1",0.4231863785854045,1482.0,0.000374,0.0,"[0.2735294117647059, 0.9960297239915075]","[""area"", ""power""]",42259617aecaf0a1ba44d44715d75f558f7cb71a18aad3483d27f4a5302e5cd3,23f674b64d00fcd808b35a9dcc5c31f8a301e4ba491426c19fc03310b457ac83
landing_smooth_qd_manual_bd,VerilogEval-Spec-to-RTL/Prob021_mux256to1v,bounded_local_pareto,f90c2f82-3aea-4d59-937a-d32b5ee3d71f,3,M-E,"audit_motif4:3,0,0,1",0.4231863785854045,1482.0,0.000374,0.0,"[0.2735294117647059, 0.9960297239915075]","[""area"", ""power""]",42259617aecaf0a1ba44d44715d75f558f7cb71a18aad3483d27f4a5302e5cd3,23f674b64d00fcd808b35a9dcc5c31f8a301e4ba491426c19fc03310b457ac83
landing_smooth_qd_manual_bd,VerilogEval-Spec-to-RTL/Prob030_popcount255,scalar_cell_elite,85429f5e-0258-4cf1-a041-70373cf670dd,3,M-E,"audit_motif4:2,0,1,0",0.28511627906976744,1339.0,0.0311,0.0,"[0.0, 0.8553488372093023]","[""area"", ""power""]",9c57c8c6eab8005947738200de669d49de34b22486d4bde20bd63ad8a69f64af,e58c6c7459360d4c7a2c6832d44b9ff3419294b83b0cb7ad7c2850aae27b10a2
landing_smooth_qd_manual_bd,VerilogEval-Spec-to-RTL/Prob030_popcount255,bounded_local_pareto,85429f5e-0258-4cf1-a041-70373cf670dd,3,M-E,"audit_motif4:2,0,1,0",0.28511627906976744,1339.0,0.0311,0.0,"[0.0, 0.8553488372093023]","[""area"", ""power""]",9c57c8c6eab8005947738200de669d49de34b22486d4bde20bd63ad8a69f64af,e58c6c7459360d4c7a2c6832d44b9ff3419294b83b0cb7ad7c2850aae27b10a2
landing_smooth_qd_manual_bd,VerilogEval-Spec-to-RTL/Prob105_rotate100,scalar_cell_elite,e7122a62-fa11-48cd-908d-c594c8536c52,0,initial,"audit_motif4:3,0,0,1",0.04155040525406675,965.0,0.096,0.22,"[0.06582768635043562, 0.05882352941176463, 0.0]","[""area"", ""power"", ""eff_clk_period""]",06c2efb1a2696154b7788a54c046d75350de439ebd02d2c9b2575409cdec8384,1093499b9730b0c42712ec81f1efdf56240b82f43f27a81c8680f796dbee0dae
landing_smooth_qd_manual_bd,VerilogEval-Spec-to-RTL/Prob105_rotate100,bounded_local_pareto,5ef98e63-b3cd-4552-8b4b-389045ffd1c1,0,initial,"audit_motif4:3,0,0,1",0.04155040525406675,965.0,0.096,0.22,"[0.06582768635043562, 0.05882352941176463, 0.0]","[""area"", ""power"", ""eff_clk_period""]",06c2efb1a2696154b7788a54c046d75350de439ebd02d2c9b2575409cdec8384,1093499b9730b0c42712ec81f1efdf56240b82f43f27a81c8680f796dbee0dae
landing_smooth_qd_manual_bd,VerilogEval-Spec-to-RTL/Prob105_rotate100,bounded_local_pareto,cfe531f8-4296-4ff3-ab08-837e76bcd964,0,initial,"audit_motif4:3,0,0,1",0.04155040525406675,965.0,0.096,0.22,"[0.06582768635043562, 0.05882352941176463, 0.0]","[""area"", ""power"", ""eff_clk_period""]",06c2efb1a2696154b7788a54c046d75350de439ebd02d2c9b2575409cdec8384,1093499b9730b0c42712ec81f1efdf56240b82f43f27a81c8680f796dbee0dae
landing_smooth_qd_manual_bd,VerilogEval-Spec-to-RTL/Prob105_rotate100,bounded_local_pareto,e7122a62-fa11-48cd-908d-c594c8536c52,0,initial,"audit_motif4:3,0,0,1",0.04155040525406675,965.0,0.096,0.22,"[0.06582768635043562, 0.05882352941176463, 0.0]","[""area"", ""power"", ""eff_clk_period""]",06c2efb1a2696154b7788a54c046d75350de439ebd02d2c9b2575409cdec8384,1093499b9730b0c42712ec81f1efdf56240b82f43f27a81c8680f796dbee0dae
landing_smooth_qd_manual_bd,VerilogEval-Spec-to-RTL/Prob105_rotate100,bounded_local_pareto,bd846ef6-e6a6-4c42-b4b9-ee856a99505f,3,M-R,"audit_motif4:3,0,0,1",0.04155040525406675,965.0,0.096,0.22,"[0.06582768635043562, 0.05882352941176463, 0.0]","[""area"", ""power"", ""eff_clk_period""]",ff3a50a93a8422e00e01f897d2ca452734aeee2dbbc00fd917b62da90edbca90,1093499b9730b0c42712ec81f1efdf56240b82f43f27a81c8680f796dbee0dae
random_descriptor_qd,RTLLM/Prob011_multi_16bit,scalar_cell_elite,b0281833-bfef-45f5-8f88-f67759a3890b,3,C-D,"audit_motif4:2,0,0,1",0.3643308942855222,944.0,0.0827,0.65,"[0.11278195488721804, 0.5405555555555556, 0.43965517241379304]","[""area"", ""power"", ""eff_clk_period""]",e62ca325cb4543d697a469fc99746ad32335b7e2b1dc1eb9c8499ef270761ceb,946c1fc5303f9250cd483775f7f72aefc748bfd2e5819b823abbb5f69f686233
random_descriptor_qd,RTLLM/Prob011_multi_16bit,bounded_local_pareto,b0281833-bfef-45f5-8f88-f67759a3890b,3,C-D,"audit_motif4:2,0,0,1",0.3643308942855222,944.0,0.0827,0.65,"[0.11278195488721804, 0.5405555555555556, 0.43965517241379304]","[""area"", ""power"", ""eff_clk_period""]",e62ca325cb4543d697a469fc99746ad32335b7e2b1dc1eb9c8499ef270761ceb,946c1fc5303f9250cd483775f7f72aefc748bfd2e5819b823abbb5f69f686233
random_descriptor_qd,RTLLM/Prob019_sub_64bit,scalar_cell_elite,a23be8a0-c8dc-42c7-bd98-91fffaa097c6,1,M-E,"audit_motif4:3,0,0,0",0.452712179958205,394.0,0.000305,0.0,"[0.36553945249597425, 0.9925970873786408]","[""area"", ""power""]",2df67b00393b7ac084909da3e6fb8fad052a3dda14a44d5a2d5f97a15ba2645a,3ded0de8267aacaba7c50cd8e4c86accbc350a3057fd0de4d5fd4d2c73a7ba7b
random_descriptor_qd,RTLLM/Prob019_sub_64bit,scalar_cell_elite,234e38c1-ab35-436b-9988-8714560d768c,1,M-I,"audit_motif4:3,0,0,1",0.32988673139158575,621.0,0.000426,0.0,"[0.0, 0.9896601941747573]","[""area"", ""power""]",21920a9f047b8f9017f1fcb6840ab01b3cb31ff4897bc150cf6f3f0a79d21961,946debe5a730803e49aef47e6afcf16a6a02c19c07234b98f9bb7989adb62b72
random_descriptor_qd,RTLLM/Prob019_sub_64bit,bounded_local_pareto,a23be8a0-c8dc-42c7-bd98-91fffaa097c6,1,M-E,"audit_motif4:3,0,0,0",0.452712179958205,394.0,0.000305,0.0,"[0.36553945249597425, 0.9925970873786408]","[""area"", ""power""]",2df67b00393b7ac084909da3e6fb8fad052a3dda14a44d5a2d5f97a15ba2645a,3ded0de8267aacaba7c50cd8e4c86accbc350a3057fd0de4d5fd4d2c73a7ba7b
random_descriptor_qd,RTLLM/Prob019_sub_64bit,bounded_local_pareto,234e38c1-ab35-436b-9988-8714560d768c,1,M-I,"audit_motif4:3,0,0,1",0.32988673139158575,621.0,0.000426,0.0,"[0.0, 0.9896601941747573]","[""area"", ""power""]",21920a9f047b8f9017f1fcb6840ab01b3cb31ff4897bc150cf6f3f0a79d21961,946debe5a730803e49aef47e6afcf16a6a02c19c07234b98f9bb7989adb62b72
random_descriptor_qd,RTLLM/Prob048_pe,scalar_cell_elite,02698a78-7502-431f-ac8e-8d2b3c98df67,1,C-D,"audit_motif4:2,0,1,1",0.006579168080201192,3448.0,0.431,1.61,"[0.0008693132425383947, 0.04434589800443463, -0.02547770700636945]","[""area"", ""power"", ""eff_clk_period""]",58a5fa40e59ad3866cf8b6316d6965adbc2c0a31d7c05f489627998b797b2fa0,40561c215ae20d0b69800ed3aac76c1a22f22674a8c74c117fb7f98f54e8715b
random_descriptor_qd,RTLLM/Prob048_pe,bounded_local_pareto,02698a78-7502-431f-ac8e-8d2b3c98df67,1,C-D,"audit_motif4:2,0,1,1",0.006579168080201192,3448.0,0.431,1.61,"[0.0008693132425383947, 0.04434589800443463, -0.02547770700636945]","[""area"", ""power"", ""eff_clk_period""]",58a5fa40e59ad3866cf8b6316d6965adbc2c0a31d7c05f489627998b797b2fa0,40561c215ae20d0b69800ed3aac76c1a22f22674a8c74c117fb7f98f54e8715b
random_descriptor_qd,RTLLM/Prob048_pe,bounded_local_pareto,089c4ddf-7cba-46e2-a49c-02fb80f0f816,2,M-F,"audit_motif4:2,0,1,1",-0.00032457973286241737,3420.0,0.444,1.61,"[0.008982903506230079, 0.01552106430155212, -0.02547770700636945]","[""area"", ""power"", ""eff_clk_period""]",da3586e63915ac0cd75a7e17c6b974d4810a291b2da8c2b5fd99a9b9c303d39d,9bd00805e1ad5629ec1d7c740f7886344f71b06c7d3fa35baa8c6d1ada1107f0
random_descriptor_qd,RTLLM/Prob048_pe,bounded_local_pareto,20a0290e-9a8b-4c8f-83ef-ec38929744e7,2,M-E,"audit_motif4:2,0,1,1",0.002637280923532347,3439.0,0.449,1.57,"[0.0034772529701535787, 0.0044345898004434624, 0.0]","[""area"", ""power"", ""eff_clk_period""]",1576dae03279973f523be92b22b461b9e407ff8eb5908e8091a8d67074e301c7,c397c1d4d60783e43902e21fd7a9f826cc2d107566bc73f79b448fffe40d45b4
random_descriptor_qd,RTLLM/Prob048_pe,bounded_local_pareto,3e3cfefe-cac8-48a5-94a8-97cd51f18c7a,3,M-E,"audit_motif4:2,0,1,1",-0.00032457973286241737,3420.0,0.444,1.61,"[0.008982903506230079, 0.01552106430155212, -0.02547770700636945]","[""area"", ""power"", ""eff_clk_period""]",3a8f3f080886538458324b47a9bbb23fad91cc98b789bf8fdc8d374631ca9603,9bd00805e1ad5629ec1d7c740f7886344f71b06c7d3fa35baa8c6d1ada1107f0
random_descriptor_qd,VerilogEval-Spec-to-RTL/Prob021_mux256to1v,scalar_cell_elite,9e8ec78b-2aea-4460-ae5f-8ce33b501fca,1,M-E,"audit_motif4:3,0,0,1",0.43702052370842176,1394.0,0.000528,0.0,"[0.31666666666666665, 0.9943949044585987]","[""area"", ""power""]",1cfec1d61e7f59ee43000a5672711ffac2a710ce2e6143e78a999d22d6a08625,4ccaa3976642d49cdd355c52ecb4d6b6dbf74cce30de785a73dd9dbf03dddd5a
random_descriptor_qd,VerilogEval-Spec-to-RTL/Prob021_mux256to1v,bounded_local_pareto,fd26b0b6-3d53-4e27-b576-d158588d3b7e,0,initial,"audit_motif4:3,0,0,1",0.4231863785854045,1482.0,0.000374,0.0,"[0.2735294117647059, 0.9960297239915075]","[""area"", ""power""]",42259617aecaf0a1ba44d44715d75f558f7cb71a18aad3483d27f4a5302e5cd3,23f674b64d00fcd808b35a9dcc5c31f8a301e4ba491426c19fc03310b457ac83
random_descriptor_qd,VerilogEval-Spec-to-RTL/Prob021_mux256to1v,bounded_local_pareto,9e8ec78b-2aea-4460-ae5f-8ce33b501fca,1,M-E,"audit_motif4:3,0,0,1",0.43702052370842176,1394.0,0.000528,0.0,"[0.31666666666666665, 0.9943949044585987]","[""area"", ""power""]",1cfec1d61e7f59ee43000a5672711ffac2a710ce2e6143e78a999d22d6a08625,4ccaa3976642d49cdd355c52ecb4d6b6dbf74cce30de785a73dd9dbf03dddd5a
random_descriptor_qd,VerilogEval-Spec-to-RTL/Prob021_mux256to1v,bounded_local_pareto,c0c8fb42-8321-4194-b593-eff42ce4cd84,1,C-F,"audit_motif4:3,0,0,1",0.4231863785854045,1482.0,0.000374,0.0,"[0.2735294117647059, 0.9960297239915075]","[""area"", ""power""]",42259617aecaf0a1ba44d44715d75f558f7cb71a18aad3483d27f4a5302e5cd3,23f674b64d00fcd808b35a9dcc5c31f8a301e4ba491426c19fc03310b457ac83
random_descriptor_qd,VerilogEval-Spec-to-RTL/Prob021_mux256to1v,bounded_local_pareto,e3a995f4-e176-4c03-b9f1-37f7055ab5f8,3,C-F,"audit_motif4:3,0,0,1",0.4231863785854045,1482.0,0.000374,0.0,"[0.2735294117647059, 0.9960297239915075]","[""area"", ""power""]",42259617aecaf0a1ba44d44715d75f558f7cb71a18aad3483d27f4a5302e5cd3,23f674b64d00fcd808b35a9dcc5c31f8a301e4ba491426c19fc03310b457ac83
random_descriptor_qd,VerilogEval-Spec-to-RTL/Prob030_popcount255,scalar_cell_elite,d8fe1d1a-d327-459f-9f11-45d440da95f1,0,initial,"audit_motif4:2,0,1,0",0.2849612403100775,1339.0,0.0312,0.0,"[0.0, 0.8548837209302326]","[""area"", ""power""]",7caadc5cfd692f7d7661e3e3c1ac2f727e2b93ed1043d4f3bed0ac27de6ee235,e58c6c7459360d4c7a2c6832d44b9ff3419294b83b0cb7ad7c2850aae27b10a2
random_descriptor_qd,VerilogEval-Spec-to-RTL/Prob030_popcount255,bounded_local_pareto,807296d5-8a83-4817-bf46-04c33858cdd4,0,initial,"audit_motif4:2,0,1,0",0.2849612403100775,1339.0,0.0312,0.0,"[0.0, 0.8548837209302326]","[""area"", ""power""]",7caadc5cfd692f7d7661e3e3c1ac2f727e2b93ed1043d4f3bed0ac27de6ee235,e58c6c7459360d4c7a2c6832d44b9ff3419294b83b0cb7ad7c2850aae27b10a2
random_descriptor_qd,VerilogEval-Spec-to-RTL/Prob030_popcount255,bounded_local_pareto,c34e4567-b6c2-4233-9a44-cc92a6013b9e,1,C-D,"audit_motif4:2,0,1,0",0.2849612403100775,1339.0,0.0312,0.0,"[0.0, 0.8548837209302326]","[""area"", ""power""]",6c4cba3706ac418d98c9bb7aace1cf560784d1e894022efa49e269fadae4401b,e58c6c7459360d4c7a2c6832d44b9ff3419294b83b0cb7ad7c2850aae27b10a2
random_descriptor_qd,VerilogEval-Spec-to-RTL/Prob030_popcount255,bounded_local_pareto,f5adfc81-ca8a-4910-97af-a8be122d7ef2,2,C-F,"audit_motif4:2,0,1,0",0.2848673370732526,1340.0,0.0311,0.0,"[-0.0007468259895444362, 0.8553488372093023]","[""area"", ""power""]",f384028096d7f1a2caa0e018132f39d2aff4c11e54544f3c5faf92caddeb509d,671084dc67de5145a98a2586b04e7ccee2ec0d65f404503c246f22ed784e5334
random_descriptor_qd,VerilogEval-Spec-to-RTL/Prob030_popcount255,bounded_local_pareto,0d1f0186-f22d-4a3b-9279-e19833053df5,3,C-F,"audit_motif4:2,0,1,0",0.2848673370732526,1340.0,0.0311,0.0,"[-0.0007468259895444362, 0.8553488372093023]","[""area"", ""power""]",f384028096d7f1a2caa0e018132f39d2aff4c11e54544f3c5faf92caddeb509d,671084dc67de5145a98a2586b04e7ccee2ec0d65f404503c246f22ed784e5334
random_descriptor_qd,VerilogEval-Spec-to-RTL/Prob105_rotate100,scalar_cell_elite,b9afc145-5bd6-4123-ac37-60b092c67267,2,M-S,"audit_motif4:0,2,0,0",-0.21619733580897535,1111.0,0.128,0.29000000000000004,"[-0.0755082284607938, -0.2549019607843138, -0.31818181818181834]","[""area"", ""power"", ""eff_clk_period""]",b9da525c6a49f78daf34783b19c77326181b9481bad03aff155bd8b7c035ed64,df38568c5f9bd2239b231e6336fd4de3858865016fada2be6a9c55d65071eeab
random_descriptor_qd,VerilogEval-Spec-to-RTL/Prob105_rotate100,scalar_cell_elite,f060cddd-7dd9-4d7d-a269-c0d3ff2ef277,0,initial,"audit_motif4:3,0,0,1",0.04155040525406675,965.0,0.096,0.22,"[0.06582768635043562, 0.05882352941176463, 0.0]","[""area"", ""power"", ""eff_clk_period""]",06c2efb1a2696154b7788a54c046d75350de439ebd02d2c9b2575409cdec8384,1093499b9730b0c42712ec81f1efdf56240b82f43f27a81c8680f796dbee0dae
random_descriptor_qd,VerilogEval-Spec-to-RTL/Prob105_rotate100,bounded_local_pareto,b9afc145-5bd6-4123-ac37-60b092c67267,2,M-S,"audit_motif4:0,2,0,0",-0.21619733580897535,1111.0,0.128,0.29000000000000004,"[-0.0755082284607938, -0.2549019607843138, -0.31818181818181834]","[""area"", ""power"", ""eff_clk_period""]",b9da525c6a49f78daf34783b19c77326181b9481bad03aff155bd8b7c035ed64,df38568c5f9bd2239b231e6336fd4de3858865016fada2be6a9c55d65071eeab
random_descriptor_qd,VerilogEval-Spec-to-RTL/Prob105_rotate100,bounded_local_pareto,d1227a0f-f11a-4233-b057-b23ce11d1470,3,M-I,"audit_motif4:0,2,0,0",-0.21619733580897535,1111.0,0.128,0.29000000000000004,"[-0.0755082284607938, -0.2549019607843138, -0.31818181818181834]","[""area"", ""power"", ""eff_clk_period""]",b9da525c6a49f78daf34783b19c77326181b9481bad03aff155bd8b7c035ed64,df38568c5f9bd2239b231e6336fd4de3858865016fada2be6a9c55d65071eeab
random_descriptor_qd,VerilogEval-Spec-to-RTL/Prob105_rotate100,bounded_local_pareto,5dea5577-4dc5-48ac-b6ce-c361f8ef59a9,0,initial,"audit_motif4:3,0,0,1",0.04155040525406675,965.0,0.096,0.22,"[0.06582768635043562, 0.05882352941176463, 0.0]","[""area"", ""power"", ""eff_clk_period""]",06c2efb1a2696154b7788a54c046d75350de439ebd02d2c9b2575409cdec8384,1093499b9730b0c42712ec81f1efdf56240b82f43f27a81c8680f796dbee0dae
random_descriptor_qd,VerilogEval-Spec-to-RTL/Prob105_rotate100,bounded_local_pareto,d158baa9-24a9-4c2b-97cd-5176072511d8,0,initial,"audit_motif4:3,0,0,1",0.04155040525406675,965.0,0.096,0.22,"[0.06582768635043562, 0.05882352941176463, 0.0]","[""area"", ""power"", ""eff_clk_period""]",06c2efb1a2696154b7788a54c046d75350de439ebd02d2c9b2575409cdec8384,1093499b9730b0c42712ec81f1efdf56240b82f43f27a81c8680f796dbee0dae
random_descriptor_qd,VerilogEval-Spec-to-RTL/Prob105_rotate100,bounded_local_pareto,f060cddd-7dd9-4d7d-a269-c0d3ff2ef277,0,initial,"audit_motif4:3,0,0,1",0.04155040525406675,965.0,0.096,0.22,"[0.06582768635043562, 0.05882352941176463, 0.0]","[""area"", ""power"", ""eff_clk_period""]",06c2efb1a2696154b7788a54c046d75350de439ebd02d2c9b2575409cdec8384,1093499b9730b0c42712ec81f1efdf56240b82f43f27a81c8680f796dbee0dae
random_descriptor_qd,VerilogEval-Spec-to-RTL/Prob105_rotate100,bounded_local_pareto,1ceaf434-d5bd-430c-aa6f-48d0447c7e25,3,M-I,"audit_motif4:3,0,0,1",0.04155040525406675,965.0,0.096,0.22,"[0.06582768635043562, 0.05882352941176463, 0.0]","[""area"", ""power"", ""eff_clk_period""]",ddd35547c4316cc6594c087c5dac65f63a577e1c42d92ac15313dfcb6d49b3b8,1093499b9730b0c42712ec81f1efdf56240b82f43f27a81c8680f796dbee0dae
simple_yosys_stat_bd,RTLLM/Prob011_multi_16bit,scalar_cell_elite,739464b4-c729-4eef-8337-ed92921eb8ab,3,C-D,"audit_motif4:2,0,0,1",0.25355788897531184,1161.0,0.0996,0.6900000000000001,"[-0.09116541353383459, 0.44666666666666666, 0.40517241379310337]","[""area"", ""power"", ""eff_clk_period""]",566d585acd3ff2461411029357347b8709c72dbe373be42d5b18b1209e398989,5224b3c633ae5914a3481835b21c262d0e150684c7e1131a15324ab62cb26510
