feature,eligible,predictive_score,diversity_score,stability_score,composite_score,collapsed_in_backend_count,finite_fraction,normalized_range_coverage,unique_ratio
rent_k,True,0.3011774536872899,0.7808041504539559,1.0,0.6088113068181651,0,1.0,1.0,0.3424124513618677
hyper_max_fanout,True,0.37062631208097735,0.6900129701686123,1.0,0.6082863799954541,0,1.0,1.0,0.07003891050583658
resource_sharing_ratio_est,True,0.3496809706398409,0.7133592736705577,1.0,0.6070321825726237,0,1.0,1.0,0.14007782101167315
scoap_cc1_bin_2_pct,True,0.41952282209428443,0.6205064071326186,1.0,0.6059625124388446,0,1.0,1.0,0.21011673151750973
scoap_signal_smoothness,True,0.35203753244773117,0.6891889774632148,1.0,0.5996330317136043,0,1.0,1.0,0.3229571984435798
rtl_line_count,True,0.3455166984299014,0.6808002175681831,1.0,0.5937625904423197,0,1.0,1.0,0.3463035019455253
rtl_nonempty_line_count,True,0.33915154523911917,0.669392239102192,1.0,0.5869054790433708,0,1.0,1.0,0.30739299610894943
scoap_cc0_bin_1_pct,True,0.361832670482705,0.6256099848512829,1.0,0.5817881964151663,0,1.0,1.0,0.26848249027237353
scoap_co_bin_3_pct,True,0.342420724811049,0.649142849113681,1.0,0.5812893233547605,0,1.0,1.0,0.2607003891050584
ternary_count,True,0.3172067213342232,0.6796368352788585,1.0,0.580615916948001,0,1.0,1.0,0.038910505836575876
laplacian_lambda2,True,0.25301023697858394,0.7574578469520103,1.0,0.5789648530735664,0,1.0,1.0,0.2723735408560311
timing_risk_entropy,True,0.41581461775869694,0.5383573669507954,1.0,0.575541656424192,0,1.0,1.0,0.38132295719844356
arithmetic_cells,True,0.29571721034698056,0.6835278858625161,1.0,0.5723075047080219,0,1.0,1.0,0.05058365758754864
unique_identifier_count,True,0.34457153902303994,0.6168561282360843,1.0,0.5709568374429974,0,1.0,1.0,0.14007782101167315
rent_confidence,True,0.3333216286611135,0.6288811325888393,1.0,0.5701031293035947,0,1.0,1.0,0.3424124513618677
ast_depth_est,True,0.428013777359329,0.5011311274981288,1.0,0.5680020944360431,0,1.0,1.0,0.07392996108949416
rent_clamped_flag,True,0.28720573228573903,0.669260700389105,1.0,0.5634838246647693,0,1.0,1.0,0.007782101167315175
