feature,eligible,predictive_score,diversity_score,stability_score,composite_score,collapsed_in_backend_count,finite_fraction,normalized_range_coverage,unique_ratio
sequential_cells,False,0.8175229089453293,0.7642276422764227,0.4019607843137255,0.7157571406848913,1,0.4019607843137255,1.0,0.2926829268292683
ff_depth,False,0.8487210581831113,0.7154471544715447,0.4019607843137255,0.7127231371101859,1,0.4019607843137255,1.0,0.14634146341463414
rent_exponent_confidence_gated,False,0.7043740243586928,0.7404546232355401,0.4019607843137255,0.6565195859565959,1,0.4019607843137255,1.0,0.8292682926829268
total_cells,False,0.5214774764018393,0.9512195121951219,0.4019607843137255,0.6479838505118655,1,0.4019607843137255,1.0,0.8536585365853658
scoap_cc1_bin_1_pct,False,0.6213244941197132,0.8058644195128645,0.4019607843137255,0.6420407260461186,1,0.4019607843137255,1.0,0.7804878048780488
rent_confidence,False,0.6183126279187732,0.8002082700464106,0.4019607843137255,0.6387057339424368,1,0.4019607843137255,1.0,0.8292682926829268
hyper_mean_fanout,False,0.6905552623097558,0.6672635322811714,0.4019607843137255,0.6246842612005453,1,0.4019607843137255,1.0,0.7560975609756098
seq_ratio,False,0.5911938449303388,0.7912257403836761,0.4019607843137255,0.6233583962156842,1,0.4019607843137255,1.0,0.5853658536585366
hyper_directed_edge_count,False,0.6011463329848244,0.7675124857530222,0.4019607843137255,0.619537376719474,1,0.4019607843137255,1.0,0.7317073170731707
mux_ratio,False,0.5204670997409683,0.8563179316738929,0.4019607843137255,0.6143136278320434,1,0.4019607843137255,1.0,0.7073170731707317
share_family_inv,False,0.5725638320799886,0.7560975609756099,0.4019607843137255,0.6026800276402035,1,0.4019607843137255,1.0,0.2682926829268293
scoap_co_bin_2_pct,False,0.4963053324032532,0.8536585365853658,0.4019607843137255,0.6025100442490872,1,0.4019607843137255,1.0,0.5609756097560976
hyper_driven_net_count,False,0.44471103490790453,0.9067164548954976,0.4019607843137255,0.5978628817847264,1,0.4019607843137255,1.0,0.7560975609756098
hyper_net_count,False,0.44471103490790453,0.9067164548954976,0.4019607843137255,0.5978628817847264,1,0.4019607843137255,1.0,0.7560975609756098
hyper_sink_net_count,False,0.44471103490790453,0.9066964242925303,0.4019607843137255,0.5978558710736878,1,0.4019607843137255,1.0,0.7560975609756098
rent_r2,False,0.5032489005138259,0.8116704610650749,0.4019607843137255,0.590938823466743,1,0.4019607843137255,1.0,0.8292682926829268
rent_exponent,False,0.4752840113638383,0.8455284552845529,0.4019607843137255,0.590204921326066,1,0.4019607843137255,1.0,0.5365853658536586
hyper_cell_count,False,0.5515542786546634,0.7409491740144679,0.4019607843137255,0.5879237931624074,1,0.4019607843137255,1.0,0.5853658536585366
rent_graph_node_count,False,0.5515542786546634,0.7409491740144679,0.4019607843137255,0.5879237931624074,1,0.4019607843137255,1.0,0.5853658536585366
adder_ratio,False,0.49518247935326315,0.7916135639942058,0.4019607843137255,0.5802890199696855,1,0.4019607843137255,1.0,0.8536585365853658
hyper_max_fanout,False,0.6055653103662832,0.6474991999213656,0.4019607843137255,0.5795212665000505,1,0.4019607843137255,1.0,0.2682926829268293
scoap_cc1_bin_0_pct,False,0.48793683067034316,0.7860302380382285,0.4019607843137255,0.5750743139777795,1,0.4019607843137255,1.0,0.7560975609756098
combinational_cells,False,0.4911370603468761,0.7782201573765377,0.4019607843137255,0.5737808891006275,1,0.4019607843137255,1.0,0.5609756097560976
log_edge_count,False,0.6011463329848244,0.6314083592312489,0.4019607843137255,0.5719009324368532,1,0.4019607843137255,1.0,0.7317073170731707
scoap_cc0_bin_0_pct,False,0.4830504818653469,0.7826809436348615,0.4019607843137255,0.5717032039743527,1,0.4019607843137255,1.0,0.7560975609756098
scoap_cc0_bin_1_pct,False,0.5025734992516402,0.7422670786013463,0.4019607843137255,0.5663437090364545,1,0.4019607843137255,1.0,0.8292682926829268
scoap_cc0_bin_2_pct,False,0.4344980762676153,0.8113301335356091,0.4019607843137255,0.5598818379206352,1,0.4019607843137255,1.0,0.6097560975609756
cell_count_log,False,0.5214774764018393,0.694396657459457,0.4019607843137255,0.5580958513543828,1,0.4019607843137255,1.0,0.8536585365853658
scoap_signal_smoothness,False,0.4357891208197387,0.8000150442121116,0.4019607843137255,0.5565025267058666,1,0.4019607843137255,1.0,0.8780487804878049
scoap_cc1_bin_2_pct,False,0.4280694385825849,0.8005753731543521,0.4019607843137255,0.5532247848289316,1,0.4019607843137255,1.0,0.5609756097560976
scoap_cc1_bin_3_pct,False,0.45521574492260025,0.7610768149350449,0.4019607843137255,0.551616127305181,1,0.4019607843137255,1.0,0.7560975609756098
comb_ratio,False,0.5911938449303388,0.5650776908630678,0.4019607843137255,0.5442065788834713,1,0.4019607843137255,1.0,0.5853658536585366
laplacian_lambda2,False,0.39219533799657036,0.8111555409198177,0.4019607843137255,0.5407844982831379,1,0.4019607843137255,1.0,0.6829268292682927
logic_depth_ltp,False,0.5036483008185604,0.6633482391468583,0.4019607843137255,0.5392057759324976,1,0.4019607843137255,1.0,0.2682926829268293
logic_depth,False,0.5007065354138588,0.6647902476191069,0.4019607843137255,0.538386684465669,1,0.4019607843137255,1.0,0.2682926829268293
log_node_count,False,0.5515542786546634,0.5893614379500063,0.4019607843137255,0.5348680855398459,1,0.4019607843137255,1.0,0.5853658536585366
scoap_cc0_bin_3_pct,False,0.42902015694237183,0.7464726781421289,0.4019607843137255,0.5347166648365576,1,0.4019607843137255,1.0,0.7804878048780488
arithmetic_cells,False,0.44995752712210413,0.7058517882171372,0.4019607843137255,0.52992116994369,1,0.4019607843137255,1.0,0.2682926829268293
mux_cells,False,0.3484967476767906,0.8292682926829268,0.4019607843137255,0.5274595957563253,1,0.4019607843137255,1.0,0.4878048780487805
edge_per_node,False,0.4893465082280984,0.6263198628612862,0.4019607843137255,0.5198100375668395,1,0.4019607843137255,1.0,0.7073170731707317
scoap_co_bin_1_pct,False,0.292996485614046,0.8617886178861789,0.4019607843137255,0.5138665916492284,1,0.4019607843137255,1.0,0.5853658536585366
rent_clamped_flag,False,0.4312917329021062,0.6829268292682927,0.4019607843137255,0.5134978269125954,1,0.4019607843137255,1.0,0.04878048780487805
