method,planned_status,seed,benchmark,problems,population_size,num_generations,archive_type,cell_mode,max_elites_per_cell,grid_quantile_warmup_successes,descriptor_profile,descriptor_file,parent_selection,champion_lane_fraction,two_parent_probability,save_path
sparse_warmup_elite_slot_qd,planned,1001,RTLLM,"Prob045_alu;Prob041_traffic_light;Prob015_multi_pipe_8bit",12,3,grid_quantile,elite_pareto_slot,2,4,journal_graph_testability_3d,data/configs/qd_descriptor_profiles.yaml,nsga2_global_rank,0.80,0.00,exp/useful_bd_push/t39_sparse_yield_warmup_qd_${RUN_TS}/sparse_warmup_elite_slot_qd/seed_1001
