backend,problem,circuit_type,hv_final,hv_auc
classic_revolution_6x7,Prob015_multi_pipe_8bit,sequential,0,0
classic_revolution_6x7,Prob024_fsm,combinational,0.340631842352,0.290542472854
classic_revolution_6x7,Prob041_traffic_light,combinational,0.350093681918,0.210139537297
classic_revolution_6x7,Prob045_alu,combinational,0.252320189237,0.252320189237
classic_revolution_6x7,Prob049_signal_generator,sequential,0.0191988404409,0.0183156392901
classic_revolution_6x7,Prob116_m2014_q3,combinational,0.398422797928,0.398422797928
classic_revolution_6x7,Prob135_m2014_q6b,combinational,0,0
classic_revolution_6x7,Prob153_gshare,sequential,0.000128499473621,2.75356014902e-05
smooth_qd_v2_6x7,Prob015_multi_pipe_8bit,sequential,0,0
smooth_qd_v2_6x7,Prob024_fsm,combinational,0.340631842352,0.248022699852
smooth_qd_v2_6x7,Prob041_traffic_light,combinational,0.350130718955,0.186651364249
smooth_qd_v2_6x7,Prob045_alu,combinational,0.268133904987,0.211760730196
smooth_qd_v2_6x7,Prob049_signal_generator,sequential,0.0186266895669,0.0138428725364
smooth_qd_v2_6x7,Prob116_m2014_q3,combinational,0.398422797928,0.397855366395
smooth_qd_v2_6x7,Prob135_m2014_q6b,combinational,0,0
smooth_qd_v2_6x7,Prob153_gshare,sequential,4.90597676369e-05,3.50426911692e-06
