backend,benchmark,problem,circuit_type,search_mode,archive_type,descriptor_profile,generation,generation_views_available,source,candidate_id,strategy,score,quality_score,color_score,origin_pool,generated_mode,decision,inserted,replaced,cell_id,is_final_elite,area,power,eff_clk_period,tns,wns,g_A,g_P,g_T,report_path,candidate_dir,code_file_path,metrics_json_path,qd_event_path,vcd_file_path,has_qd_event,has_metrics_json,has_code_file,has_vcd_file,has_structural_metrics,has_rtl_metrics,has_graph_metrics,has_dynamic_metrics,has_physical_metrics,warning_messages,adder_ratio,arithmetic_cells,cell_count_log,comb_ratio,comb_width_log,combinational_cells,edge_per_node,ff_depth,hyper_cell_count,hyper_directed_edge_count,hyper_driven_net_count,hyper_fanout_entropy,hyper_max_fanout,hyper_max_level,hyper_max_level_delta,hyper_mean_fanout,hyper_net_count,hyper_sink_net_count,laplacian_lambda2,laplacian_spectral_entropy,log_edge_count,log_max_level,log_net_count,log_node_count,logic_depth,logic_depth_ltp,logic_depth_ltp_delta,ltp_noff,mux_cells,mux_ratio,reconv_sink_ratio,reconv_source_ratio,rent_clamped_flag,rent_confidence,rent_exponent,rent_exponent_confidence_gated,rent_graph_node_count,rent_k,rent_r2,rent_raw_sample_count,rent_retained_sample_ratio,rent_sample_count,scoap_cc0_bin_0_pct,scoap_cc0_bin_1_pct,scoap_cc0_bin_2_pct,scoap_cc0_bin_3_pct,scoap_cc1_bin_0_pct,scoap_cc1_bin_1_pct,scoap_cc1_bin_2_pct,scoap_cc1_bin_3_pct,scoap_co_bin_0_pct,scoap_co_bin_1_pct,scoap_co_bin_2_pct,scoap_co_bin_3_pct,scoap_signal_smoothness,seq_ratio,sequential_cells,share_family_inv,total_cells,utilization
classic,RTLLM,Prob015_multi_pipe_8bit,sequential,revolution,,,0,True,generation_log,ecfed199-5935-40f1-a26d-3b1088095465,initial,0.03791141422618264,,0.03791141422618264,,,,False,False,,False,649.0,0.0913,0.99,-15.49,-0.98,0.3377551020408163,-0.016703786191536764,-0.20731707317073161,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob015_multi_pipe_8bit,sequential,revolution,,,0,True,generation_log,dbbb0fa9-2b67-4718-b49a-ca40382b7e12,initial,-0.07596036839419344,,-0.07596036839419344,,,,False,False,,False,708.0,0.11,1.05,-17.11,-1.04,0.27755102040816326,-0.22494432071269482,-0.28048780487804875,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob015_multi_pipe_8bit,sequential,revolution,,,0,True,generation_log,ff35299a-d031-4683-8b95-a5fb944e1354,initial,-0.07596036839419344,,-0.07596036839419344,,,,False,False,,False,708.0,0.11,1.05,-17.11,-1.04,0.27755102040816326,-0.22494432071269482,-0.28048780487804875,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob015_multi_pipe_8bit,sequential,revolution,,,0,True,generation_log,9f9e7806-81cc-4d29-b248-8f32a958cf3d,initial,0.0195504417204983,,0.0195504417204983,,,,False,False,,False,628.0,0.0916,1.05,-15.3,-1.04,0.35918367346938773,-0.020044543429844054,-0.28048780487804875,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob015_multi_pipe_8bit,sequential,revolution,,,1,True,generation_log,76927aca-6f1b-451b-91ae-8606fd6cdacd,M-I,-0.027623633515549657,,-0.027623633515549657,,,,False,False,,False,701.0,0.102,1.01,-17.42,-1.0,0.28469387755102044,-0.13585746102449875,-0.23170731707317066,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob015_multi_pipe_8bit,sequential,revolution,,,1,True,generation_log,bebceb31-fdfc-4b59-9569-a3c965b1dc08,M-E,-0.09425525003852368,,-0.09425525003852368,,,,False,False,,False,834.0,0.122,0.88,-25.96,-0.87,0.1489795918367347,-0.35857461024498877,-0.073170731707317,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob015_multi_pipe_8bit,sequential,revolution,,,1,True,generation_log,867fab06-333c-42fe-ab30-6fc05dda67bc,M-R,0.023107098236111234,,0.023107098236111234,,,,False,False,,False,623.0,0.0911,1.05,-15.18,-1.04,0.36428571428571427,-0.0144766146993318,-0.28048780487804875,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob015_multi_pipe_8bit,sequential,revolution,,,1,True,generation_log,f4ec935e-8ded-4abb-8e06-5ad5b7eb4b44,C-F,-0.10322542619090112,,-0.10322542619090112,,,,False,False,,False,1076.0,0.134,0.59,-34.97,-0.58,-0.09795918367346938,-0.4922048997772829,0.28048780487804886,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob015_multi_pipe_8bit,sequential,revolution,,,2,True,generation_log,b7952921-ccc2-4ba8-bf43-7754eb3a0b82,M-R,-0.24914641721754696,,-0.24914641721754696,,,,False,False,,False,1293.0,0.137,0.74,-41.4,-0.73,-0.3193877551020408,-0.5256124721603563,0.09756097560975617,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob015_multi_pipe_8bit,sequential,revolution,,,2,True,generation_log,73136be3-db1a-4e6c-a68d-6f9fb7348916,M-R,-0.03207494633466399,,-0.03207494633466399,,,,False,False,,False,725.0,0.101,1.01,-19.06,-1.0,0.2602040816326531,-0.12472160356347439,-0.23170731707317066,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob015_multi_pipe_8bit,sequential,revolution,,,2,True,generation_log,9efd53bb-2b97-4954-8ba7-16c21a328138,M-E,-0.2778654000575731,,-0.2778654000575731,,,,False,False,,False,1021.0,0.116,1.23,-31.9,-1.22,-0.04183673469387755,-0.29175946547884185,-0.4999999999999999,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob015_multi_pipe_8bit,sequential,revolution,,,3,True,generation_log,1420e564-ae94-46fe-9f3a-0ad2f5b599b2,M-R,-0.14259240987937352,,-0.14259240987937352,,,,False,False,,False,748.0,0.121,1.08,-20.57,-1.07,0.23673469387755103,-0.34743875278396424,-0.3170731707317073,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob015_multi_pipe_8bit,sequential,revolution,,,3,True,generation_log,0935e075-c60d-4964-b01b-e89342e75b92,M-E,-0.35637942177794574,,-0.35637942177794574,,,,False,False,,False,1139.0,0.18,0.74,-32.37,-0.73,-0.16224489795918368,-1.0044543429844097,0.09756097560975617,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob015_multi_pipe_8bit,sequential,revolution,,,3,True,generation_log,d548e6cd-63fa-4d4a-acca-45d06ddc3b4f,M-E,-0.22361064149707902,,-0.22361064149707902,,,,False,False,,False,1062.0,0.171,0.56,-33.31,-0.55,-0.0836734693877551,-0.9042316258351893,0.3170731707317073,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob015_multi_pipe_8bit,sequential,revolution,,,3,True,generation_log,9a66b2c9-3482-4ad6-a099-844dde36b1a0,C-F,-0.14259240987937352,,-0.14259240987937352,,,,False,False,,False,748.0,0.121,1.08,-20.57,-1.07,0.23673469387755103,-0.34743875278396424,-0.3170731707317073,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob015_multi_pipe_8bit,sequential,revolution,,,3,True,generation_log,f97c2acb-2f79-4c4c-999b-ae4d40923302,M-R,-0.10695033078688589,,-0.10695033078688589,,,,False,False,,False,1075.0,0.134,0.6,-35.21,-0.59,-0.09693877551020408,-0.4922048997772829,0.26829268292682934,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob041_traffic_light,combinational,revolution,,,0,True,generation_log,607f7979-8131-464d-abb6-abc25b6ff0e2,initial,0.04520697167755988,,0.04520697167755988,,,,False,False,,False,180.0,0.0261,0.0,0.0,0.0,-0.058823529411764705,0.19444444444444434,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob041_traffic_light,combinational,revolution,,,0,True,generation_log,3bd5e0a4-9e26-4e93-b946-311a18590fb5,initial,-0.07724521907528448,,-0.07724521907528448,,,,False,False,,False,201.0,0.034,0.0,0.0,0.0,-0.18235294117647058,-0.049382716049382845,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob041_traffic_light,combinational,revolution,,,0,True,generation_log,0025f700-1181-4a72-bda2-21fe64a8b55c,initial,0.362716049382716,,0.362716049382716,,,,False,False,,False,153.0,0.000384,0.0,0.0,0.0,0.1,0.9881481481481481,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob041_traffic_light,combinational,revolution,,,1,True,generation_log,9e3a632f-f314-40b4-910f-74989bba34c5,M-I,0.32917695473251024,,0.32917695473251024,,,,False,False,,False,170.0,0.000404,0.0,0.0,0.0,0.0,0.9875308641975308,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob041_traffic_light,combinational,revolution,,,1,True,generation_log,23deb92e-7367-49b0-925e-9e875cf7aa65,M-E,0.131517792302106,,0.131517792302106,,,,False,False,,False,147.0,0.024,0.0,0.0,0.0,0.13529411764705881,0.2592592592592592,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob041_traffic_light,combinational,revolution,,,1,True,generation_log,b969afaf-e124-4448-a694-aeb1733a0b42,M-I,-0.04342774146695719,,-0.04342774146695719,,,,False,False,,False,189.0,0.033,0.0,0.0,0.0,-0.11176470588235295,-0.01851851851851862,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob041_traffic_light,combinational,revolution,,,1,True,generation_log,db5d61ab-a621-47ee-8bda-5364dee8c9f0,M-I,0.12020091987412247,,0.12020091987412247,,,,False,False,,False,147.0,0.0251,0.0,0.0,0.0,0.13529411764705881,0.2253086419753086,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob041_traffic_light,combinational,revolution,,,1,True,generation_log,cc3177dc-9f1f-4713-a26e-cbe03e698fe9,C-F,0.3701888162672477,,0.3701888162672477,,,,False,False,,False,149.0,0.00042,0.0,0.0,0.0,0.12352941176470589,0.9870370370370372,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob041_traffic_light,combinational,revolution,,,1,True,generation_log,e73a534e-97c4-407f-9752-317653aca200,M-S,0.0752965383684338,,0.0752965383684338,,,,False,False,,False,172.0,0.0247,0.0,0.0,0.0,-0.011764705882352941,0.2376543209876543,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob041_traffic_light,combinational,revolution,,,2,True,generation_log,c196a899-ba56-4796-9cfa-308c7ec3c41e,M-S,0.131517792302106,,0.131517792302106,,,,False,False,,False,147.0,0.024,0.0,0.0,0.0,0.13529411764705881,0.2592592592592592,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob041_traffic_light,combinational,revolution,,,2,True,generation_log,8d884da1-9599-489b-aa73-b3fc4ddfc4b4,M-E,0.06978939724037762,,0.06978939724037762,,,,False,False,,False,147.0,0.03,0.0,0.0,0.0,0.13529411764705881,0.07407407407407406,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob041_traffic_light,combinational,revolution,,,2,True,generation_log,1210d3fa-5df8-4357-a7c5-782b853fd036,M-R,0.15491406439118857,,0.15491406439118857,,,,False,False,,False,123.0,0.0263,0.0,0.0,0.0,0.27647058823529413,0.18827160493827155,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob041_traffic_light,combinational,revolution,,,2,True,generation_log,1d2d416f-7c89-46ec-83f6-3068de1aaa90,M-E,0.09834180585814571,,0.09834180585814571,,,,False,False,,False,155.0,0.0257,0.0,0.0,0.0,0.08823529411764706,0.20679012345679007,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob041_traffic_light,combinational,revolution,,,2,True,generation_log,ccfb4863-98d2-4e8c-9d5b-7b7b6040dea3,M-E,0.093839264100702,,0.093839264100702,,,,False,False,,False,151.0,0.0269,0.0,0.0,0.0,0.11176470588235295,0.16975308641975304,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob041_traffic_light,combinational,revolution,,,2,True,generation_log,6430c844-12d2-4cfa-9d9f-b8474ffd5183,M-R,0.1845921084483176,,0.1845921084483176,,,,False,False,,False,132.0,0.0217,0.0,0.0,0.0,0.2235294117647059,0.3302469135802469,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob041_traffic_light,combinational,revolution,,,3,True,generation_log,0ab28bea-bccc-4ba3-ae5a-928fa2a2949b,M-S,0.3773674655047204,,0.3773674655047204,,,,False,False,,False,146.0,0.000294,0.0,0.0,0.0,0.1411764705882353,0.9909259259259259,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob041_traffic_light,combinational,revolution,,,3,True,generation_log,8b62365c-03c5-4d97-88bb-44f0e8e4aee0,M-S,0.3891321713870733,,0.3891321713870733,,,,False,False,,False,140.0,0.000294,0.0,0.0,0.0,0.17647058823529413,0.9909259259259259,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob041_traffic_light,combinational,revolution,,,3,True,generation_log,2ddc3409-13e0-4418-a98a-99b2ca2834e5,M-S,0.15491406439118857,,0.15491406439118857,,,,False,False,,False,123.0,0.0263,0.0,0.0,0.0,0.27647058823529413,0.18827160493827155,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob041_traffic_light,combinational,revolution,,,3,True,generation_log,6d67e466-66d5-48a7-8389-83cb9d361afd,C-F,0.21782861292665215,,0.21782861292665215,,,,False,False,,False,114.0,0.0219,0.0,0.0,0.0,0.32941176470588235,0.32407407407407407,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob041_traffic_light,combinational,revolution,,,3,True,generation_log,5960e201-52fa-4638-ad3e-77693c1addd4,M-S,0.3871713870733478,,0.3871713870733478,,,,False,False,,False,141.0,0.000294,0.0,0.0,0.0,0.17058823529411765,0.9909259259259259,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob041_traffic_light,combinational,revolution,,,3,True,generation_log,29b253c2-e768-416e-84c5-9dc691951294,M-I,0.1987049140643912,,0.1987049140643912,,,,False,False,,False,129.0,0.0209,0.0,0.0,0.0,0.2411764705882353,0.3549382716049383,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob041_traffic_light,combinational,revolution,,,3,True,generation_log,4e97e48c-a4df-4d06-a350-8d8eef19c6ce,C-F,0.3694789397240377,,0.3694789397240377,,,,False,False,,False,149.0,0.000489,0.0,0.0,0.0,0.12352941176470589,0.9849074074074073,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob041_traffic_light,combinational,revolution,,,3,True,generation_log,a0d067b3-4736-4dd8-b6c0-1c67db0c8ddd,M-I,0.18289760348583875,,0.18289760348583875,,,,False,False,,False,157.0,0.0171,0.0,0.0,0.0,0.07647058823529412,0.47222222222222215,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob041_traffic_light,combinational,revolution,,,3,True,generation_log,dfc552b3-a82e-4972-a6c4-3e7dc9adf6ec,C-F,0.18289760348583875,,0.18289760348583875,,,,False,False,,False,157.0,0.0171,0.0,0.0,0.0,0.07647058823529412,0.47222222222222215,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob041_traffic_light,combinational,revolution,,,3,True,generation_log,2d7fac23-9c5b-402c-b619-fb488a8d671b,C-F,0.3891321713870733,,0.3891321713870733,,,,False,False,,False,140.0,0.000294,0.0,0.0,0.0,0.17647058823529413,0.9909259259259259,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob045_alu,combinational,revolution,,,0,True,generation_log,11f567cf-80d5-447d-b9f9-ffc33131befb,initial,0.3872504763782114,,0.3872504763782114,,,,False,False,,False,1845.0,0.00103,0.0,0.0,0.0,0.1707865168539326,0.9909649122807017,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob045_alu,combinational,revolution,,,0,True,generation_log,f8448db0-577d-4013-a350-a36b0e50886e,initial,0.3846159406005651,,0.3846159406005651,,,,False,False,,False,1862.0,0.00106,0.0,0.0,0.0,0.16314606741573034,0.9907017543859649,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob045_alu,combinational,revolution,,,0,True,generation_log,d2c54d1a-4209-4dd3-8dc4-851fd1c5564d,initial,0.3785064721729417,,0.3785064721729417,,,,False,False,,False,1902.0,0.0011,0.0,0.0,0.0,0.1451685393258427,0.9903508771929824,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob045_alu,combinational,revolution,,,0,True,generation_log,dd8874ca-fb87-418e-97cd-eea89be45467,initial,0.38197779091924566,,0.38197779091924566,,,,False,False,,False,1880.0,0.00104,0.0,0.0,0.0,0.1550561797752809,0.9908771929824561,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob045_alu,combinational,revolution,,,0,True,generation_log,b962e4bb-eed2-447c-a6eb-a15e5e2fdfe9,initial,0.3750607792890466,,0.3750607792890466,,,,False,False,,False,1925.0,0.0011,0.0,0.0,0.0,0.1348314606741573,0.9903508771929824,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob045_alu,combinational,revolution,,,0,True,generation_log,d1671a3b-b169-47df-8035-bd4062cce219,initial,0.3837170641960707,,0.3837170641960707,,,,False,False,,False,1868.0,0.00106,0.0,0.0,0.0,0.1604494382022472,0.9907017543859649,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob045_alu,combinational,revolution,,,1,True,generation_log,90f2be13-d7c7-4613-8e7c-f19bd0bd47d0,M-I,0.37295978710822,,0.37295978710822,,,,False,False,,False,1940.0,0.00105,0.0,0.0,0.0,0.12808988764044943,0.9907894736842106,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob045_alu,combinational,revolution,,,1,True,generation_log,25cd74ad-3213-4e98-90be-a503fa7678a5,M-I,0.3920642617780406,,0.3920642617780406,,,,False,False,,False,1814.0,0.000972,0.0,0.0,0.0,0.18471910112359552,0.9914736842105263,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob045_alu,combinational,revolution,,,1,True,generation_log,345947dc-2330-4515-b383-e4aa2e0eb377,M-E,0.39012615809185885,,0.39012615809185885,,,,False,False,,False,1826.0,0.00102,0.0,0.0,0.0,0.1793258426966292,0.9910526315789473,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob045_alu,combinational,revolution,,,1,True,generation_log,5695fac4-28e7-4aa8-80a1-fdacd5685e24,M-S,0.3804211840462579,,0.3804211840462579,,,,False,False,,False,1890.0,0.00106,0.0,0.0,0.0,0.15056179775280898,0.9907017543859649,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob045_alu,combinational,revolution,,,1,True,generation_log,173ed58f-42e8-408d-ab2e-5e6462781552,C-F,0.38620986924239437,,0.38620986924239437,,,,False,False,,False,1853.0,0.000976,0.0,0.0,0.0,0.16719101123595506,0.991438596491228,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob045_alu,combinational,revolution,,,1,True,generation_log,beb02329-432b-4596-b7ec-97f13b314b3f,M-R,0.38930261515211245,,0.38930261515211245,,,,False,False,,False,1833.0,0.000943,0.0,0.0,0.0,0.17617977528089887,0.9917280701754386,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob045_alu,combinational,revolution,,,1,True,generation_log,6762a60e-c3eb-4776-ad2c-c9ef32ffa61a,C-F,0.3704750640646561,,0.3704750640646561,,,,False,False,,False,1956.0,0.00108,0.0,0.0,0.0,0.12089887640449438,0.9905263157894737,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob045_alu,combinational,revolution,,,2,True,generation_log,4d5884c9-4f04-45e7-8e96-c0a087448cbe,M-E,0.3933300151126881,,0.3933300151126881,,,,False,False,,False,1806.0,0.000949,0.0,0.0,0.0,0.18831460674157302,0.9916754385964912,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob045_alu,combinational,revolution,,,2,True,generation_log,68dd956c-31bb-43d1-bfc6-042b18b25c40,M-E,0.41977823772915435,,0.41977823772915435,,,,False,False,,False,1631.0,0.00087,0.0,0.0,0.0,0.2669662921348315,0.9923684210526316,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob045_alu,combinational,revolution,,,2,True,generation_log,1c9dae96-f9bb-4289-a99c-79ff255b7a33,M-I,0.3761935738221959,,0.3761935738221959,,,,False,False,,False,1919.0,0.00102,0.0,0.0,0.0,0.13752808988764045,0.9910526315789473,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
