feature,eligible,predictive_score,diversity_score,stability_score,composite_score,collapsed_in_backend_count,finite_fraction,normalized_range_coverage,unique_ratio
seq_ratio,False,0.8355814327821758,0.8425925925925926,0.32142857142857145,0.7352047664451008,1,0.32142857142857145,1.0,0.5277777777777778
sequential_cells,False,0.8899721360502953,0.7685185185185185,0.32142857142857145,0.7337546569898286,1,0.32142857142857145,1.0,0.3055555555555556
ff_depth,False,0.8956937992184921,0.7314814814814815,0.32142857142857145,0.7233664424525543,1,0.32142857142857145,1.0,0.19444444444444445
scoap_co_bin_0_pct,False,0.7565895610887664,0.8570826337582284,0.32142857142857145,0.704729938591039,1,0.32142857142857145,1.0,0.75
scoap_cc1_bin_0_pct,False,0.8039709449963203,0.789709538928116,0.32142857142857145,0.7024709781588989,1,0.32142857142857145,1.0,0.6944444444444444
scoap_cc0_bin_0_pct,False,0.8008767656056994,0.7864822888010735,0.32142857142857145,0.6999490598886547,1,0.32142857142857145,1.0,0.6944444444444444
scoap_signal_smoothness,False,0.7121330156851571,0.8216340728223873,0.32142857142857145,0.6723174968318706,1,0.32142857142857145,1.0,0.9166666666666666
scoap_cc0_bin_3_pct,False,0.7765676500101902,0.7242394631381388,0.32142857142857145,0.6672249688886485,1,0.32142857142857145,1.0,0.75
rent_exponent_confidence_gated,False,0.7442190402067755,0.7569712192053996,0.32142857142857145,0.6641242091006532,1,0.32142857142857145,1.0,0.9166666666666666
mux_ratio,False,0.6811119953236241,0.8290139842455454,0.32142857142857145,0.6609410066672861,1,0.32142857142857145,1.0,0.8055555555555556
scoap_cc1_bin_3_pct,False,0.7357092358934716,0.7376375311699047,0.32142857142857145,0.6535280063472431,1,0.32142857142857145,1.0,0.75
mux_cells,False,0.6155639186982185,0.884612201516476,0.32142857142857145,0.6509037482306792,1,0.32142857142857145,1.0,0.6666666666666666
scoap_co_bin_3_pct,False,0.7225049947345582,0.7459578728565059,0.32142857142857145,0.6504982174160425,1,0.32142857142857145,1.0,0.8055555555555556
hyper_mean_fanout,False,0.7244267181988935,0.7207899268645507,0.32142857142857145,0.6425542118778091,1,0.32142857142857145,1.0,0.8888888888888888
reconv_sink_ratio,False,0.5866049486480492,0.877155766655367,0.32142857142857145,0.6352624595067149,1,0.32142857142857145,1.0,0.7222222222222222
scoap_cc1_bin_1_pct,False,0.5898047413189429,0.8628184195618465,0.32142857142857145,0.6316842947258848,1,0.32142857142857145,1.0,0.75
comb_ratio,False,0.8355814327821758,0.5467091371850811,0.32142857142857145,0.6316455570524717,1,0.32142857142857145,1.0,0.5277777777777778
rent_exponent,False,0.6182524660348456,0.8116631625574268,0.32142857142857145,0.6265814308964941,1,0.32142857142857145,1.0,0.8055555555555556
share_family_inv,False,0.6285206342421191,0.7685185185185185,0.32142857142857145,0.6161014811761494,1,0.32142857142857145,1.0,0.3055555555555556
reconv_source_ratio,False,0.6919470250758002,0.6556663776303994,0.32142857142857145,0.6051451077404641,1,0.32142857142857145,1.0,0.4166666666666667
hyper_directed_edge_count,False,0.634828991244338,0.7078963720555898,0.32142857142857145,0.5977224905651227,1,0.32142857142857145,1.0,0.7222222222222222
rent_k,False,0.5759742649756783,0.7659605077455084,0.32142857142857145,0.5915603112356974,1,0.32142857142857145,1.0,0.9166666666666666
scoap_co_bin_1_pct,False,0.5364124958080643,0.8055555555555555,0.32142857142857145,0.5876157818437876,1,0.32142857142857145,1.0,0.4166666666666667
total_cells,False,0.4750741047774764,0.8803353464407112,0.32142857142857145,0.5861864326898276,1,0.32142857142857145,1.0,0.8888888888888888
combinational_cells,False,0.6221994881265973,0.6718030170111934,0.32142857142857145,0.5794065398966007,1,0.32142857142857145,1.0,0.4722222222222222
laplacian_spectral_entropy,False,0.6400000331914941,0.6344078297601384,0.32142857142857145,0.5743284696379352,1,0.32142857142857145,1.0,0.8888888888888888
log_edge_count,False,0.634828991244338,0.620309919800735,0.32142857142857145,0.5670672322759236,1,0.32142857142857145,1.0,0.7222222222222222
rent_sample_count,False,0.6610812647333614,0.5809938151649479,0.32142857142857145,0.5651201187234587,1,0.32142857142857145,1.0,0.3888888888888889
scoap_cc1_bin_2_pct,False,0.4863991917092751,0.801994287474881,0.32142857142857145,0.5638633511710964,1,0.32142857142857145,1.0,0.5277777777777778
adder_ratio,False,0.492436434879257,0.7904400450972263,0.32142857142857145,0.5625361257654091,1,0.32142857142857145,1.0,0.9166666666666666
