feature,eligible,predictive_score,diversity_score,stability_score,composite_score,collapsed_in_backend_count,finite_fraction,normalized_range_coverage,unique_ratio
seq_ratio,False,0.7268515983795905,0.715518197690984,0.25133689839572193,0.6277819681418045,1,0.25133689839572193,1.0,0.14893617021276595
logic_op_count,False,0.7016941815513661,0.6997635933806147,0.25133689839572193,0.6109470190604743,1,0.25133689839572193,1.0,0.09929078014184398
logic_depth,False,0.705226803777473,0.6903073286052009,0.25133689839572193,0.6092270063908276,1,0.25133689839572193,1.0,0.07092198581560284
logic_depth_ltp,False,0.7050699318261314,0.6903073286052009,0.25133689839572193,0.6091564140127239,1,0.25133689839572193,1.0,0.07092198581560284
sequential_cells,False,0.6795995490112754,0.6997635933806147,0.25133689839572193,0.6010044344174335,1,0.25133689839572193,1.0,0.09929078014184398
scoap_co_bin_2_pct,False,0.6457189827074321,0.7290287757933956,0.25133689839572193,0.5960009934251773,1,0.25133689839572193,1.0,0.2127659574468085
pipeline_event_count,False,0.6579594583758057,0.6973995271867612,0.25133689839572193,0.5904389704636235,1,0.25133689839572193,1.0,0.09219858156028368
resource_sharing_ratio_est,False,0.6199544726953965,0.7139479905437353,0.25133689839572193,0.5791286890823801,1,0.25133689839572193,1.0,0.14184397163120568
rent_k,False,0.5648887114636686,0.7754137115839242,0.25133689839572193,0.5758620988921688,1,0.25133689839572193,1.0,0.3262411347517731
operator_mix_score,False,0.7333579897044565,0.5451875580687905,0.25133689839572193,0.5710941203702266,1,0.25133689839572193,1.0,0.2624113475177305
scoap_co_bin_0_pct,False,0.6229415632223104,0.6533824860022562,0.25133689839572193,0.5592749532299738,1,0.25133689839572193,1.0,0.2624113475177305
rent_exponent,False,0.5539179863105654,0.7399527186761229,0.25133689839572193,0.5585139250555419,1,0.25133689839572193,1.0,0.2198581560283688
ff_depth,False,0.5989869881067247,0.6761229314420804,0.25133689839572193,0.5564545503318986,1,0.25133689839572193,1.0,0.028368794326241134
control_pipeline_ratio,False,0.5418723847326916,0.7352245862884161,0.25133689839572193,0.5514385580098012,1,0.25133689839572193,1.0,0.20567375886524822
total_cells,False,0.5247570802650368,0.7423167848699763,0.25133689839572193,0.5462189405029027,1,0.25133689839572193,1.0,0.22695035460992907
mux_cells,False,0.540582095831581,0.7044917257683215,0.25133689839572193,0.5401014268222684,1,0.25133689839572193,1.0,0.11347517730496454
hyper_sink_net_count,False,0.5044652851781597,0.7494089834515366,0.25133689839572193,0.539569902217354,1,0.25133689839572193,1.0,0.24822695035460993
hyper_driven_net_count,False,0.5042066659643953,0.7470449172576833,0.25133689839572193,0.5386261004033114,1,0.25133689839572193,1.0,0.24113475177304963
hyper_net_count,False,0.5042066659643953,0.7470449172576833,0.25133689839572193,0.5386261004033114,1,0.25133689839572193,1.0,0.24113475177304963
wire_cell_ratio_est,False,0.721085159029359,0.4659597922893622,0.25133689839572193,0.5378416285436327,1,0.25133689839572193,1.0,0.2198581560283688
rent_r2,False,0.5280251061839801,0.7039148266570617,0.25133689839572193,0.5342488667919071,1,0.25133689839572193,1.0,0.3262411347517731
comb_ratio,False,0.7268515983795905,0.4448710215174405,0.25133689839572193,0.5330554564810643,1,0.25133689839572193,1.0,0.14893617021276595
adder_ratio,False,0.49894706183684184,0.7304964539007092,0.25133689839572193,0.5304673163709714,1,0.25133689839572193,1.0,0.19148936170212766
rent_confidence,False,0.540077104901789,0.6776103127501814,0.25133689839572193,0.5304656863475129,1,0.25133689839572193,1.0,0.3262411347517731
arithmetic_cells,False,0.5283131983306976,0.6903073286052009,0.25133689839572193,0.5296158839397787,1,0.25133689839572193,1.0,0.07092198581560284
math_op_ast_count,False,0.5283579583943453,0.6761229314420804,0.25133689839572193,0.5246714869613279,1,0.25133689839572193,1.0,0.028368794326241134
max_identifier_fanout,False,0.6037297861575052,0.5778688454948475,0.25133689839572193,0.5241998793732183,1,0.25133689839572193,1.0,0.15602836879432624
scoap_cc0_bin_3_pct,False,0.4864344628345067,0.7281323877068558,0.25133689839572193,0.5240092236520719,1,0.25133689839572193,1.0,0.18439716312056736
if_count,False,0.5059401859919672,0.6855791962174941,0.25133689839572193,0.5178931820516526,1,0.25133689839572193,1.0,0.05673758865248227
scoap_cc1_bin_3_pct,False,0.4663029510584264,0.7304964539007092,0.25133689839572193,0.5157774665206845,1,0.25133689839572193,1.0,0.19148936170212766
combinational_cells,False,0.5037408274767793,0.6776429868558335,0.25133689839572193,0.5141257974432368,1,0.25133689839572193,1.0,0.18439716312056736
mux_ratio,False,0.4632465605534642,0.7257683215130024,0.25133689839572193,0.5127472444577541,1,0.25133689839572193,1.0,0.1773049645390071
hyper_max_level,False,0.4507221104213965,0.6926713947990543,0.25133689839572193,0.4955273175484418,1,0.25133689839572193,1.0,0.07801418439716312
hyper_max_level_delta,False,0.44764063974282403,0.6903073286052009,0.25133689839572193,0.4933132325752355,1,0.25133689839572193,1.0,0.07092198581560284
arith_count,False,0.4377908327411667,0.6903073286052009,0.25133689839572193,0.48888081942448974,1,0.25133689839572193,1.0,0.07092198581560284
cell_count_log,False,0.5247570802650368,0.5592887469948019,0.25133689839572193,0.4821591272465916,1,0.25133689839572193,1.0,0.22695035460992907
ternary_count,False,0.4263749766180028,0.6855791962174941,0.25133689839572193,0.4820888378333686,1,0.25133689839572193,1.0,0.05673758865248227
scoap_cc0_bin_0_pct,False,0.48974996788141856,0.602321533595632,0.25133689839572193,0.481467401984254,1,0.25133689839572193,1.0,0.24113475177304963
scoap_cc1_bin_0_pct,False,0.48974996788141856,0.602321533595632,0.25133689839572193,0.481467401984254,1,0.25133689839572193,1.0,0.24113475177304963
log_max_level,False,0.4507221104213965,0.651718959168824,0.25133689839572193,0.4811939650778612,1,0.25133689839572193,1.0,0.07801418439716312
timing_risk_entropy,False,0.5231511408625793,0.5549094327430418,0.25133689839572193,0.4799036945273697,1,0.25133689839572193,1.0,0.40425531914893614
rent_clamped_flag,False,0.43227539942904436,0.6713947990543735,0.25133689839572193,0.4797794890912451,1,0.25133689839572193,1.0,0.014184397163120567
hyper_directed_edge_count,False,0.43136567736432047,0.6708666388112813,0.25133689839572193,0.47918525807703705,1,0.25133689839572193,1.0,0.23404255319148937
scoap_cc1_bin_2_pct,False,0.43320416475024015,0.6599833501744518,0.25133689839572193,0.47620342637781055,1,0.25133689839572193,1.0,0.24113475177304963
laplacian_lambda2,False,0.34410999145678434,0.7659574468085107,0.25133689839572193,0.47320198221767606,1,0.25133689839572193,1.0,0.2978723404255319
scoap_cc0_bin_2_pct,False,0.4055165246622307,0.6783031257697916,0.25133689839572193,0.4701559097965753,1,0.25133689839572193,1.0,0.24822695035460993
rent_exponent_confidence_gated,False,0.508704534366712,0.5450947608333264,0.25133689839572193,0.46996758643582903,1,0.25133689839572193,1.0,0.3262411347517731
hyper_fanout_entropy,False,0.5146415339434501,0.5312621027567559,0.25133689839572193,0.4677978059185615,1,0.25133689839572193,1.0,0.28368794326241137
share_family_inv,False,0.3798398620725759,0.7044917257683215,0.25133689839572193,0.4677674216307161,1,0.25133689839572193,1.0,0.11347517730496454
state_control_ratio,False,0.36070515169165124,0.7281323877068558,0.25133689839572193,0.467431033637787,1,0.25133689839572193,1.0,0.18439716312056736
