backend,benchmark,problem,circuit_type,search_mode,archive_type,descriptor_profile,generation,generation_views_available,source,candidate_id,strategy,score,quality_score,color_score,origin_pool,generated_mode,decision,inserted,replaced,cell_id,is_final_elite,area,power,eff_clk_period,tns,wns,g_A,g_P,g_T,report_path,candidate_dir,code_file_path,metrics_json_path,qd_event_path,vcd_file_path,has_qd_event,has_metrics_json,has_code_file,has_vcd_file,has_structural_metrics,has_rtl_metrics,has_graph_metrics,has_dynamic_metrics,has_physical_metrics,warning_messages,adder_ratio,always_count,arith_count,arithmetic_cells,assign_count,ast_depth_est,case_count,cell_count_log,comb_ratio,comb_width_log,combinational_cells,compare_count,control_count,control_pipeline_ratio,ctrl_depth_est,edge_per_node,ff_depth,for_count,fsm_state_count_est,hyper_cell_count,hyper_directed_edge_count,hyper_driven_net_count,hyper_fanout_entropy,hyper_max_fanout,hyper_max_level,hyper_max_level_delta,hyper_mean_fanout,hyper_net_count,hyper_sink_net_count,if_count,laplacian_lambda2,laplacian_spectral_entropy,log_edge_count,log_max_level,log_net_count,log_node_count,logic_depth,logic_depth_ltp,logic_depth_ltp_delta,logic_op_count,ltp_noff,math_op_ast_count,max_identifier_fanout,max_rhs_operator_count,mul_count,mux_cells,mux_ratio,operator_mix_score,pipeline_event_count,reconv_sink_ratio,reconv_source_ratio,rent_clamped_flag,rent_confidence,rent_exponent,rent_exponent_confidence_gated,rent_graph_node_count,rent_k,rent_r2,rent_raw_sample_count,rent_retained_sample_ratio,rent_sample_count,resource_sharing_ratio_est,rtl_char_count,rtl_cyclomatic_max_log,rtl_cyclomatic_total_log,rtl_instance_count_est,rtl_line_count,rtl_nonempty_line_count,scoap_cc0_bin_0_pct,scoap_cc0_bin_1_pct,scoap_cc0_bin_2_pct,scoap_cc0_bin_3_pct,scoap_cc1_bin_0_pct,scoap_cc1_bin_1_pct,scoap_cc1_bin_2_pct,scoap_cc1_bin_3_pct,scoap_co_bin_0_pct,scoap_co_bin_1_pct,scoap_co_bin_2_pct,scoap_co_bin_3_pct,scoap_signal_smoothness,seq_ratio,sequential_cells,share_family_inv,shift_op_count,sog_complexity_score,sog_entropy,state_control_ratio,ternary_count,timing_risk_entropy,timing_risk_score,total_cells,unique_identifier_count,utilization,wire_cell_ratio_est,wire_count_log_est
classic,VerilogEval-Spec-to-RTL,Prob150_review2015_fsmonehot,combinational,revolution,,,0,True,generation_log,ff63c70a-660e-4922-aa3d-73616d3772c8,initial,0.32968627450980387,,0.32968627450980387,,,,False,False,,False,13.0,3.72e-06,0.0,0.0,0.0,0.0,0.9890588235294117,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,VerilogEval-Spec-to-RTL,Prob150_review2015_fsmonehot,combinational,revolution,,,0,True,generation_log,299da4b3-9934-4fee-9ca3-0cb6dce19a76,initial,-0.3692684766214178,,-0.3692684766214178,,,,False,False,,False,40.0,1.05e-05,0.0,0.0,0.0,-2.076923076923077,0.9691176470588235,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,VerilogEval-Spec-to-RTL,Prob150_review2015_fsmonehot,combinational,revolution,,,0,True,generation_log,b68a6790-92c9-4c55-a9db-602fc8425563,initial,0.32968627450980387,,0.32968627450980387,,,,False,False,,False,13.0,3.72e-06,0.0,0.0,0.0,0.0,0.9890588235294117,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,VerilogEval-Spec-to-RTL,Prob150_review2015_fsmonehot,combinational,revolution,,,0,True,generation_log,b65a6cdf-69e6-4106-b974-a42af0672122,initial,0.32968627450980387,,0.32968627450980387,,,,False,False,,False,13.0,3.72e-06,0.0,0.0,0.0,0.0,0.9890588235294117,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,VerilogEval-Spec-to-RTL,Prob150_review2015_fsmonehot,combinational,revolution,,,0,True,generation_log,24c5694a-7865-47e4-82a3-d630af377386,initial,0.32968627450980387,,0.32968627450980387,,,,False,False,,False,13.0,3.72e-06,0.0,0.0,0.0,0.0,0.9890588235294117,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,VerilogEval-Spec-to-RTL,Prob150_review2015_fsmonehot,combinational,revolution,,,0,True,generation_log,d81d13cb-54b1-4fdd-ad5c-ecef8c91887b,initial,0.32968627450980387,,0.32968627450980387,,,,False,False,,False,13.0,3.72e-06,0.0,0.0,0.0,0.0,0.9890588235294117,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,VerilogEval-Spec-to-RTL,Prob150_review2015_fsmonehot,combinational,revolution,,,0,True,generation_log,aeb6d22d-6299-496b-ab7d-a98591fee5f2,initial,0.32968627450980387,,0.32968627450980387,,,,False,False,,False,13.0,3.72e-06,0.0,0.0,0.0,0.0,0.9890588235294117,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,VerilogEval-Spec-to-RTL,Prob150_review2015_fsmonehot,combinational,revolution,,,1,True,generation_log,f280f655-6f28-4f97-9737-553385c008a5,M-E,0.32968627450980387,,0.32968627450980387,,,,False,False,,False,13.0,3.72e-06,0.0,0.0,0.0,0.0,0.9890588235294117,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,VerilogEval-Spec-to-RTL,Prob150_review2015_fsmonehot,combinational,revolution,,,1,True,generation_log,4f96f921-9231-4fa5-bd29-38e799336644,M-F,0.32968627450980387,,0.32968627450980387,,,,False,False,,False,13.0,3.72e-06,0.0,0.0,0.0,0.0,0.9890588235294117,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,VerilogEval-Spec-to-RTL,Prob150_review2015_fsmonehot,combinational,revolution,,,1,True,generation_log,6f1d35ac-13a7-4b14-a37f-4301d3940b1a,M-S,0.32968627450980387,,0.32968627450980387,,,,False,False,,False,13.0,3.72e-06,0.0,0.0,0.0,0.0,0.9890588235294117,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,VerilogEval-Spec-to-RTL,Prob150_review2015_fsmonehot,combinational,revolution,,,1,True,generation_log,0b2d85c9-c9de-42d5-b079-223d45c2aca3,M-R,0.32968627450980387,,0.32968627450980387,,,,False,False,,False,13.0,3.72e-06,0.0,0.0,0.0,0.0,0.9890588235294117,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,VerilogEval-Spec-to-RTL,Prob150_review2015_fsmonehot,combinational,revolution,,,1,True,generation_log,ee959829-1215-479a-acff-6cf22dd9dc8f,M-I,0.32968627450980387,,0.32968627450980387,,,,False,False,,False,13.0,3.72e-06,0.0,0.0,0.0,0.0,0.9890588235294117,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,VerilogEval-Spec-to-RTL,Prob150_review2015_fsmonehot,combinational,revolution,,,1,True,generation_log,bc88b570-70e6-4651-b87c-bb3c1550d07e,M-S,0.3296764705882353,,0.3296764705882353,,,,False,False,,False,13.0,3.73e-06,0.0,0.0,0.0,0.0,0.9890294117647058,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,VerilogEval-Spec-to-RTL,Prob150_review2015_fsmonehot,combinational,revolution,,,2,True,generation_log,043f1797-9624-4b34-9d6e-b7656693787c,M-R,0.3296764705882353,,0.3296764705882353,,,,False,False,,False,13.0,3.73e-06,0.0,0.0,0.0,0.0,0.9890294117647058,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,VerilogEval-Spec-to-RTL,Prob150_review2015_fsmonehot,combinational,revolution,,,2,True,generation_log,f3547ccd-5c82-4712-95ab-cfecb1785517,M-S,0.3296764705882353,,0.3296764705882353,,,,False,False,,False,13.0,3.73e-06,0.0,0.0,0.0,0.0,0.9890294117647058,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,VerilogEval-Spec-to-RTL,Prob150_review2015_fsmonehot,combinational,revolution,,,2,True,generation_log,f3ef235b-a4be-459a-9559-f50c6ad86eea,M-R,0.32968627450980387,,0.32968627450980387,,,,False,False,,False,13.0,3.72e-06,0.0,0.0,0.0,0.0,0.9890588235294117,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,VerilogEval-Spec-to-RTL,Prob150_review2015_fsmonehot,combinational,revolution,,,2,True,generation_log,61777402-ef58-4754-8894-d886269d3ef8,M-I,0.32968627450980387,,0.32968627450980387,,,,False,False,,False,13.0,3.72e-06,0.0,0.0,0.0,0.0,0.9890588235294117,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,VerilogEval-Spec-to-RTL,Prob150_review2015_fsmonehot,combinational,revolution,,,3,True,generation_log,003fec26-17ce-4175-aafc-affa8d704b0c,C-F,0.3296764705882353,,0.3296764705882353,,,,False,False,,False,13.0,3.73e-06,0.0,0.0,0.0,0.0,0.9890294117647058,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,VerilogEval-Spec-to-RTL,Prob150_review2015_fsmonehot,combinational,revolution,,,3,True,generation_log,fdb6f4dd-50a8-4b19-9a11-c06371272dcb,M-S,0.32968627450980387,,0.32968627450980387,,,,False,False,,False,13.0,3.72e-06,0.0,0.0,0.0,0.0,0.9890588235294117,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,VerilogEval-Spec-to-RTL,Prob150_review2015_fsmonehot,combinational,revolution,,,3,True,generation_log,d7811c6d-ea4f-4254-8e71-2077b7bb8236,M-S,0.32968627450980387,,0.32968627450980387,,,,False,False,,False,13.0,3.72e-06,0.0,0.0,0.0,0.0,0.9890588235294117,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,VerilogEval-Spec-to-RTL,Prob150_review2015_fsmonehot,combinational,revolution,,,3,True,generation_log,c4f4cb91-167c-4055-8d4e-1fbf2e0b946d,M-E,0.32968627450980387,,0.32968627450980387,,,,False,False,,False,13.0,3.72e-06,0.0,0.0,0.0,0.0,0.9890588235294117,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,VerilogEval-Spec-to-RTL,Prob151_review2015_fsm,sequential,revolution,,,2,True,generation_log,288db1f4-d3a1-4197-accc-84c7d095b491,M-R,-0.40997946870430096,,-0.40997946870430096,,,,False,False,,False,102.0,0.00737,0.29000000000000004,-2.46,-0.28,-0.5454545454545454,-0.6487695749440715,-0.03571428571428574,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,VerilogEval-Spec-to-RTL,Prob151_review2015_fsm,sequential,revolution,,,3,True,generation_log,c2b6ca03-cad2-4de1-b90a-1423b2251690,M-S,-0.3630480257997037,,-0.3630480257997037,,,,False,False,,False,97.0,0.00676,0.31,-2.25,-0.3,-0.4696969696969697,-0.5123042505592842,-0.10714285714285703,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,VerilogEval-Spec-to-RTL,Prob153_gshare,sequential,revolution,,,0,True,generation_log,36612826-103f-459f-a273-c3fed7b67862,initial,0.05371509982285935,,0.05371509982285935,,,,False,False,,False,3119.0,0.353,0.75,-155.57,-0.74,-0.031074380165289257,0.19221967963386732,0.0,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,VerilogEval-Spec-to-RTL,Prob153_gshare,sequential,revolution,,,0,True,generation_log,92ad8748-17a8-4afc-89aa-f1dceddde7a2,initial,-0.03371035085617987,,-0.03371035085617987,,,,False,False,,False,3197.0,0.468,0.73,-161.73,-0.72,-0.056859504132231405,-0.07093821510297489,0.02666666666666669,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,VerilogEval-Spec-to-RTL,Prob153_gshare,sequential,revolution,,,1,True,generation_log,5c95fb00-7c17-4fa4-a023-58b91f140cfb,M-S,-0.017736171786515046,,-0.017736171786515046,,,,False,False,,False,3080.0,0.429,0.79,-198.35,-0.78,-0.01818181818181818,0.018306636155606425,-0.05333333333333338,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,VerilogEval-Spec-to-RTL,Prob153_gshare,sequential,revolution,,,1,True,generation_log,f8615a10-80fb-40e7-a3b2-5e473ef46d1e,M-E,0.10864727995578838,,0.10864727995578838,,,,False,False,,False,2848.0,0.291,0.8,-201.57,-0.79,0.058512396694214874,0.33409610983981697,-0.06666666666666672,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,VerilogEval-Spec-to-RTL,Prob153_gshare,sequential,revolution,,,1,True,generation_log,04d17425-992c-48c2-815a-2188296e4a72,M-S,0.05371509982285935,,0.05371509982285935,,,,False,False,,False,3119.0,0.353,0.75,-155.57,-0.74,-0.031074380165289257,0.19221967963386732,0.0,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,VerilogEval-Spec-to-RTL,Prob153_gshare,sequential,revolution,,,2,True,generation_log,9610d5d9-0f56-4741-baaf-37159518d898,C-F,-0.05048042312032325,,-0.05048042312032325,,,,False,False,,False,3258.0,0.487,0.72,-150.78,-0.71,-0.07702479338842975,-0.11441647597254002,0.040000000000000036,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,VerilogEval-Spec-to-RTL,Prob153_gshare,sequential,revolution,,,2,True,generation_log,65d3d660-6d50-49e6-a501-c4a5b970b131,M-R,0.07724131264801123,,0.07724131264801123,,,,False,False,,False,2963.0,0.368,0.71,-159.6,-0.7,0.020495867768595043,0.15789473684210528,0.05333333333333338,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,VerilogEval-Spec-to-RTL,Prob153_gshare,sequential,revolution,,,2,True,generation_log,ff3fa70e-9e3f-4703-8489-773d99f338db,M-E,0.05407887907575859,,0.05407887907575859,,,,False,False,,False,3045.0,0.404,0.68,-151.05,-0.67,-0.006611570247933884,0.07551487414187637,0.09333333333333327,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,VerilogEval-Spec-to-RTL,Prob153_gshare,sequential,revolution,,,3,True,generation_log,f59210d7-52ac-4515-87d1-6ab9a7621375,M-I,-0.04542996009607201,,-0.04542996009607201,,,,False,False,,False,3074.0,0.472,0.78,-175.2,-0.77,-0.016198347107438015,-0.08009153318077798,-0.040000000000000036,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,VerilogEval-Spec-to-RTL,Prob153_gshare,sequential,revolution,,,3,True,generation_log,8102bc06-8e19-4e85-980f-815e4b786837,C-F,0.07724131264801123,,0.07724131264801123,,,,False,False,,False,2963.0,0.368,0.71,-159.6,-0.7,0.020495867768595043,0.15789473684210528,0.05333333333333338,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,VerilogEval-Spec-to-RTL,Prob153_gshare,sequential,revolution,,,3,True,generation_log,6ae5f720-af70-4849-a828-a499811cb0fa,M-R,0.05371509982285935,,0.05371509982285935,,,,False,False,,False,3119.0,0.353,0.75,-155.57,-0.74,-0.031074380165289257,0.19221967963386732,0.0,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,VerilogEval-Spec-to-RTL,Prob153_gshare,sequential,revolution,,,3,True,generation_log,d30c7366-7aee-49c7-9fa9-90c277a59903,M-S,-0.017736171786515046,,-0.017736171786515046,,,,False,False,,False,3080.0,0.429,0.79,-198.35,-0.78,-0.01818181818181818,0.018306636155606425,-0.05333333333333338,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,VerilogEval-Spec-to-RTL,Prob153_gshare,sequential,revolution,,,3,True,generation_log,10fdc7a0-f353-44f8-a8b7-4d993db76ab8,M-S,-0.04542996009607201,,-0.04542996009607201,,,,False,False,,False,3074.0,0.472,0.78,-175.2,-0.77,-0.016198347107438015,-0.08009153318077798,-0.040000000000000036,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl_native_seeded_thought_qd,RTLLM,Prob004_adder_8bit,combinational,revolution_qd,grid_quantile,fused_rtl_state_pipeline_2d,0,True,generation_log,ec532a79-4698-4080-a679-81e7938eb180,initial,0.38154412826809186,0.38154412826809186,0.38154412826809186,initial,whole,warmup_buffered,False,False,warmup:1,True,39.0,2.27e-05,0.0,0.0,0.0,0.15217391304347827,0.9924584717607973,0.0,,/workspace/exp/useful_bd_push/t67_rtl_native_seeded_thought_20260623_170935_UTC/hard_tuning/rtl_native_seeded_thought_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob004_adder_8bit/Gen0/g000_thought_0002/code_sample_0,/workspace/exp/useful_bd_push/t67_rtl_native_seeded_thought_20260623_170935_UTC/hard_tuning/rtl_native_seeded_thought_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob004_adder_8bit/Gen0/g000_thought_0002/code_sample_0/code.sv,/workspace/exp/useful_bd_push/t67_rtl_native_seeded_thought_20260623_170935_UTC/hard_tuning/rtl_native_seeded_thought_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob004_adder_8bit/Gen0/g000_thought_0002/code_sample_0/code_synthesis_report.metrics.json,/workspace/exp/useful_bd_push/t67_rtl_native_seeded_thought_20260623_170935_UTC/hard_tuning/rtl_native_seeded_thought_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob004_adder_8bit/Gen0/g000_thought_0002/code_sample_0/qd_archive_event.json,,True,True,True,False,True,True,True,False,True,,0.42105263157894735,0.0,2.0,8.0,4.0,7.0,0.0,2.995732273553991,1.0,4.04305126783455,56.0,1.0,0.0,1.0,1.0,1.0892857142857142,0.0,1.0,0.0,56.0,61.0,73.0,5.975745055027299,3.0,23.0,22.0,1.6575342465753424,73.0,73.0,0.0,0.0,0.9420829634381678,4.127134385045092,3.1780538303479458,4.304065093204169,4.04305126783455,24.0,24.0,0.0,7.0,0.0,0.0,16.0,5.0,0.0,0.0,0.0,0.49122807017543857,0.0,0.5535714285714286,1.0,0.0,0.9701030548288897,0.6895549008903413,0.6838877884115075,56.0,2.8245869990971886,0.9895031284064684,11.0,0.8181818181818182,9.0,0.0,471.0,0.0,0.0,0.0,18.0,18.0,0.2328767123287671,0.4383561643835616,0.1232876712328767,0.2054794520547945,0.2328767123287671,0.2465753424657534,0.4246575342465753,0.0958904109589041,0.1232876712328767,0.0273972602739726,0.3972602739726027,0.4520547945205479,0.0797100453161797,0.0,0.0,0.0,0.0,56.0,0.0,1.0,0.0,1.4061518545101988,17.4,19.0,10.0,1.0,1.1578947368421053,3.1354942159291497
rtl_native_seeded_thought_qd,RTLLM,Prob004_adder_8bit,combinational,revolution_qd,grid_quantile,fused_rtl_state_pipeline_2d,0,True,generation_log,2993cf4e-046a-4d79-bea4-8b90a06b4c7f,initial,0.38154412826809186,,0.38154412826809186,,,,False,False,,False,39.0,2.27e-05,0.0,0.0,0.0,0.15217391304347827,0.9924584717607973,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl_native_seeded_thought_qd,RTLLM,Prob004_adder_8bit,combinational,revolution_qd,grid_quantile,fused_rtl_state_pipeline_2d,0,True,generation_log,c35b8bb2-1442-4dc4-b708-b95f08b4b100,initial,0.38154412826809186,,0.38154412826809186,,,,False,False,,False,39.0,2.27e-05,0.0,0.0,0.0,0.15217391304347827,0.9924584717607973,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
