backend,benchmark,problem_count,pareto_valid_problem_count,mean_hypervolume,mean_pareto_point_count,mean_reference_beating_count,hypervolume_win_count
classic_revolution,ALL,13,13,0.09260076003299592,2.3076923076923075,3.5384615384615383,9
classic_revolution,RTLLM,7,7,0.11516802053590926,2.7142857142857144,5.285714285714286,5
classic_revolution,VerilogEval-Spec-to-RTL,6,6,0.06627228944626372,1.8333333333333333,1.5,4
source_aligned_rtl_cell_qd,ALL,13,13,0.09200357306521594,1.3076923076923077,2.8461538461538463,4
source_aligned_rtl_cell_qd,RTLLM,7,7,0.113898181969275,1.1428571428571428,4.142857142857143,2
source_aligned_rtl_cell_qd,VerilogEval-Spec-to-RTL,6,6,0.06645986267714706,1.5,1.3333333333333333,2
