benchmark,problem,functionality_rate,synthesis_rate,best_score,runtime_seconds,final_coverage,final_qd_score
RTLLM,Prob045_alu,0.3333333333333333,0.3333333333333333,0.4044490111045404,701.5443654060364,0.0001220703125,3.0623000525658712
RTLLM,Prob041_traffic_light,0.3541666666666667,0.14583333333333334,0.3891321713870733,695.8358421325684,0.0001068115234375,0.706924473493101
RTLLM,Prob015_multi_pipe_8bit,0.3541666666666667,0.2708333333333333,0.1163967971891891,659.7730383872986,0.0001678466796875,-0.9638419428828621
