feature,eligible,predictive_score,diversity_score,stability_score,composite_score,collapsed_in_backend_count,finite_fraction,normalized_range_coverage,unique_ratio
mux_ratio,True,0.4632465605534642,0.7257683215130024,1.0,0.6624798647786097,0,1.0,1.0,0.1773049645390071
hyper_max_level,True,0.4507221104213965,0.6926713947990543,1.0,0.6452599378692974,0,1.0,1.0,0.07801418439716312
hyper_max_level_delta,True,0.44764063974282403,0.6903073286052009,1.0,0.6430458528960912,0,1.0,1.0,0.07092198581560284
arith_count,True,0.4377908327411667,0.6903073286052009,1.0,0.6386134397453453,0,1.0,1.0,0.07092198581560284
cell_count_log,True,0.5247570802650368,0.5592887469948019,1.0,0.6318917475674473,0,1.0,1.0,0.22695035460992907
ternary_count,True,0.4263749766180028,0.6855791962174941,1.0,0.6318214581542242,0,1.0,1.0,0.05673758865248227
scoap_cc0_bin_0_pct,True,0.48974996788141856,0.602321533595632,1.0,0.6312000223051095,0,1.0,1.0,0.24113475177304963
scoap_cc1_bin_0_pct,True,0.48974996788141856,0.602321533595632,1.0,0.6312000223051095,0,1.0,1.0,0.24113475177304963
log_max_level,True,0.4507221104213965,0.651718959168824,1.0,0.6309265853987168,0,1.0,1.0,0.07801418439716312
timing_risk_entropy,True,0.5231511408625793,0.5549094327430418,1.0,0.6296363148482254,0,1.0,1.0,0.40425531914893614
rent_clamped_flag,True,0.43227539942904436,0.6713947990543735,1.0,0.6295121094121008,0,1.0,1.0,0.014184397163120567
hyper_directed_edge_count,True,0.43136567736432047,0.6708666388112813,1.0,0.6289178783978926,0,1.0,1.0,0.23404255319148937
scoap_cc1_bin_2_pct,True,0.43320416475024015,0.6599833501744518,1.0,0.6259360466986661,0,1.0,1.0,0.24113475177304963
laplacian_lambda2,True,0.34410999145678434,0.7659574468085107,1.0,0.6229346025385316,0,1.0,1.0,0.2978723404255319
scoap_cc0_bin_2_pct,True,0.4055165246622307,0.6783031257697916,1.0,0.6198885301174308,0,1.0,1.0,0.24822695035460993
rent_exponent_confidence_gated,True,0.508704534366712,0.5450947608333264,1.0,0.6197002067566846,0,1.0,1.0,0.3262411347517731
hyper_fanout_entropy,True,0.5146415339434501,0.5312621027567559,1.0,0.6175304262394171,0,1.0,1.0,0.28368794326241137
share_family_inv,True,0.3798398620725759,0.7044917257683215,1.0,0.6175000419515717,0,1.0,1.0,0.11347517730496454
state_control_ratio,True,0.36070515169165124,0.7281323877068558,1.0,0.6171636539586426,0,1.0,1.0,0.18439716312056736
hyper_cell_count,True,0.4087667116717851,0.657627560727572,1.0,0.6141146665069535,0,1.0,1.0,0.2127659574468085
rent_graph_node_count,True,0.4087667116717851,0.657627560727572,1.0,0.6141146665069535,0,1.0,1.0,0.2127659574468085
rtl_char_count,True,0.2803378244372493,0.8201326403558983,1.0,0.6131984451213266,0,1.0,1.0,0.8156028368794326
wire_count_log_est,True,0.48385413878393724,0.5505394032719126,1.0,0.6104231535979412,0,1.0,1.0,0.24113475177304963
compare_count,True,0.3583196077932563,0.7115839243498817,1.0,0.6102981970294239,0,1.0,1.0,0.1347517730496454
shift_op_count,True,0.3807224342755535,0.6784869976359338,1.0,0.6087955445965759,0,1.0,1.0,0.03546099290780142
log_net_count,True,0.5042066659643953,0.513678096547595,1.0,0.6066803334756361,0,1.0,1.0,0.24113475177304963
comb_width_log,True,0.5037408274767793,0.5139092942031036,1.0,0.6065516253356369,0,1.0,1.0,0.18439716312056736
assign_count,True,0.3573977053510057,0.6950354609929078,1.0,0.6040913787554703,0,1.0,1.0,0.0851063829787234
scoap_signal_smoothness,True,0.3347120274340871,0.7199428273640452,1.0,0.6026004019227551,0,1.0,1.0,0.3475177304964539
reconv_sink_ratio,True,0.33011450051515306,0.7210401891252954,1.0,0.6009155914256723,0,1.0,1.0,0.16312056737588654
sog_entropy,True,0.40623766093531005,0.6130445520790829,1.0,0.5973725406485686,0,1.0,1.0,0.24822695035460993
timing_risk_score,True,0.3423912668207585,0.6906358458265197,1.0,0.5957986161086233,0,1.0,1.0,0.40425531914893614
ctrl_depth_est,True,0.3762286493806936,0.6466252796799838,1.0,0.5956217401093065,0,1.0,1.0,0.0425531914893617
laplacian_spectral_entropy,True,0.4560825107861519,0.5394847624873412,1.0,0.5940567967243378,0,1.0,1.0,0.3120567375886525
case_count,True,0.35040138401235965,0.673758865248227,1.0,0.5934962256424413,0,1.0,1.0,0.02127659574468085
