backend,benchmark,problem,circuit_type,generation,candidate_id,strategy,source,score_from_run,ppa_score,area,power,eff_clk_period,ref_area,ref_power,ref_eff_clk_period,g_A,g_P,g_T,candidate_dir,report_path
classic_revolution_8x5,RTLLM,Prob015_multi_pipe_8bit,sequential,5,7013c4fe-1691-480f-879b-9e8df9a00fb1,C-F,generation_log,-0.0147684713518,-0.0147684713518,724,0.103,0.95,980,0.0898,0.82,0.261224489796,-0.146993318486,-0.158536585366,,
classic_revolution_8x5,RTLLM,Prob024_fsm,combinational,2,46b1be03-269f-420f-951c-ae169bf7196b,M-S,generation_log,0.500233552289,0.340350328433,36,0.00373,0.18,46,0.00695,0,0.217391304348,0.463309352518,-180000000000,,
classic_revolution_8x5,RTLLM,Prob041_traffic_light,combinational,3,c6c15e4f-86f5-46d8-83d0-f78e0b0ec30c,C-F,generation_log,0.420875090777,0.631312636166,124,0.000258,0,170,0.0324,0,0.270588235294,0.992037037037,0,,
classic_revolution_8x5,RTLLM,Prob045_alu,combinational,2,24ff008f-3493-4008-96bb-b8122e104c08,M-E,generation_log,0.415413890532,0.623120835797,1659,0.000928,0,2225,0.114,0,0.254382022472,0.991859649123,0,,
classic_revolution_8x5,RTLLM,Prob049_signal_generator,sequential,3,6f121abf-b02e-4ebf-b3ad-21d5679bc399,C-F,generation_log,0.263803228132,0.263803228132,76,0.00252,0.37,94,0.00467,0.43,0.191489361702,0.460385438972,0.139534883721,,
classic_revolution_8x5,VerilogEval-Spec-to-RTL,Prob116_m2014_q3,combinational,2,d0c2a817-1f3f-48d0-9dcf-6e1968566b64,M-F,generation_log,0.465352331606,0.698028497409,3,7.61e-07,0,5,0.000193,0,0.4,0.996056994819,0,,
classic_revolution_8x5,VerilogEval-Spec-to-RTL,Prob135_m2014_q6b,combinational,2,76f7605a-1184-468f-8f0b-e468c0748293,C-F,generation_log,0.331046337818,0.496569506726,5,1.53e-06,0,5,0.000223,0,0,0.993139013453,0,,
classic_revolution_8x5,VerilogEval-Spec-to-RTL,Prob153_gshare,sequential,4,0e879240-c200-4a89-9952-95a5ac3f567b,C-F,generation_log,0.135602919144,0.135602919144,2790,0.299,0.74,3025,0.437,0.75,0.0776859504132,0.315789473684,0.0133333333333,,
n07c_implemented_structural_compact,RTLLM,Prob015_multi_pipe_8bit,sequential,5,44afa9fe-57db-4d31-87e2-9cd3cfafd7ca,C-D,generation_log,0.0232758451852,0.0232758451852,866,0.0885,0.87,980,0.0898,0.82,0.116326530612,0.0144766146993,-0.0609756097561,/workspace/exp/natural_qd_push/n07_corrected_suite_20260707_134510_UTC/live/implemented_structural_compact_3d/seed_1001/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/Gen5/Prob015_multi_pipe_8bit_sample7_C-D,
n07c_implemented_structural_compact,RTLLM,Prob024_fsm,combinational,1,c0494605-073a-4625-ae09-4ef9c386a474,M-E,generation_log,0.518458971953,0.367688457929,36,0.00335,0.18,46,0.00695,0,0.217391304348,0.517985611511,-180000000000,/workspace/exp/natural_qd_push/n07_corrected_suite_20260707_134510_UTC/live/implemented_structural_compact_3d/seed_1001/openai_gpt-oss-120b/RTLLM/Prob024_fsm/Gen1/Prob024_fsm_sample2_M-E,
n07c_implemented_structural_compact,RTLLM,Prob041_traffic_light,combinational,3,f986619c-2255-4eec-b671-f2422f832ca3,M-E,generation_log,0.407742072137,0.611613108206,130,0.000391,0,170,0.0324,0,0.235294117647,0.987932098765,0,/workspace/exp/natural_qd_push/n07_corrected_suite_20260707_134510_UTC/live/implemented_structural_compact_3d/seed_1001/openai_gpt-oss-120b/RTLLM/Prob041_traffic_light/Gen3/Prob041_traffic_light_sample4_M-E,
n07c_implemented_structural_compact,RTLLM,Prob045_alu,combinational,5,54e8819e-8e6d-44ea-bc8f-0194b7dff76f,M-I,generation_log,0.385560910704,0.578341366056,1857,0.000993,0,2225,0.114,0,0.165393258427,0.991289473684,0,/workspace/exp/natural_qd_push/n07_corrected_suite_20260707_134510_UTC/live/implemented_structural_compact_3d/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen5/Prob045_alu_sample6_M-I,
n07c_implemented_structural_compact,RTLLM,Prob049_signal_generator,sequential,3,f4557bc0-591f-4a39-9f71-8b0d5a72639b,M-E,generation_log,0.259849383048,0.259849383048,54,0.00432,0.31,94,0.00467,0.43,0.425531914894,0.0749464668094,0.279069767442,/workspace/exp/natural_qd_push/n07_corrected_suite_20260707_134510_UTC/live/implemented_structural_compact_3d/seed_1001/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/Gen3/Prob049_signal_generator_sample1_M-E,
n07c_implemented_structural_compact,VerilogEval-Spec-to-RTL,Prob116_m2014_q3,combinational,0,69bf2dd4-b14b-42af-bd91-d3aaa571af6d,initial,generation_log,0.465352331606,0.698028497409,3,7.61e-07,0,5,0.000193,0,0.4,0.996056994819,0,/workspace/exp/natural_qd_push/n07_corrected_suite_20260707_134510_UTC/live/implemented_structural_compact_3d/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob116_m2014_q3/Gen0/Prob116_m2014_q3_sample3_initial,
n07c_implemented_structural_compact,VerilogEval-Spec-to-RTL,Prob135_m2014_q6b,combinational,1,4b2e32a3-71d0-4ce7-b869-c585bed90c80,M-E,generation_log,0.263617339312,0.395426008969,6,2.04e-06,0,5,0.000223,0,-0.2,0.990852017937,0,/workspace/exp/natural_qd_push/n07_corrected_suite_20260707_134510_UTC/live/implemented_structural_compact_3d/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob135_m2014_q6b/Gen1/Prob135_m2014_q6b_sample1_M-E,
n07c_implemented_structural_compact,VerilogEval-Spec-to-RTL,Prob153_gshare,sequential,0,33ecf8cd-00d3-4c95-90f4-4f879daed0c4,initial,generation_log,0.118076122154,0.118076122154,2782,0.294,0.79,3025,0.437,0.75,0.0803305785124,0.327231121281,-0.0533333333333,/workspace/exp/natural_qd_push/n07_corrected_suite_20260707_134510_UTC/live/implemented_structural_compact_3d/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob153_gshare/Gen0/Prob153_gshare_sample2_initial,
smooth_qd_v2_8x5,RTLLM,Prob015_multi_pipe_8bit,sequential,2,42a28255-e02e-43e3-983d-b0d29fb16027,C-F,generation_log,0.0267395458373,0.0267395458373,800,0.0969,0.84,980,0.0898,0.82,0.183673469388,-0.0790645879733,-0.0243902439024,/workspace/exp/natural_qd_push/p0_v2_anchor_20260703_041511_UTC/live/smooth_qd_v2_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/Gen2/Prob015_multi_pipe_8bit_sample5_C-F,
smooth_qd_v2_8x5,RTLLM,Prob024_fsm,combinational,2,f59bb4b9-aca4-417f-9935-74e54cf07184,M-E,generation_log,0.683497028464,0.595245542696,24,0.002,0.14,46,0.00695,0,0.478260869565,0.712230215827,-140000000000,/workspace/exp/natural_qd_push/p0_v2_anchor_20260703_041511_UTC/live/smooth_qd_v2_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob024_fsm/Gen2/Prob024_fsm_sample2_M-E,
smooth_qd_v2_8x5,RTLLM,Prob041_traffic_light,combinational,4,c366c562-fbe3-4a1c-9693-acff6646c5d7,M-R,generation_log,0.467748729121,0.701623093682,100,0.000276,0,170,0.0324,0,0.411764705882,0.991481481481,0,/workspace/exp/natural_qd_push/p0_v2_anchor_20260703_041511_UTC/live/smooth_qd_v2_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob041_traffic_light/Gen4/Prob041_traffic_light_sample6_M-R,
smooth_qd_v2_8x5,RTLLM,Prob045_alu,combinational,3,02454a11-7947-4041-8018-70405a55e879,C-F,generation_log,0.408545896577,0.612818844865,1705,0.00092,0,2225,0.114,0,0.233707865169,0.991929824561,0,/workspace/exp/natural_qd_push/p0_v2_anchor_20260703_041511_UTC/live/smooth_qd_v2_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen3/Prob045_alu_sample3_C-F,
smooth_qd_v2_8x5,RTLLM,Prob049_signal_generator,sequential,0,69a59402-bf62-4b30-a867-41fd2922d91c,initial,generation_log,0.234774694403,0.234774694403,82,0.00252,0.38,94,0.00467,0.43,0.127659574468,0.460385438972,0.116279069767,/workspace/exp/natural_qd_push/p0_v2_anchor_20260703_041511_UTC/live/smooth_qd_v2_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/Gen0/Prob049_signal_generator_sample2_initial,
smooth_qd_v2_8x5,VerilogEval-Spec-to-RTL,Prob116_m2014_q3,combinational,2,5ced61de-bcdc-44d2-9f2a-ec6bfc510207,initial,generation_log,0.465352331606,0.698028497409,3,7.61e-07,0,5,0.000193,0,0.4,0.996056994819,0,/workspace/exp/natural_qd_push/p0_v2_anchor_20260703_041511_UTC/live/smooth_qd_v2_8x5/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob116_m2014_q3/Gen2/Prob116_m2014_q3_sample1_initial,
smooth_qd_v2_8x5,VerilogEval-Spec-to-RTL,Prob135_m2014_q6b,combinational,2,46509943-05a5-46f4-9d55-366601876d5a,M-S,generation_log,0.264140508221,0.396210762332,6,1.69e-06,0,5,0.000223,0,-0.2,0.992421524664,0,/workspace/exp/natural_qd_push/p0_v2_anchor_20260703_041511_UTC/live/smooth_qd_v2_8x5/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob135_m2014_q6b/Gen2/Prob135_m2014_q6b_sample1_M-S,
smooth_qd_v2_8x5,VerilogEval-Spec-to-RTL,Prob153_gshare,sequential,1,e0ab3225-bbe9-457b-ac44-57f1e2330a8d,M-S,generation_log,0.1309222031,0.1309222031,2837,0.31,0.72,3025,0.437,0.75,0.0621487603306,0.29061784897,0.04,/workspace/exp/natural_qd_push/p0_v2_anchor_20260703_041511_UTC/live/smooth_qd_v2_8x5/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob153_gshare/Gen1/Prob153_gshare_sample8_M-S,
